id	subtask_b	tweet
23593	0	@USER FOR THE KOCHS AND THE TRUMPS AND THE POLLUTORS.. BUT NOT FOR WE THE PEOPLE OR STUDENTS OR TEACHERS AND LETS NOT EVEN TALK ABOUT THE THINGS THAT A MAJORITY OF THE AMERICAN PEOPLE EXPECT LIKE HEALTHCARE &amp; GUN CONTROL! NOTHING BUT $$ FOR @USER AND DONORS!
47456	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Stop with your nonsense. You are a block. You are STUPID!
10867	0	@USER @USER I thought you said the NYT was “failing” and “fake news”. So this can’t be true; it’s made up!
49622	0	100% agree with Trump on this.  Surprised to see so many liberals talk about how cute he was sneaking candy at a war criminal's funeral. URL
94146	0	@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.
37517	0	@USER Death to Jeremy Corbin by any means necessary !🤪👍
92257	0	#Manitoba - #NDP leader Wab Kinew on the #carbontax URL Are you proud of yourselves @USER and @USER You allow the NDP to come at you from the right? You're all as insane as the #Trudeau #Liberals #Winnipeg #Canada #MBpoli
55794	0	@USER @USER Fake news. Who in their right mind would go along with this nut?
33853	0	"""""""""""""""""""""""""""""""@USER @USER The prison system is so fucked.  Why are they still getting away with what is potentially murder with intent if the prisoners die in the hurricane? They did this in Louisiana and like 500 inmates went missing"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
49396	0	@USER Really another one holy crap wow all brought to you by the Liberals.
82930	0	"""""""""""""""""""""""""""""""...We can no longer sit on the sidelines and remain silent on this issue."""""""""""""""""""""""""""""""" - Chip Bergh, chief executive @USER   This is what #PeopleOverProfits looks like. 👏 URL"""""""""""""""""""""""""""""""
82023	0	@USER @USER @USER Arrest her immediately. She is a wicked crazy democrat
20490	0	"""""""""""""""""""""""""""""""&gt;500 comments, and all negative, slamming Chris Hayes for promoting vote suppression via Michael I love rapist &amp; Putin-puppet Assange"""""""""""""""""""""""""""""""" Moore &amp; his latest """"""""""""""""""""""""""""""""kill the Dems"""""""""""""""""""""""""""""""" movie. How about a town hall on women's repro rights &amp; gun control on eve of Kavanaugh vote instead? URL"""""""""""""""""""""""""""""""
70838	0	@USER He is a drunk crazy man.
43949	0	""""""""""""""""""""""""""""""".@USER rates @USER claim that the SAFE Act is the nation's toughest gun control law mostly false."""""""""""""""""""""""""""""""" URL"""""""""""""""""""""""""""""""
24493	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You didn’t read the whole thing most white mass shooters aren’t even considered terrorism because there’s no “political” agenda to their murder like Dylan roof
79390	0	@USER Comey has pissed on the us Constitution..he is a rat and needs to go away or face consequences
59424	0	@USER You are dead to me!
21313	0	@USER @USER It makes my skin crawl just looking at this woman - Theresa May is a liability to our nation and @USER and must be removed ASAP
67265	0	@USER @USER And this isn’t considered hate speech for the liberals.  If a republican said that about democrats the MSM would be raising 10 kinds of Hell   The hypocrisy is to be expected now
65102	1	@USER @USER @USER @USER So if Paul Golding turned up for a job at the BBC you'd let him work for them?
80324	0	@USER you literally told me that you thought I was being “a fake nice bitch” URL
71246	0	@USER Why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. That way; we can show your concern for us. From where I am standing; you are just another bitter polutician. Charity begins at home baba.
15790	0	@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.
46437	0	@USER They are false. This is what the democRATs do best. #ConfirmKavanaugh #MAGA #DrainTheDeepState
12506	0	@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.
25625	0	@USER @USER Typical... When it backfires it's nothing to see here move along...  Trump supporters these days are doing the same thing... All this shit Trump is getting called out on. It's nothing to see here move along . Lol
24129	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER but there is also many videos of antifa attacking disabled and old people if you want to see them victors ( spoiler on disabled attack three on one antifa to disabled vet)
93258	0	"""""""""""""""""""""""""""""""@USER .@USER calls you an intellectual prostitute"""""""""""""""""""""""""""""""" because he knows that you are smarter and more intellectual than he."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
31566	0	URL WHY isn't Peter Strzok and Lisa Page in jail? They are traitors to the United States and it's people! The US does not have a two-tiered system for lawbreakers. #LockThemAllUp  #DeepState  #DrainTheSwamp  #MAGA #WalkAway  #impeachjeffsessions  #DOJ ???
27502	0	@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!
70380	1	im just thinking about when we had to read cathedral  back in ap british lit and  the a&amp;p  during my first year in college and both them were so fuckin boring ??
26792	0	@USER Why you ruin shit lol
29140	0	@USER Me-Too lynchings of innocent Republicans/conservatives will continue if GOP let's the Kavanaugh fraud prevail. GOP should fight fire with fire and do this one time to a prominent Dem male. Watch it stop after that.
83961	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The FBI would be the proper authority to administer this polygraph despite their corruption at the top of their organization.
98174	0	@USER @USER Why are they there??? It seemed like they are brainwashed
75689	1	bro these are some cute butt plugs I'm trying to cop URL
51162	0	@USER Can’t rehabilitate a pervert zero tolerance So disappointed in this pope
56917	0	@USER @USER that’s just cause the director a fucking beast but let’s not act like christian bale ever fuck niggas up or had wavy fighting scenes
15568	0	🇺🇸  FOR SALE  -  BUY #American #Flag #USA   ▶  Shopping-Sale .org  ◀   #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @USER #Trump #POL_8_27_QX URL
87056	0	@USER @USER No they aren’t! They have all said she could speak in or out of the public &amp; she should be heard! Stop spreading lies! Of course u liberals think u should just ruin his life with no evidence
98521	0	@USER Reason is he is in a small market on a mediocre team.
61091	0	@USER @USER And what do you think Ron desantis is going to do for you? He's probably in the back pocket of the NRA!! Good luck getting anything done as far as gun control because that is what we'r seriously need as a country! We need tougher background checks at least!!
40019	0	@USER How did you get to where you are while still being so profoundly ignorant?
45171	0	9 factory workers gunned down in Iowa City with 20-gauge Winchester pump-action shotgun. The NRA blames gun control laws.
67709	0	@USER Can you Say Insanity? #LockThemAllUp #HandCuffsForHillary #MAGA URL
34887	0	@USER @USER yeah keep mocking her right into a yes vote
91002	0	@USER @USER Liberals are sick people!
78420	0	@USER Disgusting.
38235	0	@USER @USER @USER you are a sexy perverse woman😍😍😍😋😋😋😉😉😈
33014	0	@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!
89187	0	@USER @USER @USER @USER @USER No.   I mean parasite in the sense of private companies being an unnecessary  and universally-unwanted bauble imposed on an essential public service by people who put profits before public opinion and democracy.
88558	0	@USER @USER I’m sure this pope is on a first name basis with Satan himself. What a disgrace to the papacy
44691	0	"""""""""""""""""""""""""""""""@USER The term parasite"""""""""""""""""""""""""""""""" has now been added to my list of """"""""""""""""""""""""""""""""fuck you"""""""""""""""""""""""""""""""" terms, which also includes the term """"""""""""""""""""""""""""""""widget""""""""""""""""""""""""""""""""."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
53662	0	@USER Why is Antifa upset w/ “prof.” Blasé-Ford? Antifa is the group that harrasses &amp; threatens people at their homes.
45000	0	@USER @USER @USER and u know what u trash too for being more worried about blaming and shitting on ariana for a death she’s not responsible instead of mac.
23159	1	@USER Ouch!
79923	0	"""""""""""""""""""""""""""""""2) I am absolutely furious with my fellow conservatives when they say, This sounds credible,"""""""""""""""""""""""""""""""" or, """"""""""""""""""""""""""""""""If it's true..."""""""""""""""""""""""""""""""" Do you guys have short-term memory that only goes back 90 days?"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
46819	0	@USER “Let’s just say she is the most selfish writer I’ve ever come to know.”
60779	0	@USER That was Awesome. I love hearing you destroy the Liberals but most of all Trudeau
28503	0	@USER @USER @USER @USER @USER And guys like you are the fat yokels.
46787	0	@USER Dear Andrew I saw the endorsement by Cory Booker the both of you are made for each other secondly you're view are so far left since you and Cory both hate the President secondly you're a moron running against Rick Scott I hope get beat so bad
64659	0	@USER Damn catholics.
59746	0	@USER Liberals are not very smart
76467	0	@USER And Who Would Listen to a Man that Robbed American Taxpayers of Millions of Dollars and Gave it to Iran?  NOT ME!
45346	0	@USER @USER Trudeau and the metoo movement hahaha. He is on the wrong side there. Funny how questions never went anywhere with Trudeau.
85971	1	@USER Man I hope I don’t die before Florence hits.. I heard he is going to be a great time!!
50999	0	@USER @USER @USER You forgot the sarcasm tag kid. Some people are ignorant enough to think you are serious
31180	0	@USER MAGA white people
14234	0	"""""""""""""""""""""""""""""""@USER @USER When I turned the speech on it sounded to me like Liberals becoming another nasty party"""""""""""""""""""""""""""""""" with his personal attacks on various individuals."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
96293	1	@USER A dying sport
19694	0	@USER @USER @USER I agree.   There are obese people trying to change the way they are.  Good luck to them.  Not lazy. Tess_Holliday is doing the opposite.  She is actively promoting that its good and beautiful to be obese.  Its not.  And its down to being lazy and greedy.  Simple science
39225	0	@USER Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing
38623	1	@USER Bill and Brooke deserve each other. They are like hot and cold. They’re in love with this person this week and in love it that on the next. Brooke I can understand. She is the SFTV but Bill?! They’ve ruined him.
75815	1	@USER @USER Damn straight he is. Nothing but good vibes coming through November 💯💯💯👍🏼👍🏼👍🏼
57645	0	@USER hey Samsung on your website you declined me. 2 times for credit I can afford your phone without your ass this is my second one maybe next time even though I hate iPhone I'll buy iPhone so screw you
14668	0	@USER @USER He is a coward. He goes after countries that are peaceful and humane.  He perceives that as a weakness.  He loves Putin and Kim Jun Un because they are the “tough guys”. Like in high school.  He wants to be a tough guy by bullying those who have a soul.
73197	0	2nd highest prop tax in nation to support gov pensions 1 of 3 states where housing is worst investment More rent for less valuable housing Nations most severe increase in personal tax Illinois sucks thanks to Cook county liberals and corrupt  Mike Madigan URL
89826	0	@USER @USER Paid protesters. #VoteDemsOut  #Kavanaugh
26495	0	@USER But but but ..... But like her music sucks!
35688	0	@USER @USER Levi’s just came out in support of student gun control activists.  Now the Trumpers will be burning their jeans as well as their sneakers!
55174	0	@USER @USER He is Satan
67167	0	@USER Crazy liberals
69454	0	@USER Since Lebron eat ass I guess I have to now URL
86652	0	@USER She’s a great comedian. Where as you are a great....nothing.
41379	0	@USER Those idiots are fringe right. They are hated by most conservatives.
91057	0	@USER Thanks for being a bad bitch we CAN believe in URL
76020	0	@USER @USER @USER We call that game #Bullshit .
86716	0	@USER Omg not even interested in his age but damn he is fine af 😜
74912	0	@USER Everything he just said. Is exactly why we need gun control. It’s about saving lives. Nothing else matters just saving lives. Some people get bent out of shape over the second amendment. It’s my right. Crying! Put your feelings away coward! put your guns away coward. Gun=Coward
31333	1	@USER You are abhorrent
13052	0	@USER Fat ass.... heart attack city..... keep eating fat ass....
84077	0	@USER Ur head bout big as shit
84102	0	4 out of 10 British people are basically full-on racists. 4 out of 10 voters vote for the Conservatives. Coincidence!???!???
96404	0	The ”beautiful people” still don’t get it..Shameful! keep digging @USER 'Dregs of society' support Donald Trump. @USER @USER @USER @USER @USER @USER @USER @USER #MAGA URL via @USER
32322	0	@USER @USER @USER @USER And you’re just another Twitter asshole. #Muted
11982	0	@USER @USER @USER I'm not screwed any more than you are. Been hearing this same dream of the liberals. What do you think  happens if Trump gets removed
67471	0	@USER Unfirtunately i have seen hispanics justifying shit from trump. I argued with two family members of mine who believes trump did helped PR a lot.   And i have a relative who he is a trump fan  &amp; agreeds that the majority of immigrants that come are bad.   It is upsetting
58847	1	@USER this gave me fucking heart palpitations i'm shaking as i type this
80497	0	@USER Coming from the man that threatened to try and kick Turmps ass now don't that take a set of ball's
84493	0	@USER @USER @USER Kwasia does ur Shatta Wale even have a career to start with . Idiot..his reign album hype seff Dey zero . As if he is not about to release an album 😂😂😂🤦🏼‍♂️🤦🏼‍♂️ hype no yh vim zero
28907	0	@USER Naaa. I've spent 24 hours laughing my huge nuts off at your stupidity.  You fink your some kind of entity but your all a bunch of scared antifa PUSSIES wiv no muscle to see anyone you try to bully. Even that is pathetic.
31562	0	@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.
99383	0	@USER I saw some shit today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. URL
37598	0	@USER LOL LOL LOL LOL LOL!!!!!!!😂😂😂😂😂😂😂. You are a fool!!!
92371	0	@USER @USER @USER New gun control laws are a waste of time &amp; energy which is better spent holding these worthless politicians accountable for their REFUSAL TO ENFORCE CURRENT LAWS.  Why create more laws they will never enforce?
18787	0	@USER @USER If Trump wins 2020 and growth continues will the crazy liberals still be thanking Obama 6 years from now.  Of coarse the will because when the argument is lost all that is left is too dispute the facts.
28653	0	@USER Fuck you dope.  Not a Fox watcher.  Independent voter that will never vote left.  Your Party is dangerous.
15485	0	@USER @USER And i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol
54626	0	@USER I guess all of those old white guys DO kinda look alike...  😉🤭
16218	0	@USER Conservatives believe attempted rape is a form of flirting.  That’s why we’re getting all the “if you look into my past you won’t believe what I did” nonsense.
61158	0	@USER @USER But to go all antifa on ppl like friggen Milo? I don't buy that conservatives who like medicare don blackout and then going millennials for antifa protests.
81782	1	@USER that’s so fucked up omg in my old hs there’s open campus and for every period you skip there’s a 200 dollar fine lmaooo
79313	0	@USER We dont need gun control. We need White Male control....
32653	0	@USER @USER @USER Fuck yes ride it baby!
99381	0	@USER You’re Yesterday’s #FakeNews trying to make a comeback at the desperation and obstruction of Do Nothing #Liberals &amp; #DemocRats. Who cares what happened when you were a Minor in high school. You’re not the victim here. Just another MeToo sexual misconduct Baiter and Switcher.
23195	0	@USER So then your saying the @USER platform of gun control and reform is nothing for them to worry about? Kind of like #Kavanaugh is going to kill women and Gays?
14877	0	@USER Rip lmao who knows 😂 that's why I'm trying so hard not to expose my shits since they can't never relate anyway
60315	0	@USER @USER You are a disgrace
39490	0	"""""""""""""""""""""""""""""""@USER @USER @USER Whenever conservatives lose a court ruling, they bitch and moan about activist judges or agenda judges."""""""""""""""""""""""""""""""" Whenever anyone else loses a court ruling, they accept that they lost a court ruling. Conservatives are whiny babies."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
73552	0	@USER Damn I felt this shit. Why you so loud lol
41461	0	@USER Ive judged that the old woman is an anti semite and Joan Ryan is right.  You are playing semamtics.  Youre a disgrace.
37866	1	@USER Calling it something different still a PAC.  You are for  NO BORDERS= NO COUNTRY  HIGHER TAXES Gun control SOCIALIST REMOVING ICE YOU WORK FOR ILLEGALS FOR BRAC NO FAMILY TEXAS VALUES WE ARENT CALIFORNIA LIKE JONES U PPL DONT EVEN LIVE HERE. Stay in DC
54532	0	#Liberals had some sort of mutual masturbation awards show. This is me still not caring.   @USER @USER @USER @USER URL
28156	0	@USER @USER yes we are ..the democrats no longer care bout the constitutional laws or the us citizens..their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america..theyre batshit crazy!!!
25487	0	@USER Bet your butt.
39243	0	@USER @USER @USER Yes he is and the democrats hate it
60939	0	Pretending you have dementia to own the libs #MAGA URL
22185	0	@USER @USER @USER i have heard he is making waves
46954	0	@USER He is a big nerd it seems..
37576	0	@USER @USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL
62557	0	"""""""""""""""""""""""""""""""@USER @USER @USER @USER @USER At least we have brains to fall out"""""""""""""""""""""""""""""""" in the first place; unlike conservatives who believe everything their handlers feed them."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
38444	0	@USER @USER @USER She is absolutely useless. Everyone knows it except for her and the media.
59400	0	#meneither! She is a liar. Clear as day a liar. URL
28436	0	@USER I know they be fired up thinking u got a hammer n your pants from how u walk n find out u got a coochie lol
75168	0	@USER @USER Good Arrest them all!  Arrest the crazy NDP leader @USER as well.  She is Having her lil minions take a fall for her! She planned this! Will she be paying their Legal fees? I think not! The immaturity level of this goverment party is disgusting!!!
27416	1	@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag
15839	0	@USER It's amazing how low  you liberals will go to suit your political agenda. Don't believe you one bit. Have a good feeling you will pay the price for this . Produce some evidence
33057	1	@USER Awesome Agree Yeah man Preach Wait... what did i just read? Oh shit
99197	0	@USER 😂 😂 😂 You are delusional URL
35533	0	@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!
36350	0	@USER Please watch the story of Welles Crowther. He is a hero.  You are simply an asshole. Be ashamed
61944	1	@USER @USER @USER I fuck with this hard
87399	0	@USER @USER Liberals will melt 😂 😂 😂
66351	0	@USER The hate really takes a toll on these people physically. Most of these unhinged liberals do not look well. 24/7 fake news Armageddon coverage is sucking the life out of these people. I feel bad for them....
47088	0	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won’t do anything to him because he’s Muslim Brotherhood &amp; they don’t care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it’s scary!
13602	0	@USER @USER @USER No worries Antifa. You can still live in your parents basement and go to your community college!!!
38181	0	@USER mad bc you’re hot as fuck and they can’t have you 😭❤️
53285	0	@USER Carrey should be shut up for good
32303	1	@USER MEANWHILE... Greatest economy ever. More jobs for blacks and hispanics in history. 401K is kicking ass. MS13 and ILLEGALS are being DEPORTED daily. NK is back to the table for denuclearizing. Trump is draining the corruption of DOJ and FBI. #OUTFRICKINGSTANDING!  #MAGA2020 URL
15926	0	@USER @USER @USER @USER @USER LMAO you are too dumb... forgive my manners but this pile of shiit you just said can give cancer. URL
83805	0	"""""""""""""""""""""""""""""""@USER @USER @USER You are full of shit Sweetie"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
21063	0	@USER Give me a fricking break.  They are worse than the Southern Baptist with a pagan idolatrous.
81640	0	@USER Yes mothers now this is what the deranged left will make you do to your little boys! Are we really going to let this happen? Pure EVIL! #VoteDemsOut #MAGA #2020 #ConfirmJudgeKavanaugh @USER URL
73623	0	@USER you never were a slave. Spartacus was a slave and a heroic figure. You are neither.
96542	0	@USER @USER @USER I don't like him bc he is an anti-Semitic and a Muslim and a racist. Any other questions?
82983	0	@USER @USER Is the vulgar Antifa creep TRYING to look like a woman..or is it that he just can't HELP IT?
88097	0	@USER your @USER app is down / sucks
42038	0	@USER @USER @USER No liberals just state they believe her because she is a woman and democrat.  They state they do not believe Kavanaugh because he is a man and should “shut up”.  They probably believe OJ.
87737	0	@USER Just one more proof that the dnc hates the cosnstitution. this is exactly what pres. Washington warned us of in his farwell address. the dnc hates the constitution because it stands in the way of their totalitarain agenda. maybe that i why they push both socialism and gun control
85088	0	@USER Call bullsh#t just poor losser
21478	0	@USER These bitches on my brain
14758	0	@USER Not surprising. That I*n C*nnor nigga was on the payroll
81704	0	@USER @USER Isn’t that the Amazon bitch from Antifa?
84623	0	@USER should be thanking her lucky stars that she has never been sexually assaulted or raped when she was a 15 year old girl.  She could hardly deal with a little harassment from Antifa. #NothingLower
53436	0	@USER Amazing how the POPE is afraid of the truth
49433	0	@USER I simply disagree Flotus. He or she is exposing the egregious behavior of your husband which no one else will. Potus’s actions are hurting this country. Words matter and style matters. Truth matters.
13425	0	@USER @USER You will be voted out all together You crazy bat...
78924	0	@USER Oh no is he going to start painting hideous pictures like @USER and peddle socialism and gun control for everyone but himself. @USER
80372	0	@USER You said it. They're trying to prove that cheepika is goddess and everyone else has nothing to offer. It tells everything about how insecure they are as fans. Now their target is alia because they know how good she is. Alia being so good is threat to their so called goddess.
58734	0	@USER President Trump is keepinghis promises but this is the real reason he is hated. URL
51609	0	@USER Carrey is a sick man!!!
15817	0	@USER Delusional idiot and the traitor!
49442	1	@USER I am a survivor of sexual abuse. This woman is obviously lying. Believe me you remember every detail. It's so obvious these woman only come forward to hurt conservatives. But who they truly are hurting is innocent men and women who really have been abused. She should be ashamed!
17191	0	"""""""""""""""""""""""""""""""@USER Why are you liberals, who are so quick to scream I'm a victim"""""""""""""""""""""""""""""""", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
59651	0	"""""""""""""""""""""""""""""""@USER @USER actually we got gun control and gun grabbers dancing on their graves immediarely using it for political fodder. Accusing NRA instead of removing Sheriff &amp; RUNCIE who got paid by Obama's Promise Program to NOT ARREST KIDS b/c it was RACIST"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
89659	0	@USER @USER Cowards in masks. Antifa are the true fascists.
37753	0	@USER @USER LMAOOO fucking love you see you hotties soon xox
49178	0	@USER Its amazing that these DemoRats are elected to any public office! Their total disregard of the US Constitution and due process is abhorrent. They hung this woman out to dry and the woman refuses to come foward and its the Conservatives fault
67813	1	@USER And yes. Having less access to guns drops suicide rates and accidental injuried snd desths.  This can be proven by looking at every single country that has strict or better gun control.  Unkess you want to prove otherwise that these countries are just as bad.
25970	0	@USER He should bash Trump and that will change... liberals hate Trump more than pedophiles.
22086	0	@USER Does not suffer fools and has seen enough shit to last nine lives.
58318	0	@USER Bite your vicious tongue!!
20005	1	@USER Incoming “evil soy” conspiracy nuts
45574	0	"""""""""""""""""""""""""""""""@USER @USER @USER Just another BLM brat blocking a highway, ANTIFA thug swinging a bike lock. Here comes just another screamer from the gallery - except this childish scoundrel screamed he RAPED me!"""""""""""""""""""""""""""""""", sat down in the middle of the room, stuck her thumb in her mouth, and whined """"""""""""""""""""""""""""""""prove me wrong!"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
14616	0	@USER @USER @USER Disclaimer: My views do not necessarily reflect the views of our POTUS &amp; all Conservatives: Ladies Charged by Nature to Guard Vagina. URL
70315	0	@USER @USER OMG !!!! Really !!! #FrankOz ... Liberals ruins Everything ... #DefundPBS..
99396	0	@USER @USER @USER Stop lying liberals. He said that is absolutely nuts
32266	0	@USER @USER CAREFUL now soyboy stickman. Your arms might fall clean off. Dweeb.
39036	0	@USER Francis must be forced aside. The Church needs to be cleansed top to bottom.
61549	0	"""""""""""""""""""""""""""""""@USER @USER Because you have paranoid and always spam OMG SHE IS 16 SHE IS 16 SHE IS 16 SHE IS 16"""""""""""""""""""""""""""""""" And you spam to everyone that SHE IS 16 and Credit Telltale in your every posts. It's so fucking funny for me. Chill out. No one cares that she's 16."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
99729	0	@USER Love how fat they all are while chowing down on cake and cookies. That's the future liberals want.
60923	0	@USER Anita Hill wasca liar then and she is a liar now.
23495	0	.... and so it begins.   &lt;&lt;&lt;&lt; The unfair and biased and unjustified targeting of Conservatives in a massive CENSORSHIP OF CONSERVATIVES Exercise . &gt;&gt;&gt;&gt;  #Pray4TheUSA  #Pray4Revival
20840	0	@USER He is an idiot and not very smart either.
23969	0	@USER This girl lied about her upbringing and every time she opens her mouth it shows how foolish she is. Yet she is still a superstar for the left
37204	0	@USER You are a bad ass! Keep fighting for us 💕
12327	0	@USER @USER Fuck you cunt.  Try this on for size. URL
98077	1	@USER check this cunt out! URL
87193	0	@USER Hell fuckin yea
62393	0	@USER God he is terrible.
11282	0	The #Child-#Rape Assembly Line URL via @USER We cannot #trust a #Catholic #priest. We cannot trust a #Jewish #rabbi - Why do we let these #people have #secrets?  #GreatAwakening #MAGA @USER
92712	0	@USER   How is it you had a document that all those women signed if you didn’t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold
90169	0	@USER @USER I wouldn't doubt anything the unhinged witch would do.She's a leftest nutty Professor with a mentally ill past.She has no business teaching anyone!I suspect she is a closet ANTIFA member pd by Soros. Psycho was going to do the same thing to Gorsuch.  #LockHerUp in a mental ward!
97923	0	@USER @USER how the fuck is puting raven with derrick and dan and dr. will saying she's a mastermind when she didn't do shit put bitch about being sick and being annoying and boring. take raven out and put tyler in. he is playing a great game even the  great player who won said he's good
21422	0	@USER Can somebody please put him back in his coffin.
65537	0	@USER @USER Tomorrow night you get dropped @USER @USER will make sure he is not robbed again  you fraud
86742	0	@USER Again another b******* story no one is watching football because of this a******
68305	0	@USER #IWillNotSubmit to Accuser Leftist Liberals DemonRats Plantations Mind Control Agenda! Globalist puppet! #MeToo Movement Hollyweird #SnowFlakes #Pedowood was SCUM! URL
61248	0	@USER Another sick liberal 🤭
90555	0	@USER Why should any sexuality be an issue for kids this age? Liberals are ridiculous
82917	0	Same here but the more he talks the dumber he looks WWGIWGA MAGA URL
92775	0	@USER @USER You are pathetic. This has nothing to do with him his dad or the wall or Mexico. This is about Swallwell thinking its ok for liberals to threaten repubs but not the other away around.
41059	0	20 more votes for #Democrats &amp; let's see... How many murders of #Conservatives #justsaying URL
67824	0	"""""""""""""""""""""""""""""""@USER Open a Case"""""""""""""""""""""""""""""""" 4-this:  John Kerry: """"""""""""""""""""""""""""""""Obama &amp; I *KNOWINGLY  *FUNDED *TERROR""""""""""""""""""""""""""""""""  55 BILLION $$$ With a """"""""""""""""""""""""""""""""B"""""""""""""""""""""""""""""""" !!  God bless Trump #MAGA #KAG #DeepState .. (FULL LINK: URL .. URL"""""""""""""""""""""""""""""""
61334	0	@USER You’re not a proper country girl if a bit of mud puts you off!
17769	0	@USER Let me guess they are a victim of circumstances. But heaven forbid if they got shot for robbing the place all you moron liberals would be screaming gun control. How about kid control or upbringing control of self control.
69277	0	@USER what the fuck happened
87686	0	Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL
86215	0	@USER Although I think that Carter was a decent man he was without a doubt the 2nd worst president in my voting history.    44 was the worst if there was any question.
43269	0	@USER @USER Well they will start banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time. I'm sure tomorrow Apple/Jacks will do it too. Let's all just do it and see how many conservatives &amp; #WalkAwayMarch er's they shut down.poof FB begone
75391	0	@USER @USER @USER @USER Hes comin for ur woolly bitches
66579	0	@USER @USER Liberals cannot imagine a circumstance where they are forced to defend themselves or their family from violence.  They imagine such an eventuality to be beyond the realm of possibility and they foolishly believe that the police will arrive quickly enough to save them.
19306	0	"""""""""""""""""""""""""""""""@USER @USER I let it go when you said  We can take away their ammo"""""""""""""""""""""""""""""""" when talking about gun control. I said, maybe she just blurted that out, didn't mean it. But you are proving to be a leftist. That's fine, I can still like you, but I don't TRUST you anymore."""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""
40051	0	@USER @USER Ramos sounds like a shitty ump
36326	0	@USER yeah but xenoblade sucks
86242	0	@USER Its like saying the brown shirts afe better than nazis because they pretended to be socialists.
64673	0	#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A  URL
25385	0	@USER @USER @USER Yep. I was at Yale law school as well..  He also mentioned at one point that he could pee his name in the snow and that groping someone against their will while holding them down and choking them was “boys being boys”. NBD. #MoronsAreGoverningAmerica #MAGA #Kavanaugh
