id	subtask_b	tweet
91603	1	@USER we're defo living in the last days
14486	0	@USER @USER @USER @USER @USER You are a fool.  Denying ones free speech is deny all of our free speech.
59483	0	       20 Crazy Things Liberals Blame Trump For          URL #TCOT #MAGA #RedNationRising               
45236	0	@USER David stop it with your logical connections.... True journalists like you are not in vogue..
16162	0	@USER If you want to #MAGA:  1. Stop Intellectual Property theft by China. 2. Pivot away from China and give business to other Asia countries. 3. Ask US business to move to other countries 4. Tax reciprocally 5. Make Xi look weak!  Demolish South China Sea. Xi is a crook!  @USER
96139	0	@USER You are TRIPPIN. Stop jumping to conclusions.
63761	0	@USER @USER @USER You mean cheating allegations. Not sexual harassment or assault it was about CHEATING. BIG difference. We all know facts scare liberals. If you are so concerned about sexual assaults you need to shout for the names on the slush funds to be revealed. Until than have a seat
44884	1	6 people are dead after shooting spree in California @USER URL                     @USER so those thoughts &amp; prayers are working good for gun control
77748	1	@USER @USER @USER what the fuck
64363	1	@USER Wow it took 36 years? Bet this would of never came up if he had not been choose for supreme Court. Shows the liberals for what they really are. In a way that's a good thing Beaming Face With Smiling Eyes 
51162	0	@USER Can't rehabilitate a pervert zero tolerance So disappointed in this pope
97667	1	@USER You ready for crazy ass racing tomorrow???
22388	0	@USER Who talks shit on buff chicken dip dude it is buff chicken dip
21790	0	@USER @USER He was fucking murdered and all you can talk about is marijuana?
27416	1	@USER Communist Elite Roger Goodell is teaching a lowlife ethics class to his daughters. Shameful Shameless left wing nut ruining the sport of football instead to teamwork and values to the flag
78188	0	@USER @USER WHAT A DOG..SHE IS...
99912	0	@USER @USER Poor sad liberals. No hope for them.
23818	0	       @USER Good liberals will allow a rapist         to continue serving on a federal district court while his victim continues to suffer?    But...you said....you said....               
83321	0	@USER You are sexy as fuck babygirl Fire  Fire  Fire 
65915	0	@USER  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL
90181	0	@USER @USER @USER Exactly! She was sorry till she found people to cosign her bullshit. Idiots. The pair of them.
49163	0	       @USER @USER @USER @USER @USER @USER Nobody wants to take your guns, we just want gun control of what guns we will allow you to have        .               
82776	1	Hot Mom Sucks Off Step Son In Shower 8 min URL
82618	0	@USER @USER @USER @USER Oh boo you sound so ignorant with your words. We are on Top. All of America is on Top now. How about stop resisting and try to help make our nation the best for everyone not just liberals. Wake up and Walk Away.
28700	1	@USER @USER You know what wasn't in his apartment after? Him. And that is the fucking problem.
43764	0	@USER @USER @USER @USER @USER You are under a delusion if you think calling HRC backers idiots is attacking the messenger. They are not the MESSENGERS they are the ones that signed for and took delivery of the message. But that was packaged and sent by the DNC.
60929	0	@USER LOOK UP #Kavanaugh  STOP THIS SHIT!. #MAGA URL
56917	0	@USER @USER that is just cause the director a fucking beast but let's not act like christian bale ever fuck niggas up or had wavy fighting scenes
49358	0	@USER @USER Jail is TOO KIND for a #Pedovore - where is the prosecution??  #AGSessions is the church getting away with pedo crimes?  What the hell is he holding?  is that a tentacle?  WTH  #PedoGateNews
42234	0	@USER @USER @USER @USER @USER There is absolutely no point in debating a liberal. Your party has swung so far left and have nothing but hate... All rationale has fleeted your side. Trump could create world peace and a utopian society and liberals would still resist for no other reason than your hatred.
35558	0	.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL
92670	0	@USER @USER He is seething!! You can see it in his eyes and hear it in his voice!! Obama was a failed president in every sense of the word! #MAGA #KAG  Locomotive  Flag: United States  Flag: United States  Flag: United States  Flag: United States  Flag: United States  Flag: United States  Flag: United States 
88326	0	@USER @USER she is getting death threats....can you go and be a shield for her so you do not have to wait?
10605	0	@USER They should. Hopefully voters will realise that they could have ended this shitshow well before the midterms.
39720	0	@USER Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some shit! Musical Notes Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL
42320	0	@USER @USER @USER @USER Bridget that's another Crazy One! Absolutely correct! She is a Mess! and what she did to our President with the Head in her hand!  She should have gone to Jail for that! She is a MONSTER! URL
73728	1	       @USER The perpetrator is responsible for his own actions but you are ignoring that Maxine Waters &amp; others are inciting violence.  Do consider she said that they should not be able to eat, shop or do anything in peace        ... how would one survive without being able to trade?               
13105	0	@USER vs Antifa. I know who my money's on. But seriously this is such a stupid thing to do. URL
17763	0	@USER @USER You keep telling this lie. I think you Liberals believe yourselves. Focusing on those who need t most yet you have how many million sitting in the veterans budget with no intention of funding them.
47926	0	@USER Always been a lier
92949	0	Too bad life sucks 4 u #schiff4brains  Face With Tears of Joy  ur going down along wi ur other CR i am INAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE #MAGA #TRUMP2020 #schiff4brains URL
54920	1	A bastard tick killed my sisters dog. Lyme disease is a real risk for female labradors, golden retrievers and Wheaten terriers. #LymeDisease #LymeDiseaseAwarenessMonth URL
14929	0	@USER @USER ANTIFA displays hate on those they disagree with...you are being hypocritical!
36520	0	.@USER won this round. Yucker ALWAYS interrupts his guests and it did not work this time. He is so rude. #MichaelAvenatti URL
22185	0	@USER @USER @USER i have heard he is making waves
49221	0	@USER    What the fuck was that dildo rider antifa fuck going on about?
78441	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER DNA testing? I thought that was the obvious answer. I would not even want to consider what the snowflakes would say if Border Protection detained or released  a child with a pedophile or child trafficker! ... but I take it Ed dose not care?
23522	0	@USER He was almost....ALMOST as bad as Obama!
34986	0	@USER  Asterisk as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.
36326	0	@USER yeah but xenoblade sucks
15112	0	@USER this girl called herself tryna call me ugly. i had to show her how ugly she is.
58168	0	@USER @USER @USER @USER @USER That is not a bill about LGBT sex workers it is a bill on sex workers in general.Harris has a very good record as attested by LGBT orgs.I mean if we are playing that game you could argue that Bernie votes on gun control has impacted the lives of black people in Chicago negatively.
67302	0	@USER @USER Antifa is much much smaller than white supremacists in America and responsible for a fraction of the violence. Also NAZI'S ARE BAD!!!
12506	0	@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I am half black and my daughters and daughter are black so I do not get how my family does not see anything wrong with supporting him.
30186	0	@USER @USER @USER I think he is on crack!
27502	0	@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!
55051	0	@USER @USER @USER @USER @USER @USER This is the ANTIFA party &amp; all of a sudden they expect us to believe they care about anyone besides themselves. Nope.
44383	0	@USER Democrats haven't done anything but cover up ..so all you think you have a solution .ya do not.....you want gun control.? How about abortion control. Free medical. Free ed. Quit tripping
62896	0	@USER 18 USC sec. 2383 et al. Time to press Federal criminal charges on Eric Holder and the other swamp scum. URL
84732	1	@USER WHAT THW FUCK
38330	1	@USER I know what that storm is gonna do...but those photos are just the shit  brother .
95923	0	@USER @USER @USER @USER @USER What does it matter who I vote for..it is the left who pushes for gun control yet portrays black men in music vids as violent gun “users”..stfu! Lmao sleeping fools
15888	0	@USER Just plain stupid she thinks she is being clever but come the next GE the public will make the Tories pay by casting them into the political dustbin for yrs to come see how smug she is then
41092	0	@USER You are a cheater casey!
43289	0	@USER @USER @USER @USER @USER @USER Do not forget this is Trumps fault. Just like how he is colluding to make the hurricanes worst. They forgot to tell us how this hurricane was also Trumps fault.
89952	0	       @USER @USER @USER @USER @USER philosophically speaking, can a hippie, crazy cat lady who supports antiFa still be called a fascist        ? literally asking for a friend who's a constitutional         scholar        .               
39225	0	@USER Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing
53436	0	@USER Amazing how the POPE is afraid of the truth
85971	1	@USER Man I hope I do not die before Florence hits.. I heard he is going to be a great time!!
63699	0	@USER @USER @USER Do it with quran and then we will see how much atheist and brave she is... hindus figured it out that this type of attention grabbing big boss wanna be people are not worth it...  Go live in your 2 minutes Prime Time covered life ... Lord krishna and his followers do not care
66048	0	#QAnon @USER #MAGA   For those who think nothing is happening! URL
98558	0	@USER No way.... Way too much talent on the Goonies.  I would  like to see yall vs them tho real shit my gz.
46947	0	@USER Niggas wellin if they wanna live in a world with endless world wars and death and chaos. My Hero is literally anime X-men
83833	0	@USER We have nothing to lose in dumping rump asap. He is a menace.
52858	0	@USER @USER I think the pope and some others should be prosecuted for covering up and protecting child rapists!
71737	1	@USER Because she is an idiot!  #MAGA
61381	0	@USER @USER You go Mike and by the way Sarah she is the best lair . URL
19061	0	@USER Lol they have no idea Nazis were socialist. Their complete inability to grasp reality is so mind blowing. Antifa is no shit calling for a civil war to defend slavery. The confederacy considered Lincoln a fascist too... hmmmm.
11982	0	@USER @USER @USER I am not screwed any more than you are. Been hearing this same dream of the liberals. What do you think  happens if Trump gets removed
35518	0	@USER But not long ago the same Ray went off on a follower (who quite possibly pays for his services) for pointing out a guy (do not remember who) for getting injured again. You guys pay this assholes bills
18381	0	       @USER A little note for @USER -the Bible ( have you ever read that?) says that if the Holy Spirit is in us that we can fight off the devil. You lie and claim that you are holy (no human is holy by the way) so how dare you blame the devil? Your new name is Pope False Prophet        .               
58934	1	@USER @USER Good for her.....  thats some fine gun control. Double tap to an ass
91907	0	@USER Most Liberals know deep down that it is oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.
28195	0	@USER @USER @USER gun control! That is all these kids are asking for!
47552	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.
64836	0	@USER @USER The burden of proof is on Ford. She should put up or shut up. She is not credible by any stretch.
11881	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.
59002	0	@USER The Show Must Go On! We must have crazy liberals screaming and throwing a tantrum inside of that courtroom? If they let these same animals in as they did during the hearings this is just going to be another circus
14093	1	@USER YES I am so tired of relying on mfs to answer the phone for some shit that is not even worth it! I am about to be the new plug  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy 
55766	0	@USER could fund an entire school incl teachers' salaries and have then teach his own curriculum. Indoctrinating generations of youth however he sees fit...my gas tank on E rn
12531	1	@USER What the fuck game are you watching?
74318	0	@USER I do not care how good a player he is if I owned his club  I would  suspend him for a year make him train with the youngsters to tell them what bad looks like set the example
21223	0	@USER  yes  who else call you shitgull if it were not me or ryme  Kissing Face With Closed Eyes 
61717	0	       3)  Conservatives think it because the NeoCon infiltration that successfully corrupted, and nearly destroyed, conservatism has been brainwashing them for decades to accept anything with the free trade         label as good - and anything with         protectionist         attached to it as bad.               
21536	0	@USER TICK TOCK SWAMP !! YOUR GOING TO JAIL VERY SOON !! #MAGA
87955	0	       @USER @USER Right. shoot the messenger.         Do not go after the homosexual rot in the clergy, Bergoglio, go after the man - Archbishop Vigano - who EXPOSED the homosexual rot in the clergy. Satan must be having a REALLY good laugh over that one.               
39701	0	       @USER It really sucks when commies atheists liberals refugees and anyone who isn't one of (us) uses our         precious tax dollars....               
47088	0	@USER @USER @USER @USER @USER @USER 2/The Democratic Party won not do anything to him because he is Muslim Brotherhood &amp; they do not care about Monahan.  The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison also supports ANTIFA. These people are so foul it is scary!
11347	0	@USER @USER @USER @USER Her word against his &amp; one more! She is a left wing nut nobody would touch &amp; is mad cause #Kavenaughs Mom had to evict her parents!
34690	0	@USER You voted to trigger Article 50. You are complicit.
48516	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Oh. Low blow or blow job. Lmao
29701	0	@USER Lokk at july 29 when I said Gordon would be cut for drugs and you called me a dipshit.
81591	0	@USER Things are definitely fucked up when you need to state the obvious like this. Conservatives are needed just like liberals are needed. One without the other is faulty.
78581	0	@USER If he doesnt want to face the responsibility for his actions then he is in the wrong job. That is without taking into account him being a bit shit... #AVFC #BRU Chief Executive Officer UT
16052	1	Fuck I keep waking up so fucking horny I am ??????????
24172	0	@USER @USER @USER oh yeah Terry Porters 40 second PI Call (OSU alumn)... naw im over it... Your coach and his scumbag history... If you know anything about his history with Aaron Hernandez you would know what kind of scumbag he is... but OSU is a shithole so the story goes on.. URL
15570	0	@USER @USER @USER Farrakhan has refered to white people as Blue eyed devils. Will not even repeat what he has said about Jews. He is anti-Semitic.
79156	0	@USER @USER Why would they drag their feet? If they had something on you (which there is not)...it be out by now. TOTAL WITCH HUNT! #MAGA #BestPres45 URL
27076	0	@USER @USER is so biased against conservatives Double Exclamation Mark everyone should drop google and use Bing or DuckDuckGo.
12221	0	       @USER @USER @USER @USER @USER Antifa means anti-fascist        . I am not sure there is an Antifa organization, but there are millions who are anti-fascist.  Why are you not one of them?               
52643	0	@USER @USER Agreed! It is not gun control they want - it is people control. Without guns we are helpless and they know it! Our founders knew this too  - #2A
43137	0	@USER  If you think Conservatives are going to believe a wacko liberal you are sadly mistaken.  We see right thru your lies.  Judge Kavanaugh is a great person and the best thing for this country.  You on the other hand are a disgrace to the United States &amp; women.
86499	0	@USER watch me catching a plane to hungary only to beat your ass
31229	0	@USER This game sucks donkey balls
10092	0	       A big Thank you         to all these stupid celebrities. Events like this will only serve to help Republicans in 2018 and 2020 elections.  #MAGA @USER @USER @USER URL       
48232	0	@USER OH I FUCKING LOVE LATEX HMU IFU GOT Q'S IVE BEEN USING IT FOR YEARS
56134	0	@USER It sucks hy  Woman Facepalming️
89381	1	@USER No nigga
29316	0	@USER @USER I have never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.
69022	0	@USER  ultra rare  fucken fake. I am a fucken prize.
42557	0	@USER @USER @USER He is a big lump of —-I agree 100percent
20674	0	@USER Bono is an idiot!
42783	0	@USER Hiding like the caged animal he is.
41414	0	.@USER &amp; @USER student loan refinancing plan would give every single student loan borrower a tax break &amp; let hundreds of thousands of borrowers have immediate lower interests rates at 0 net cost to taxpayers.   @USER has 8 years. He did nothing. He is a liar. URL
10641	1	@USER @USER Still no excuse... Where TF are her parents??? They are using him &amp; he is using her.
88903	0	@USER He is going to destroy america like he has done to many of his businesses he does care about middle or lesser america and americans he only cares for himself and the top 1percent who hopefully see the light soon before they have no countries to sell their products to
80776	0	@USER @USER You are lying again! The public does not trust you anymore!
85882	0	@USER @USER @USER Republicans platform   -take away healthcare -harm the environment  -take away children -take away women's rights -do not believe in rule of law -voter suppression  -gerrymandering  -take away social security  -no limits to gun control -explodes the budget  #VoteBlue2018
90802	0	A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was no accident at all.  Welcome to the tolerant left.  URL
11640	0	@USER @USER @USER @USER I was not proposing scare tactics. I really meant what I said. Trump can easily pull the good maga Republicans and can easily steal enough votes from  Grand Old Party  Dem and independents and will bring fresh breath to our rotten politics. Think about it.
13962	0	@USER @USER Because you advocate for  -gun control -mass immigration  -cultural Marxism   You are a tool for Jewish Globalists
12182	0	@USER @USER You are sick in the head. This man lost his daughter.
55254	0	A BUNCH OF VULTURES!  T i am  ISNT EVEN GONE YET -WTF?  HAVE YOU NO SHAME?  ALL YOU SEE ARE  dollar  dollar  I HOPE HE LEFT EVERY PENNY TO AN AN i am AL RESCUE!  'Carol Burnett' star Tim Conway recovers from brain surgery as family battle over comic's fate rages on URL #FoxNews
74840	0	@USER Fuck em all. Complete morons
26310	0	@USER Y'all need to know that she is human being and knew Mac for so many years and was in a relationship with him. She is grieving. She dose not have post something to prove that. AND IT IS NOT HER FAULT HE DIED LIKE DAMN! Stop blaming this poor girl. His addiction killed him.
17319	1	@USER True point.  Gun control is total bullshit.
50445	0	@USER this jag off ref Tony Corrente needs to get out of the NFL. He is a bias piece of garbage. He made a HORRIBLE bad call in packer game which changed the game. He is a liar and won not admit when he is wrong! NFL PLEASE FIRE TONY CORRENTE
89284	0	@USER  living up to his nickname tonight! Fucking nightmare. #UFC228
51593	0	@USER There are more good people than criminals.  If the good people are armed the criminals won not stand a chance.  In the USA the cities with the highest violent crime rates are those with the strictest gun control.  The Swiss are all armed and trained - violent crime is rare.
42484	0	@USER @USER @USER @USER Not a conservative. Antifa is a left wing terror group that uses fascist tactics and violence to silence opposing views. They are NO DIFFERENT than the “Sturmabteilung”  brother wn shirts. Thugs. URL
89988	0	@USER @USER @USER Trump call them very find people so lets talk about groups like Antifa and black life matter people that has form to fight hate groups y'all would like to apply some type of moral equivalency to hate groups and them just like ICE was form to stop illegal immigrants we luv them
41177	0	@USER Liberals: The FBI can investigate if you ask.  Also Liberals:   Can you believe Trump ordered an investigation of a private citizen??? He is a dictator!
21148	0	@USER @USER @USER We are calling you an operative . Or Shill. And more important a bigot for refusing to apologize for your actions to a woman just because she IS NOT a Scientologist. You won not even acknowledge what you did or defend or explain it despite how many times it has been asked already?
68693	1	@USER I eat some weird shit but this crossed the line
99246	0	@USER You are full of s Asterisk  Asterisk  Asterisk . It is the Liberals paid by Soros who are doing those things
49407	0	@USER @USER @USER @USER Shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person. Remember liberals talk from their high horses of superior morality.
10734	0	.@USER : 7 Myths of Democratic Socialism Debunked  URL  #MAGA #KAG
81372	0	@USER Would that make him the equivalent of the Antifa March that started the violence there in the first place?
75696	0	@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.
35033	1	@USER Man that shit just got me hype like I was watchin it 18 years ago
77285	0	@USER She is an activist liar who  Grand Old Party  wants to get under oath. She won not go and Kavanaugh gets nominated
54273	1	@USER @USER My favourite part of this is watching all the conservatives lose their minds as usual. Once again the Democrats are being mean to us boo-hoo. LOL.
49837	0	@USER @USER Jesus Christ. Liberals start young with their brainwashing
30611	0	@USER and @USER you need to find this lady! Do your thing. She is a terrorist waiting to strike. URL
79122	0	@USER @USER @USER The Democrats are so desperate all those ppl threatening Sen Collins are from  Canada . They will do anything to delay or halt confirmation and @USER re-election is on the line she is desperate. The ppl &amp;  Grand Old Party  are quite aware of what is going on.
80349	1	@USER So fuckinggg cute  Smiling Face With Heart-Eyes 
47176	0	@USER He is a Professional liar
95606	0	@USER Oh fuck this is me. I am a tmi queen on some things because it controls the conversation subtly but god help you if you comment in my habits or decisions I swear to god
83365	0	       @USER @USER You can't be this dense. The point is the same - you can't presume someone is guilty just because they're part of a group that's a popular target.  For southern whites in the 40s, it was black men. For modern liberals, it is conservative white men. They're the devil        .               
85257	0	       @USER @USER @USER @USER Politicians talk about racism, Islamophobia, Homophobia, Rape, Drug abuse etc etc......  Do you not understand how fucking sick it is to ask Jess if she is discussed with her children that complete strangers hate         Mummy.  I hope for your own sake that you are unwell.               
15353	0	@USER @USER @USER @USER @USER Odd. Stating opinions comes with an attack (cunt and assumption of a streamer using boobs for attention.) It was verbal diarrhea from a person who ought to know better.
31588	0	@USER Another #dem lie
76020	0	@USER @USER @USER We call that game #Bullshit .
36654	0	@USER @USER With Democrat's Sociability Quotient it is no wonder Democrats think about Gun Control all the time!
64838	0	@USER @USER @USER You are the embarrassment who should be kicked out of the @USER
20222	0	@USER @USER Touché...but wait till he flashes the white supremacist OK 🏼sign letting his sound crew know he can hear himself in his ear piece. Heads will roll... Woman Facepalming: Medium Skin Tone  Man Facepalming: Medium Skin Tone ️
94425	0	@USER I do not believe Erick Erickson exists. I do believe he is a Democrat PR firm creating a “Republican” persona to have it say idiotic things to discredit conservatives.
27680	0	@USER Patrick ass??
63235	0	#HanoiJane Fonda Campaigns for Gun Control Measure; Will it Backfire? -   Liberty Park Press URL
73092	0	       @USER @USER @USER Reputation? REPUTATION? She schitt her reputation away by being an ANTIFA activist! Just like good old V.I.Lenin said - a scoundrel may be useful BE Canada USE they are a scoundrel        !               
11343	1	@USER What What In The Butt
13336	0	@USER @USER @USER no maybe cause you are a hateful buttmunch. We reap what we sew
43439	0	@USER @USER @USER She is really talking nonsense.. can she talk like this for Bible and Quran?
17619	1	@USER @USER bt1100 ass malfunction
22086	0	@USER Does not suffer fools and has seen enough shit to last nine lives.
55351	0	       Fort Trump in Poland?! Sounds great to me!! Another lasting reminder to the Left/ Development Engineering Management System  how much the rest of the world hates         @USER #MAGA #WWG1WGA #RedWave2018  Drain The Swamp  #FortTrump               
38576	0	@USER Ahh yes we are cause some woman who comes out 30 some years later cant be believed.  Where was this liberal outrage when the guy from Minnesota was accused of beating his wife. Silent on that one libs god you hypocritical liberals make me sick
25835	0	@USER iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg
25227	0	@USER Good lord this woman is a dipshit !
31191	0	@USER @USER YOU should be FIRED... You are dead to the public for your FAKE NEWS Why do not you show him approaching the crowd? Scared ... If you can't stand the fire Get Out of the Kitchen....
20570	0	@USER These liberals are responsible for the deterioration of American society. They should be ashamed but we all know they are not.
76436	0	@USER He is too lazy. Just slouches over and waits for the defender to come to him. Bum
23084	0	@USER @USER Me too! Jacks a sack! We conservatives tweet in a barrel!
27802	0	@USER @USER Further proving that #LiberalismCausesMentalRetardation and #Feminists are a cancer on the American Republic
58557	0	       @USER @USER @USER @USER NRA tweet was a fraud: more than half of Americans say gunrights are the most important issue.         Falsehood. The 53percent was         gun rights/gun control        , and  Canada  question indicates biase towards control. Deliberate knowing propaganda. URL URL       
87686	0	Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL
78352	0	@USER This lies how she got the key ! Why she do not admit she was in date or maybe had NSA with ? she is married ? What is true story ! BS ! Ok we all respct police officer but her story and excuse full of shit ! Please post her photo ! Let see how fat she is !
45834	0	@USER @USER Or he is part of the fraud they pulled together.
72446	1	       @USER sex games will make you feel like  you are  actully having sex or, as ign would describe it it really makes you feel like  you are  fucking some whore in an alleyway                       
65930	0	@USER It sure it here. Those other photos of her were from decades ago. She is a complete Liberal Antifa. She can not be trusted. I do not believe her. Not a whit.
69928	0	Now she scarred herself for life lol #MAGA URL
79531	0	       @USER @USER @USER Still shoveling shit         for Trump?....What kind of woman supports a liar, racist,  pussy grabber?....that's what kind of woman you are.               
33578	0	@USER Well she is better looking than the lying chicks lawyer
75067	0	@USER Why do not you say he knew those emails were approved to be released.  He knew he could release them.  His grand standing got called out and his theatrics are unbecoming of a US Senator.  Call him out or you are FAKE news just like @USER calls you.
29999	0	@USER @USER You are out of your fucking mind .. NO socialism is good - NO such thing as “Democratic Socialism” You fool
48474	0	@USER and @USER @USER  @USER is inciting VIOLENCE towards Trump supporters on lists to be targeted by ANTIFA.
33014	0	@USER @USER Obviously they do not care who they ruin due to their attacks on conservatives.... the left is out of control and blind as a 🦇!!!!!
32894	0	@USER it is like saying you are pale! you live in the north pole! bitchass dipfuck
94241	0	@USER He is an evil godless man.
53328	1	@USER Another war “Hero” speaks out Flag: United States 🇨🇺 Flag: United States 🇨🇺 Flag: United States 🇨🇺
17174	0	@USER  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy  Face With Tears of Joy  Liberals really are nuts.
88918	1	@USER is the brainchild of @USER - He is playing dirty against @USER and Jen is using her ill gotten money against @USER Mailer linking Nixon to anti-Semitism was approved by top Cuomo aides URL
63171	0	@USER @USER @USER McEnroe is a fucking legend. And he hurled abuse at everyone! Now he appears in commercials yelling at people and movies yelling at people. He is an icon. Do you think it is fair?
32666	0	@USER @USER Sick!!! I hope he is not teaching!
66578	0	@USER @USER Yup! She will destroy hard working ppl and small businesses. She is evil with a pretty face and ppl are falling for it.
26274	0	@USER Liberals be like URL
21177	0	@USER  Money better spent on American Mental Health or gun control Sandy hook Vegas Concert Theater Shooting Church in Sunny Springs
53037	0	@USER @USER @USER so she is disgusting to you because she is a Rangers fan! you are disgusting to me because you support breaking up the union!  proud to be British   Flag: United Kingdom 
24415	0	       @USER UNHINGED.          No, he is just a fat POS slob who lucked out going against conservatives making tons of money in the process, as an opertunist. A very smart opertiunist who knows how to USE &amp; shovel BS to the liberal left.  It is good business these days &amp; he is EATING it all up.               
42345	0	@USER i fully cant remember hes just always gettimg himself into shit like he never stops causing government based chaos i wish he would calm down
94146	0	@USER @USER The name alt right is to make people think its a right wing group.just like ANTIFA that are fascist. BLM that really to they all black lives dont matter.
70977	0	@USER She is not an anti trump. She is a racist race baiter who is no better than Alex jones and other crazies
77294	0	@USER @USER She is an ugly black hearted troll URL
42141	0	       9/9 push a narrative. Remember it is their place to tell us what to think. Well I will gladly be, as Hillary said a DEPLORABLE        ,         IRREDEEMABLE          or as gropy Joe  just said,         DREGS OF SOCIETY        . Tells us all how they feel about the middle class, Christians and Conservatives. #VoteRed               
56036	0	@USER Oh that is racist. Big Lips/Big Butt/Big Nose. That dose not even look like her. Also she is about 100 pounds to big. It also creates the image of the typical black woman with attitude.  IT'S SO RACIST. URL
17387	0	@USER I am not an asshole libtard.
35430	0	@USER @USER Is he?  Does he know this?  You sure he is not out golfing??  Or maybe tweeting like a lunatic.  I bet he is planning his next #MAGADingDong rally.  He was never President.  You are just to brainwashed to realize that.
71079	0	@USER @USER Unfortunately gun control is long game and the house always wins.
81765	0	@USER  Oh My God!  another bigot showing he is basically gutless - sounds much like Donald  Face With Tears of Joy 
47815	1	#DownwiththeDemocrats!!! #DemocratsHateAmerica #DemocratsAreDangerous #Vote Development Engineering Management System Out #VoteRedToSaveAmerica from the Loco Liberals &amp; TDS  Let All True #Conservatives &amp; ALL who chose to #WalkAway prove that #LiberalismIsAMentalDisorder and needs to squashed like a Bug!!! #VoteRed2018 URL
19545	0	@USER @USER stop this BS.  A woman murdered him in his own home!  This is so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man.  What does him having weed have anything to do with his murder in his own home?
84077	0	@USER  ultra rare  head bout big as shit
74577	0	@USER Exhibit A gor the utter irrationality of the Left. Respect and support for women....I think not!!
63416	0	@USER Googlecide – Death by do not-be-evil-corp inspiring the Internet bill of rights preventing leftist oligarchies from erasing people based on political beliefs transforming western civilization into a totalitarian state controlling nearly all aspects of life via the Googlesplaining.
78055	0	@USER @USER @USER Exactly. I haven't watched in two years and I refuse to. As a former @USER fan I think Jerry Jones is a disgrace to the people who have helped make him as rich as he is.
35683	0	/63 More evidence Liberals only goal is to sabotage #NAFTA to make Trump the enemy and to get Trump Hate vote in Canada for election 2019.   URL
46954	0	@USER He is a big nerd it seems..
85858	0	@USER I miss you bitch!!
94345	0	       @USER how does what I am saying relate to gun control. if police departments will not prosecute their own family         then it is time to limit their access to all weapons. A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons.               
42005	1	@USER How many more??? This country MUST address sensible gun control! This is more than ENOUGH!!!  VOTE BLUE! GET THIS GARBAGE CLEANED OFF OUR STREETS!
42594	0	       @USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road         to take in that type of job               
96293	1	@USER A dying sport
81184	0	@USER Hey why do not you look at what Keith Elison of Minnesota get off your bully pulpit and do a investigation into his past abuse or do you just CHEERY PICK ……!!!
13692	0	@USER Holy shit of all people to say that a Nebraska fan. Please take your dead program somewhere else and keep your VCR around to watch highlights from the 90s.
94064	0	@USER @USER And those same politicians from both @USER and @USER are selling the country down the drain.
21379	0	@USER @USER @USER Please call trump out for what he is...a NARCISSISTIC SOCIOPATH!
30103	0	@USER Well since your streams always have porn in the title im going to sa you love porn
