id	subtask_a	tweet
35523	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Do you know what ANTIFA stands for?
62980	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER like liberals?
53120	0	@USER @USER @USER @USER Can you imagine what she is like to waitstaff who get her order wrong?
19557	0	"""""""""""""""@USER He is."""""""""""""""""""""""""""""""""""""""""""""""
47191	0	@USER No doubt progressive Nazi Antifa Liberal Democrats do.
33449	1	@USER The first person got it by having sex with animals..
99161	1	@USER @USER That's why I was so disgusted with him today. I don't know why he thought this was a celebration. But he thinks everything is about him. I won't ever be able to forget the horrible things that he is done.
28993	0	@USER @USER My bias park JIMIN  he is perfect man 😍😍😍 #JIMIN #BTS #MAIN DANCER AND READ VOCAL💕 HEART YOU🤣💟👍 URL
40598	0	@USER You are a great fillin for @USER
50519	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Nope.
39051	0	@USER Bring out his Antifa criminal son to campaign for him
11604	0	@USER @USER This is going shake the church to the ground!
64920	0	@USER @USER I couldn't agree more. And the unions attacking her are politicizing it far more than she is by turning it into a press release. I wrote about this last year. URL
12779	0	@USER He is contacting his followers
19878	0	@USER Are @USER now criticising @USER policy in England where standardised testing is used in the equivalent of P1.   Is this the start of a Tory civil war?
97704	1	@USER What?  All 12 of them?  What about the terrorists Antifa?  Farrakhan’s hateful and racist thugs?  BLM criminals?  Black Panthers?  Those groups have NO place either!
80705	1	@USER Deranged and demented what a perfect match for the Democratic party
57478	0	@USER That’s all I ever ask for tho 🤷🏾‍♂️
34986	1	@USER *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.
51198	0	@USER @USER when you have politicians running on concepts like “sanctuary cities”.... what do you expect. They should all be sued for aiding and abetting.
84629	1	Open borders will bring this to America! Dems are brainless! Vote red like your life depends on it because it does! #KAG #MAGA URL
17711	0	"""""""""""""""@USER @USER @USER It's same video posted before. What I did was note that if different race had been in play, it would have been considered hate."""""""""""""""" Thus, by objective standards, either that was """"""""""""""""hate,"""""""""""""""" or you liberals can't complain about negative references to """"""""""""""""Black men."""""""""""""""" Bye-bye, race card."""""""""""""""""""""""""""""""
20068	0	@USER @USER @USER He is talking about you big O.
72323	1	@USER @USER @USER he is fake lol
23534	0	@USER Can you take that to the bank?????
10719	1	"""""""""""""""@USER @USER We need a marijuana lobby that can bribe the GOP like big pharma does. Otherwise, you're screwed. Just because it's good for America, that means nothing... see gun control"""""""""""""""""""""""""""""""""""""""""""""""
44879	1	@USER Go away you are irrelevant
16402	0	@USER she is really putting one the act she has been in a Hotel and have money to eat and also go to museum  and her home is ok
61473	0	@USER @USER He is Spartacus!!!!!
48047	0	@USER I get what you are saying Brent. But Auburn had just lost the SEC championship game. You know bowl game are a lot of which team actually wants to be there
39225	1	@USER Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing
91649	0	@USER @USER #Nazis. We told you.   Join #Antifa!
48882	0	@USER Buck up buttercup!
24008	0	@USER @USER These people are special. Lol URL
98644	0	10. New Gun Control Laws 11. Term Limits 12. Eliminate lifetime salaries for politicians 13. Same medical benefits as any other Federal Employee 14. Federal Holiday on Election Days 15. A review of Presidential powers of pardon
80483	0	@USER @USER @USER @USER @USER @USER Then talk to your oresident.  He's the one taking the money.
69004	1	@USER @USER (She is clearly agitated in a defensive stance) Shit- what is she doing here
15061	0	@USER Everyone in the US “heard” you were clearly not qualified to do this job and voted accordingly.
65780	1	@USER Good ..  she is the one that seems sexist
21601	0	@USER Conservatives try to get votes by promoting freedom and getting government out of your lives.  Deep state Dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away.
60951	0	@USER @USER I could only call Corbyn out on antisemitism if I believed he was in any way racist. I just haven't seen anything to believe it. Antisemitism has gone down under his leadership and will continue to do so. The conservatives have just shown they actively support it.
80031	0	@USER Certainly does URL
27230	0	@USER @USER It’s ok Legatron we know you are the best and will bounce back with a new team!! Keep yo head up URL
29650	1	@USER @USER @USER Those aren’t conservatives those are whackos. The religious zealots that isn’t the Republican Party and we denounce them. Do you denounce antifa?
33182	0	@USER Your dad is my Idol an he is raising to amazing young men
27700	1	@USER Thank you for saving the dogs!!!!why are people assholes
87694	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I make a deliberate choice not to discuss my lived experience of social security and any work and solidarity   with people affected.
80333	0	@USER I hope so.  Liberals heads exploding is what I'm hoping for
33745	1	@USER @USER @USER @USER @USER @USER @USER Gun control is racist. URL
83574	0	@USER not at all! :)
36049	1	@USER She is so dumb and clueless! Pushing a pipe dream. What fools they are that put her in office. Sad! #FoxNews #SocialismSucks
34891	0	@USER I accept your apology and you are excused
14424	1	@USER #Conservatives #Republicans are #TRAITORS to #America
98878	0	@USER @USER @USER @USER @USER @USER Lady get real trump is rich he doesn’t need tax payers money.liberals still tax payers money.
69899	0	@USER Tyler! On Thursday! Go girls! I think Tyler believes he is the mastermind and he needs to take a seat. Angela or Kaycee for the win!
23197	0	@USER @USER confession. i was pregnant with your child after our second makeout. he is 7 years old tomorrow.
20228	0	@USER The set-up that led to the second Hogan touchdown shows how much of a threat he is and how much defenses respect where he is on the field
45236	1	@USER David stop it with your logical connections.... True journalists like you are not in vogue..
14570	0	@USER thanks for the following and together we can help MAGA and KAG and we can make our Great State of Texas even Greater by encouraging everyone we know to vote Red
85397	0	@USER And you still defend?
57019	0	@USER Sad day for all liberals 💃💃💃💃💃💃💃💃💃💃😂😂😂😂😂
46796	0	@USER @USER @USER @USER @USER @USER VOTE RED MAGA
18540	0	@USER Didn’t she also say “ Trump will never be president take it to the bank”
21331	0	@USER @USER He lived in a country with no gun control. Sad but true 🙁
63451	0	@USER @USER @USER I absolutely agree!! I have tried rallying people on Twitter. Asking them to follow each other. Strength in numbers. I vote. I work the polls for early election and Election Day. I speak with liberals. I forwarded Maxine Walters rants to the secret service.
45019	1	@USER HAHAHAHA omg these people. They thought they would have their way FOREVER.  Idiots
48736	0	@USER PLELLEEAAAASEEEEE I LITERALLY SOBBED SO HARD AT THIS SCREEN WHO DOES HE THINK HE IS LOOKING SO BEAUTIFUL WHILE HE SLEEEEEEEPS
88679	0	@USER @USER @USER —jameis winston— he is no longer in college whereas Jimbo Fisher and his school protected this sexual predator...he needs to sit in prison...he is getting off easy because she didn’t filed sex charges against him...
88924	0	"""""""""""""""#GoodRead: A Brief History of Repressive Regimes and Their Gun Laws. With the wrong political actors in power, yesterday's 'common-sense' gun control could be tomorrow's vehicle for gun confiscation."""""""""""""""" If we lose #2A, we surrender our freedom—period. URL @USER"""""""""""""""
84452	1	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I never talked about gun control in any form.
69932	0	#Kavanaugh's judicial philosophy on gun control is foolish and heartless. URL
76362	0	@USER @USER hey y'all take this shit to dms aight
73586	0	@USER Voting against the progressive agenda. That means GOP control of the Senate as a must. Hopefully the house. And conservatives at the local level to keep progressive agenda out of the public schools.
81865	0	@USER @USER No longer believe a single word that the despicable woman (@USER utters - A liability to our nation and @USER
45838	0	@USER Definantly
85376	0	@USER Chelsea Clinton(CFR)
60684	0	@USER You are not alone here. I didn't like The Last Jedi a bit more than Force Awakens. Cannot talk about Solo because didn't see it. But Rouge One is the other Star Wars under Disney that was good.
46203	0	@USER @USER So is Marr really a member of the Labour Party? And Attlee and Orwell said they were conservatives? I am interested in why you think Labour is conservative.  However I don't see liberal as the opposite of conservative. Liberal poltics and economics are both right wing. Imho :)
68950	0	@USER Georgia wants moral degenerates like this to paddle their students ??
69020	0	@USER The reason I give Aguearo a slight edge above Kane is because he is more creative. They're both clinical finishers don't het me wrong.
11283	1	@USER Our great state has been flooded with illegal immigrants and liberals  from blue states looking for work. Then these dumba$$es vote Democrat!?!!! Go figure. All insane.
53669	0	1 positive: #Trump is mobilizing #democrats &amp; #liberals like never b/4-get involved! #neveragain #Resist #ImpeachTrump #MuellerTime URL URL
61148	0	@USER @USER @USER @USER @USER @USER Toffee? 😋
25440	1	@USER @USER @USER She?  To whom are you referring to?  Hillary?  You know what is tiresome?  Bernie supporters bashing Hillary Clinton.  She is an actual Democrat who raises money for the Democratic Party and doesn’t bash them.  She has a positive message.  So who is dividing the left?
44477	0	"""""""""""""""1. My friend Anthony believes that having school spirit is very important. He is truly proud to be a Bobcat"""""""""""""""" and so am I! #FDOM18 #TXST URL"""""""""""""""
87895	0	@USER They're becoming more and more like Antifa everyday.
38623	1	@USER Bill and Brooke deserve each other. They are like hot and cold. They’re in love with this person this week and in love it that on the next. Brooke I can understand. She is the SFTV but Bill?! They’ve ruined him.
23139	1	"""""""""""""""@USER @USER Indoctrinated 🐑 programmed to believe EVERYTHING #MSM #Propaganda tells you to.. The left are the nutcases."""""""""""""""" Acting stupid in a Senate hearing, antifa. Hate filled"""""""""""""""""""""""""""""""
45932	1	@USER Blame Trump???  U bunch of idiots. Blame the corruption over in PR
10265	0	@USER Brazil
60654	0	@USER @USER Thank you so much! We just spent 1 hour talking. He is broken-hearted and I hate it so bad for him.
47000	0	@USER @USER @USER European liberals and conservatives must stand together against populism. Follow my page if you think the same. @USER
41734	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Yassss!!!  Trump Wins Law Suit - Cali Court Overturns Gun Control Law URL via @USER
89453	1	@USER And honestly it’s ridiculous.. you are grocery shopping there is no need to be like That
43212	1	@USER ball is in our court not yours
71322	0	9. You are cute all the time URL
31104	0	"""""""""""""""@USER I'm tired off that piss poor excuse from conservatives"""""""""""""""" which is pretty much synonymous with """"""""""""""""bigot"""""""""""""""" nowadays. It's not fear they feel, it's shame. The same shame all hypocrites feel."""""""""""""""""""""""""""""""
25021	0	"""""""""""""""@USER @USER I disagree. See Antifa."""""""""""""""""""""""""""""""""""""""""""""""
53591	1	@USER liberals got to crap all over everything.
42543	0	@USER Austin Rogers? YAY!!!!  He is a favorite.  So glad we will be seeing him again.
24125	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed and retweeted. I follow all Trump supporters.
95519	0	"""""""""""""""22 years old and wandering the streets of New York City the big apple from hell and beyond"""""""""""""""" and still she is subject to the 'n' word and still other models call her 'n' person of the year and yet she cares but she is more afraid of """"""""""""""""u know who""""""""""""""""."""""""""""""""""""""""""""""""
25659	0	@USER You are an inspiration to us all.
35817	1	@USER @USER Who appointed you the spokesman for the people at Lake Norman. I Guess you interviewed every person at the lake and it a unanimous poll against President Trump. NOT LIKELY. You are like most liberals who try to speak for everybody
74908	0	@USER Carrey is truly mentally ill.  He’s completely disturbed with no concept of reality.
54744	0	@USER @USER So says the man who’s turning California into a third world country.
97227	0	@USER I will always tell her she is the worlds prettiest girl. To me like other dads she always will be. URL
29985	1	@USER @USER To justify his death to racists &amp; bigots. They're excuse will be well he had weed so he is a criminal &amp; deserved to be murdered. Just wait till the excuses start.
64273	1	@USER I thought it would be worse. I thought they would be shooting liberals in the streets by now.
64652	1	@USER Holy shit which sears?
92802	0	"""""""""""""""@USER @USER Very fair points; however, the facts still remain: 1. Mr. Ramos did his job as every referee/umpire does in any sport. He did not deserve to be called a thief"""""""""""""""". 2. Serena as great as she is let her emotions get the better of her and embarrassed herself, Ms. Osaka and the game."""""""""""""""""""""""""""""""
27746	0	@USER @USER @USER I hope @USER Ask @USER about the deep state and swamp creatures undermining president’s Agendas and latest @USER video
30371	0	@USER Yeah ... as if when a lady stranger randomly walks into your home the first thing you think to do is obey her verbal commands....  Sounds like she is trying to blame HIM for his own murder.  Unbelievable.
72705	1	@USER Congratulaions. . . who were terrific. . . dont let some fucked up umpire ruin things for you. . . he'd be happy he did.
25217	0	@USER @USER No one cares about her gold digging and possibly illegal recordings.
66452	1	@USER She is awful!
63418	0	@USER Hi has me energized.  @USER  He is such an idiot!  I can’t believe he “surfaced” again.
61070	0	@USER Bullcrap
64578	0	@USER @USER Maybe he is not a Mariota fan
77459	1	@USER It’s just people who say they hate identity politics while going on about the left hates them for being black conservatives
33058	1	@USER @USER @USER That head flick at 0:05 is her ego taking a hit. She cannot take criticism. She is a weak incompetent authoritarian.
39638	0	@USER @USER LOL!!!  I hadn't heard that!  I saw the guy who set fire to them BEFORE taking them off though.  Now Levis will be for gun control.  Will people set fire to their jeans?  Will they remember to take them OFF first?
53124	0	@USER Farther not further... maybe you should study English and quit playing    In the journalistic limelight!
67261	1	@USER Lol did you just do the trump very fine people on both sides? Antifa punches Nazis. Don’t want to be punched? Don’t be nazis oh whaooaaaaa so crazy. OTOH Nazis are literally murdering folks and trying to bomb shit soooo yeah. You’re just a right wing dupe. Sorry that’s the case.
57128	1	@USER The guy is not even a white Romanian he is a gypsy!
20590	0	#Gun Deaths Global Study Shows US Ranks 2nd Worldwide 🇺🇸  Our partner @USER is asking, “Should More Gun Control Laws Be Enacted?  Read our partner's full article and express your opinion in the #1WorldOnline's poll: #polloftheday URL URL
10627	0	@USER Just came here from the video and man am I discusted by greg seriously he is taking advantage of his sons fame.........f*%k greg.....🔥
27537	1	"""""""""""""""@USER Eric and Hussein just need to STFU and go away. Too many Americans died as a result of their Fast and Furious"""""""""""""""" gun running scheme gone bad. Eric even defied Congressional subpoenas with Hussein's backing. Despicable."""""""""""""""""""""""""""""""
37598	1	@USER LOL LOL LOL LOL LOL!!!!!!!😂😂😂😂😂😂😂. You are a fool!!!
27956	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Go take Economics......We'll wait😒
83610	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER No phones allowed URL
86753	1	@USER @USER @USER @USER You are two nutcases. Obviously. URL
24403	1	@USER So sister fucker...name one single thing Obama said that was inappropriate?
48948	0	@USER How come they only asked 2 questions on gun control?  That guy is in for sure
29365	0	@USER @USER @USER Exactly! Fred Guttenberg’s entire mission is for “Gun Control” &amp; Feinstein will do anything for a dollar. Both are on a mission to change 👉legislation in favor of taking guns from Law Abiding Americans. HOW is his whole stance NOT political?
93018	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Right ... It's a conditioning of sorts resulting in denial... Irrelevant of the facts... THUS Welcomes Cognitive Dissonance in Disguise- ANTIFA 🤦🏻‍♀️
31721	0	@USER Always allege that she is a poor girl and with tenacity and efforts win over this position for future congresswoman ...if she win.
41808	0	"""""""""""""""@USER Do all liberals"""""""""""""""" and evolutionary biologists really talk like hillbillies or are you just trying to sound superior?"""""""""""""""""""""""""""""""
21867	1	"""""""""""""""@USER @USER Right?! I wanna know why she on the phone calling the police anyway? what did he do""""""""""""""""? Fuckin """"""""""""""""Run Me Over Rhonda"""""""""""""""" lol"""""""""""""""""""""""""""""""
93599	0	@USER @USER It's the Liberals plans to destroy our Judeo-Christian culture and replace it w/this irrational just science. URL
28515	0	@USER @USER Why wasn't we given the chance to change our minds for 43years also if we have another vote and you win can we change our minds again or will all changing of minds be banned when you get your way
12851	1	@USER @USER As if Politically Correct Speech and gun control laws are not attacks on the Constitution! Your hypocrisy is showing.
55705	0	@USER @USER Dangerous to liberals for sure open the flood gates!
66815	1	@USER @USER @USER @USER For a moment I thought you were about deaths  Sounded fucked up sick at first.
67852	1	@USER @USER @USER Okay violent liberal ANTIFA with your KKK hoods beating up strangers you know nothing about!
83285	0	@USER You are too kind. Thanks Debs!
75563	0	@USER @USER @USER @USER @USER I'am pretty sure for the 100th time I told you   ALL POLITICS TO THE SIDE  Not my fault Cale is a Sexual Predator and Jill committed Stolen Valor by stealing someone else Military Pictures saying it was her Son  I could care less if they are Antifa or Proud Boys who came and 1/2
50639	0	@USER @USER @USER @USER @USER @USER @USER @USER Its legal in India and if you adult women only you have to sign it you don't need the other person signature why this rabble rousing in India take it to Vatican &amp; Ireland etc @USER take it where it's  banned Church preachers not to do abortion even if you are raped??
94489	0	@USER @USER @USER @USER It's funny how liberals and Democrats work together but fight on Twitter
46114	1	"""""""""""""""@USER its so cool that the blind idiot god"""""""""""""""" concept is already a real thing from a religion thousands of years old but peopl ehave to make it a fucking cthulhu reference for retard cred"""""""""""""""""""""""""""""""
30787	0	@USER @USER interesting. Now do you and your state of Illinois. 🤡
74896	0	@USER @USER @USER Completely agree. I grew up around guns and there are plenty of responsible gun owners who fully support strict gun control laws. I’m absolutely one of them.
54676	0	Lyin #BrettKavanaugh &amp; His Sexual Assault Accuser Professor #ChristineBlaseyFord Are Willing to Testify Before Senate Committee. #StopKanavaugh #LiesUnderOath #SaveSCOTUS #CorruptGOP #maga #NoManIsAboveTheLaw #TrumpIsGuilty #VoteBlue #VoteBlue2018 via @USER URL
87269	1	@USER UK Govt non announcements are the only consistant and affordable policy under Labour or Conservatives for decades. Designed for a soundbite. No immediate resource required. Never likely to ever be implemented. Its propoganda but sadly it has its desired effect.
80497	1	@USER Coming from the man that threatened to try and kick Turmps ass now don't that take a set of ball's
28028	0	@USER @USER @USER @USER Exterminated is a little harsh:  I agree with your first point whole heartedly.  I remember being advised not to go onto ESA as the stress testing was harsh and I would be better off going onto the work program because I was not eligible for any benefits (except housing benefit.
87177	0	@USER Socialism and more gun control NO THANKS!
28260	1	@USER whats wrong with dead #antifa?  I don't understand I thought the only good antifa was....
95451	0	@USER I should make a “sam has new hair and she is fabulous” sign that I have on my person for when we are together
76635	0	@USER FAKE NEWS
44056	1	#Republicans grow some balls and start playing dirty like these liberals assholes do! URL
45204	0	@USER Well didn't James Comey lie? Or does it only count of you are not FBI? I thought under oath was under oath. Maybe I am wrong.
42914	0	@USER can someone please explain to these liberals that it takes more than clapping and kneeling to actually make a real difference
29873	0	@USER @USER you in front of me I'm in front of you See you or love you What to do I don't know... How did this happen You are mine See you or love you...😁😂 URL
36705	1	@USER YOU!!! Need to leave a lot of shit in the past lol this tweet is literally made for you
80682	0	@USER @USER What does that have to do with anything at all? 😂🤣 the level of discourse from liberals is embarrassing
35989	1	@USER ur a fucking dumbass fr. there’s no way she is anyone else’s 😂
86795	0	The MAGA 11's URL
28045	0	@USER @USER @USER @USER Liberals crack me up. Don’t these people have jobs?  Lol.
23577	0	@USER Liberals at the trough of America getting free ears!
16498	0	@USER Copycat
75124	0	"""""""""""""""Gallup: Record-Low Percentage Cite Economy As Main US Concern""""""""""""""""  URL #TCOT #MAGA #RedNationRising"""""""""""""""""""""""""""""""
92499	0	@USER Boycott Nike just do it
43528	1	@USER @USER @USER @USER @USER @USER @USER That’s a blatant lie. ANTIFA is the worse hate group. Look at what they did at Berkeley university in California. They nearly destroyed it over a guy they disagreed with. It wasn’t the KKK OR WHITE SUPREMACY. They are shutting down free speech
24462	1	@USER That’s really insulting because there are a lot of Latinos like me and there are a lot black conservatives who believe in God. We are not crackheads nor are we uneducated. These celebrities are garbage who know only how to read from a script that’s all.
20456	1	@USER The Liberals took over @USER 🙁
77212	0	@USER Im ready for this yaaas
73494	0	@USER A woman who assisted in the rape of a child should never see freedom. PERIOD!
75339	1	@USER Hi sexy
47251	1	@USER You are a big blot on the dharmic Kashmiri Pandits community. In the name of modernity you have lost all sanity which reflects in the way you have supported this loony womans  hinduphobia.
41314	0	@USER @USER Who remembers when this was a leftist argument in favor of Antifa right around when they first became national news
86903	0	@USER You are the cup holder.
98980	0	@USER @USER @USER @USER @USER im no one special or affiliated with @USER they’re just my favorite team I believe it was personal &amp; financial here is my take he obviously had some issues with management &amp; @USER had to set a presedent &amp; at the rate he is going he is going to command big $$$$$
72223	1	"""""""""""""""@USER That's very true Theresa. Most of those MPs however call themselves Conservatives"""""""""""""""" oddly enough."""""""""""""""""""""""""""""""
81333	0	@USER @USER That's the problem with conservatives. They mix up etiquette and talent. Both in moderation.
15685	0	@USER @USER @USER @USER @USER @USER @USER They did have a trial just a separation. Over 500 kids without their parents and lowlifes like you are thrilled about it.
27937	0	#british politics on #brexit (and in general) start to look like one gigantic benny hill episode  #may #BorisJohnson #brexiteers #corbyn #chequers #conservatives  all my sympathies to #fbpe #PeoplesVote
47391	0	@USER @USER Pretty much! You don't even have to say anything...just wear a MAGA hat!
70133	1	@USER fuck russ 110%
17941	1	@USER that shit different frfr.
14493	0	#LeviStrauss Takes Stand On Gun Control #LEVISTRAUSS&amp;COMPANY #SanFrancisco #America URL URL
79524	0	@USER Same with the gun control debate. No it won’t keep guns away from every criminal but it can make things better. It won’t prevent every mass shooting but it may prevent those crazy people from buying a gun in the first place.
59113	0	@USER @USER Are they passing out money outside for this too
49629	0	"""""""""""""""@USER @USER @USER @USER I also understand that it is not an insult but the way Nguni languages are spoken, it can't be Msuthu"""""""""""""""" but has to be """"""""""""""""Umsuthu"""""""""""""""" which in English will loosely translate to """"""""""""""""s(he) is Mosotho"""""""""""""""" and in Sesotho will be """"""""""""""""ke Mosotho"""""""""""""""", can't be """"""""""""""""Muntu"""""""""""""""" but """"""""""""""""Umuntu"""""""""""""""""""""""""""""""""""""""""""""""
31404	1	@USER That shit weird! Lol
81786	1	@USER @USER They probably shutdown the @USER website because of the death threats. If she votes yes she’ll most likely get lots of support from #MAGA voters.
58852	0	@USER @USER @USER 1. Depends on what you mean by gun control 2. Because they are? 3. It's called lobbying. Been around forever 4. Neither does gun control 5. Assault rifles are already banned
51898	0	"""""""""""""""@USER @USER @USER @USER @USER @USER @USER im just a reality based results oriented kind of guy...   how it turned out, is what informs my opinion.. not my idealistic dreams ..  all liberals are progressive.. all conservatives regressive.  all within varying degrees relative to their location..   all politics is local"""""""""""""""""""""""""""""""""""""""""""""""
71105	0	@USER If you look it up it will tell you how they did the study he is right
30188	0	.@USER They both want you to believe in yourself and to do your own research to discover the truth. They want people to see 100% of the big picture (not just the 50% found on #FakeNews that leads people into their echo chambers). #Censorship of #Conservatives is a bad idea! URL
72281	0	@USER As we should declare ANTIFA a terrorists group and investigate all of it's members.
90547	0	@USER CP24 as usual interviewing only liberals with negative reviews.
97003	0	@USER is my guy! He is my god son
36515	0	@USER Ready for this red tsunami 🌊
14180	0	@USER Even though he has proved to be very efficient in almost every regard since taking office.  Hillary should fade away.
80805	0	@USER Aim higher!
57356	0	@USER @USER @USER @USER We are not a democratic republic. We have never been a Democratic anything. We have never had Democratic ideology. Nor is this a “new” talking point. We are constantly correcting Democrats/liberals on this.
36569	0	@USER @USER They would've had the Vice Presidency via Tim Kaine's Antifa son...
39156	1	@USER Let's not kid ourselves...you are a prostitute...for the @USER
70288	1	@USER Amazing how much money is being thrown at this guy by liberals freaking out. Beto epitomizes everything that is wrong in America. Vote CRUZ!
83164	0	@USER @USER Commissar says you have his blessing.
30181	0	@USER I just have to assume you are the MasterMind?
78783	0	@USER @USER See the mess Europe is for PR examples. Giving liberals a go at anything in government always ends in disaster. You're welcome: URL
85048	0	@USER Something went down she is hiding.
48645	1	@USER @USER It crossed my mind that Sheriff Israel may have ordered them to stand down. The democrats will use any tragedy to be in the public eye to promote gun control. It's a shame that these things even came to mind but I have seen too much from the Left to be surprised at anything.
40769	0	@USER is it possible Dallas Goedert is a healthy scratch next Sunday he is giving u nothing
17946	0	"""""""""""""""@USER She is never been tortured"""""""""""""""" She was ans still be a crminal, terrorist, must be in jail!"""""""""""""""""""""""""""""""
29926	0	@USER @USER @USER Feel free to start with Antifa. 😉
46948	0	@USER @USER Rampant crime? You mean Chicago a dem city that has the highest gun control of the country? Taking credit for a black man? Everything fell or stagnated with Obama. And caging brown families? Clinton Bush and Obama did it to a far worst extent. And thier illegal so whatever.
46160	0	@USER @USER Gun control advocacy is itself contrary to the single most important natural right enshrined and protected by our Constitution.  ANY attempt to circumvent freedom is radical.   See? Simple  (and I didn't even have to invent any nonsense words)
78734	0	@USER @USER Why do liberals shout and hang their mouths open? Slack jaws.
88099	0	@USER I LOVE YOUR WIT!  You are clearly perceptive and very smart - one of the best to play this game - just played too hard like Andy said.
49887	1	@USER @USER @USER @USER Red roses swarm.   Conservatives pounce.   We need our own verb.
11546	1	@USER It’s for pornhub...
82457	1	@USER @USER @USER I'm assuming that @USER is a proponent of gun control.  The argument for gun control is the threat of being shot.  She then goes on to accuse people who open or conceal carry of being scared of a hypothetical fear of being shot.  It's a hypocritical statement
18638	0	#liberals generally don’t think the rules apply to them. #Hipster sped walked in front of me to get into the 15 items or less line. He had nearly 30. I had to suffer behind his patchouly oil and things growing out of his beard. His #EBT card was declined.
47301	0	@USER @USER @USER @USER It’s ok Brenda we know how passionate you are about things too.We love ya!
47014	1	@USER @USER Nurse is valuable in his own end!?!? Have you watched him play? He rarely gets the puck out in first attempt. Also not all that spectacular defensively. Not worth what he is holding out for.
57850	0	"""""""""""""""...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)"""""""""""""""""""""""""""""""
73285	1	@USER Please show me your post where you said the same thing about conservatives targeted by Antifa and other leftist friends of yours 🙄 #Hypocrite
12670	1	@USER @USER You are a liar Ed. You have always been a liar. The people in Puerto Rico lives in squalor. Govt officials hid supplies sent. Miss reported death toll due to hurricane. Stop lying!
78305	0	@USER @USER I understand the logic of all that. But the person living there will also know the background of who the mother is and why she is there to honor her daughter on that day. It escalated quickly and now the mom is dead. So unnecessary
96951	0	@USER And you KNOW he is probably saying the softest things and yet he looks like THIS: 💁🏽‍♀️🌚🌚🌚🙈 WHAT IS THE TRUTH?!
63113	0	@USER is one of the only shows that are a Progressive that I can stand to watch. He dislikes the right and left evenly and you know who he is right from the start. If you've never seen his show check it out on YouTube. Insightful ❤🇺🇸 #MAGA
29727	1	"""""""""""""""@USER If the media stop reporting what happens on The View"""""""""""""""" perhaps it will disappear from view. If  Conservative America wanted to know what those imbalanced voices had to say we would watch it. The rest of us are busy watching the sidewalk for poop put there by Hollywood liberals."""""""""""""""""""""""""""""""
63577	0	@USER @USER Vinnie’s gonna hunt me down at an antifa march.  Shouldn’t be hard to recognise me  😂
90116	0	@USER @USER He is delusional.
44822	0	"""""""""""""""@USER @USER ATTENTION. @USER is publicizing the names of Trump supporters on his Twitter Account on Lists"""""""""""""""". Some names are high profile and some are just random Trump supporters.  The list is a ANTIFA TARGET LIST. Please help report him. Twitter needs to SUSPEND HIS ACCOUNT.,"""""""""""""""""""""""""""""""
49277	1	@USER @USER She's tragic because she is an idiot and because she had tremendous internalized misogyny.   I think of the moment we are in the grips of as the Tyranny of the Half-idiot.
25189	0	@USER @USER doesn.t the state of Israel do exactly the same but you are a friend of theirs... how come they are different and you see them as a Friend.
98273	0	@USER She is full of BS. All she is fighting for is another million dollar payday.
21280	0	@USER Looking forward to a show where you invite callers who regret voting for the federal Liberals on 2015.
50550	0	"""""""""""""""@USER I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money"""""""""""""""""""""""""""""""""""""""""""""""
25082	1	@USER You are a coward and really have no right to be AG. You are a disappointment. Your days are numbered and so his your party.
