id	subtask_a	tweet
43987	0	"""""""@USER @USER @USER Politically neutral"""""""" yeah sure buddy, i mean most milquetoast conservatives, even the never trump ones agree with Trump's policies, and the whole gay marriage and abortion seems like the bare minimum"""""""""""""""
10094	0	54 night club partiers slaughtered in Oregon with .30-caliber Universal M-1 carbine. The NRA calls gun control research 'unethical'.
80776	1	@USER @USER You are lying again! The public doesn't trust you anymore!
16279	0	@USER &gt;New People's Army from the Philippines is being helped by Antifa in the USA and vice versa I suggest you send this to the Philippine government contingent. They need to know about this!
55125	0	"""""""@USER @USER You said that conservatives who passionately complained about deficits are now driving this speeding dump truck"""""""". Now suddenly """"""""R's"""""""" are the subject? That's what I thought. Conservatives were complaining about the """"""""Rs"""""""" as well"""""""""""""""
42319	0	@USER What about the life after they are born.  Like gun control. Health insurance for everyone.
57414	0	@USER @USER Then let the proud boys back on or get rid of Antifa. Lies until one of those two choices comes to fruition. Be the man your parents expected you to be.
72803	1	@USER you are a DISGRACE
90857	0	@USER @USER how about gun control! That might be the trick.
39762	1	@USER Omg he is!!!!! I fucking hate Dale!!!!!!
22756	0	@USER @USER He won’t!  He’ll do just like Mitch McConnell and never mention the good that @USER has accomplished.
68143	0	@USER Get that boy a pie! Stat!
26243	1	@USER What was an abuse of power was all the crap you and the Hussein gang pulled off.  Your big contribution was the Fast and Furious caper to bring in gun control in strict contravention of the 2nd amendment.  But don’t worry.  Justice is coming for you and Barry’s band of outlaws.
66715	0	"""""""...by accepting the premise that government can and should solve all of life’s problems, conservatives and Republicans... get into a 'bidding war' with progressives and Democrats."""""""" The Libertarian Party is the only party that truly wants less government.  URL"""""""
17816	0	"""""""@USER @USER @USER @USER @USER needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"""""""" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture"""""""""""""""
26702	0	@USER @USER Get her underoath and if she lies she should go to jail just like everyone else who lies if she is telling the truth she has nothing to worry about
73561	1	#Kavanaugh on gun control again raises his residence in the dangerous DC area. His exposure to gun violence in Bethesda is like calling yourself gangsta because you live in Beverly Hills.
92124	0	@USER @USER they couldn't elect her the first time '08 yet we were supposed to pick up their leftovers in '16
36808	1	@USER @USER @USER I agree! I guess Dems are saying that they’re worried about some October surprise where the FISA docs are released leading up to the election.😊🇺🇸MAGA!
24415	1	"""""""@USER UNHINGED.""""""""  No, he's just a fat POS slob who lucked out going against conservatives making tons of money in the process, as an opertunist. A very smart opertiunist who knows how to USE &amp; shovel BS to the liberal left.  It's good business these days &amp; he's EATING it all up."""""""""""""""
78456	1	@USER @USER That is the same old crap spewed by the liberals (MSM). They are disgusting!
79922	0	@USER @USER She is so cute
30181	0	@USER I just have to assume you are the MasterMind?
91816	1	@USER @USER Liberals don't give a rats ass but having power!! Period!! They cry over everything that doesn't go their way
11865	1	@USER His legacy is crap. Why would anyone want to save crap?
77539	0	@USER Liberals are dangerous. They'll say and do anything to push their agenda. The victims are judge Kavanaugh's wife and daughters.
81605	1	@USER Imagine being stupid 😤
68791	1	@USER @USER Fuuckkkk youuuuu
60463	0	@USER Thank you President Trump!! You are #MAGA!!!
63492	1	@USER @USER I have a better idea                      Mr Guterriz or whatever his name is should resign &amp; go THE HELL back to wherever the hell his people came from for the sake of this country!!!!!!
72563	0	@USER @USER Conservatives characterize an attempted rape allegation as “bullsh*t” then wonder why liberals describe them as anti-woman.  The right thing to do is properly investigate the allegation. If she lying then prosecute her. If she’s telling the truth Kavanaugh shouldn’t be confirmed.
37252	1	@USER Antifa is a terrorist organization
33578	1	@USER Well she is better looking than the lying chicks lawyer
80093	0	"""""""@USER Biden successfully plagiarized to get ahead in his political career. He is the poster boy of the Dregs of society"""""""". VOTE dems out in November."""""""""""""""
87059	0	.@USER  You Sir are correct. There are so many GOOD MEN. She is completely out of line. URL
42783	1	@USER Hiding like the caged animal he is.
55878	0	@USER She is a college professor in Cali. Resist antifa burn buildings riot Cali colleges .
51090	0	@USER It should work just fine now! URL
62585	1	"""""""@USER @USER @USER I purposefully had my damsel"""""""" be a bit of a badass. She is saved by the protag, saved by the third party member, and sticks her neck out to save their hind quarters just as often (if not more!). Sure, she may have ulterior motives (*evil laugh*) but she's still pretty kickass!"""""""""""""""
92425	0	@USER But please get a better barber first.
12506	1	@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.
97374	0	@USER And My Nephew Is Over There! Trump has it right. Get the F outta there!
74426	1	@USER Another typical liberal who espouses  gun control but uses hate and bullying.
26402	1	@USER REST IN PUSSY
57823	1	"""""""@USER Evidently they don't care that their study"""""""" is flawed from the start. They just parrot the misleading info from Everytown &amp; all the other leftist gun control addicts/sites."""""""""""""""
79219	0	@USER Not manly enough for the guy hiding behind a fake name and profile pic. Are we betas or violent AntiFa thugs? You guys can't seem to make up your minds.
62706	0	@USER @USER @USER @USER Antifa....that's who. It works both ways...be careful.
63382	0	@USER @USER @USER I hope the voters of the UK won’t forget what a shambles @USER @USER and  @USER have made of this. Lack of leadership has left us in the doldrums and betrayed both those who voted Leave and the rest of the UK. #BrexitBritain
87416	1	@USER @USER @USER @USER Liars like the Antifa twins you vigorously defend?
38946	1	@USER @USER Oh Yes. He is a coward.
11671	1	@USER @USER @USER Totally. Just shown herself up to be a spoilt narcissist. The comment to the umpire that he will never be at her matches for as long as he lives? Just who does she think she is?? Not gracious in defeat. A disgrace to the sport.
84243	0	@USER Antifa Zeckenbiss by the way? #Hetzjagd
79385	0	@USER So is it time for each of us to tell about wild times we had in high school and college???  Liberals are such jackasses.  Let he who is perfect cast the first stone....will never be a liberal
68279	1	.She is dirty like Trump...She stole Ted Cruz campaign voters list and gave it to Trump URL
98375	0	@USER I am a democrat. Many do. I believe in gun control. Gun safety. But I believe in the 2nd amendment
75368	0	@USER Here he is doing a demo URL
69272	0	*shuving tide pods in mouth* need more gun control nomnom nom nom
73521	0	@USER @USER Their cars are great but China demand has just reduced a lot when they expected it to increase. There's your answer right there. MAGA
39829	0	@USER @USER What services will you cut? If the answer is 'none' what specific 'waste' will you eliminate? Without an answer to these your commitment is nothing but political flannel.
79182	0	@USER YOU ARE SO CORRECT JIN IS A WHOLE CRACKHEAD
35157	0	@USER You get invited to KH events because you are very active in the Kingdom Hearts community and because you are a super duper MEGA FAN. You're extremely lucky so embrace it.
17644	0	@USER Eric Holder should've been in his 2nd yr at Gitmo. What's the update on Gitmo's expansion?  Why is he still breathing in our freedom air?
54970	1	#USA (I feel your pain, even while I profit causing it!) #liberals , U gotta luv 'em! Redistributing wealth not on their menu- serve up identity politics slop. So you destroyed #Libya -ya'll never catch Bill now -he's got million dead #Iraqi kids (sanctions '90's) under his belt URL
43602	0	@USER @USER She’s a class act isn’t she. Kim the 2nd
95589	0	@USER I honestly hope games get to the point where our Consciousness gets ported to the game world itself.  Just imagine the worlds of the Elder Scrolls and Fallout like that where you are truly that character now and not just someone looking at screen.
67157	0	@USER Ask Kerry about Benghazi...its a subject he lies with much more authority on.
85048	0	@USER Something went down she is hiding.
92129	1	@USER Liberal Dictionary: -Illegal Immigrants: Dreamers -Trump Supporters: Deplorable -MS-13 Killers: Human Beings -Human Beings in the Womb: Not Human Beings -Antifa: Protestors -Law Abiding NRA Members: Terrorists -Bill Clinton: Feminist -Brett Kavanaugh: Predator
10669	0	@USER @USER @USER A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @USER @USER @USER
42778	1	@USER idc if you suck i just wanna have fuuun
25649	0	@USER He stolded my diners URL
17533	0	@USER Have a bacon double cheeseburger ...or ten
61842	0	@USER The real gun control issue. URL
10258	0	@USER When you are playing inside you don’t get beat inside. I agree not a major mistake.  I’m glad you found it because I was questioning my mind again.
57628	0	@USER @USER Hillaryous lmao waa boo hoo
44019	0	@USER Football is an all American sport that brings families and communities together.  It also celebrates masculinity. It seems these things are under attack today.
75595	0	"""""""@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I don't think he was calling Antifa racist, just that the verge doesent call them out as they do the supposedly    White Supremacist"""""""""""""""""""""""
26302	0	@USER Nothing but an ad for Gun Control!  We gonna keep our 2nd amendment rights Fred!
76380	0	Accept me for who I am. I understand it's not easy. But neither is loving someone who only tries to  correct your flaws that only make you so incredibly unique. 👑
99831	1	@USER WHO FUCKING CARES?!?  He was IN HIS HOME  Some armed cop invaded his home and killed him  She is guilty.  End. Of. Story.
64920	0	@USER @USER I couldn't agree more. And the unions attacking her are politicizing it far more than she is by turning it into a press release. I wrote about this last year. URL
61774	0	*60 … * Sixty year old!   Man ...... she is fine URL
28236	0	"""""""Democrats Want Their Pound of Kavanaugh Flesh """"""""  URL #TCOT #MAGA #RedNationRising"""""""""""""""
65915	1	@USER  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL
76818	0	@USER your just one big sore on the conservatives back side.
42031	1	@USER Hate mongering is No solution for NFL KNEELERS - change up your playbook losers
14571	0	@USER And when did Breitbart become a reliable source of anything?
59998	1	"""""""@USER You can probably imagine all the SJW snowflakes that don't feel safe"""""""" working where there might be conservatives lurking in the shadows.  Conservatives are now the Ruskies of the 21st century."""""""""""""""
10695	0	@USER 79% say they are the same of better off!   #MAGA
84043	1	@USER Eric holder is Obama's straw man of corruption
13692	1	@USER Holy shit of all people to say that a Nebraska fan. Please take your dead program somewhere else and keep your VCR around to watch highlights from the 90s.
89574	0	@USER Nope he is called SHAZAM too
56736	0	@USER @USER @USER Oh yeah do you? Trust me give it 3 weeks and you will be begging for Jameis. Fitzmagic turns fitztragic QUICK. I’m a jets fan take my word and thebills word he is fools gold
64320	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I thought the whole world knew Liberals would never answer factual questions. If they adhered to Truth they’d never will another election.
59556	0	@USER @USER Whoever put this together thank you !!!!  I loved watching and the little circle on 18 made it so much better.  You are really awesome Jude Thaddeus Wolfe!  So fun to watch.  Proud of you Boochi!
52898	0	"""""""@USER Lol Religion of peace"""""""" am I right fellow classical liberals? Izlam totes needs a Reformation"""""""""""""""
15186	0	@USER OH MY GOD
82730	1	@USER @USER @USER I have been thinking about it and it's not inconceivable that someone was trying to meddle with people's minds regarding gun control. I am double-minded about the use of arms because I am a peacemaker. Shoot once and you could start a big war. &gt;2
31729	0	@USER If you're talking about Kavanaugh there is only an uncorroborated accusation but even then the conservatives I have seen haven't dismissed it.
55197	0	@USER Sam’s act is working. I swear she is acting!
30790	0	@USER At least you know your president is not gay Obama
17969	0	#Conservatives left #frustrated as #Congress passes big spending bills...  #tcot URL
51654	0	.@USER  WHAT numbers do YOU use? Where do YOUR numbers come from?  WHY did you ignore the current THEFT from Medicare?  Is your ignoring the cost ignorance or deceit?  MAKE Liberals pay for #WelfareForAll! #Iatrogenesis
71246	1	@USER Why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. That way; we can show your concern for us. From where I am standing; you are just another bitter polutician. Charity begins at home baba.
74733	1	@USER @USER The same way democrats have smeared conservatives/republicans?   What about how democrats don’t stand up for the women that have been sexually assaulted by democratic politicians!! You’re a hypocrite &amp; you need to SHUT the HELL UP!
64917	1	@USER The album was boring for me 🤒the way his ass took forever to make it and it wasn’t even close to all that djsjsjjs i could NOT
73901	0	@USER “Yes you are.. ”
48479	1	@USER @USER That nigga snitched and added spice on top of his snitching
50060	0	@USER @USER @USER @USER @USER What so democraps can do this to someone else? It's nothing but a smear campaign. Liberals just aren't honest enough to admit it.
60314	0	@USER He’s got a lot of nerve - fast &amp; furious.
55735	0	@USER What would you trade for Jimmy Mcbuckets? We know he is a big Westbrook fan
16145	0	@USER Don't be so hard on yourself...The great people in your life love you for who you are why give them that displeasure to please suckers who will never like you no matter if you're a chick with ten thousand disguses...
86772	0	Great tweet! Please retweet! #Patriots #Deplorables @USER @USER @USER @USER @USER #WalkAwayFromDemocrats #BackTheBlue #RapistDemocrats #FraudDemocrats #MAGA URL
69928	1	Now she scarred herself for life lol #MAGA URL
36888	0	@USER @USER Good come back. lol!                   #MAGA
28004	0	@USER @USER @USER @USER @USER @USER We can stop mass shootings with out gun control but look at the mental health issues First just saying.
23247	0	@USER @USER I am talking about Brett. He is the one that is in trouble if he doesn't win and make a big move
56957	1	@USER UR SO FUCKIDNG PRETTY PERHAPS I SHED TEARS URL
63577	0	@USER @USER Vinnie’s gonna hunt me down at an antifa march.  Shouldn’t be hard to recognise me  😂
22691	0	@USER Can you elaborate why you think making tax cuts permanent is a bad idea?
59400	1	#meneither! She is a liar. Clear as day a liar. URL
88930	0	"""""""@USER England averages 26 gun murders per year. It is hilarious that you imply gun control doesnt work in the UK. This must be what Trump call Fake News""""""""."""""""""""""""
90113	0	@USER so you're Fascists *and* AntiFa? URL
25016	0	#PresidentMaduro Feasts with #SaltBae as #Venezuelans Flee #Starvation! @USER I give you... your #socialist heaven...! URL URL #BBC #SKY #LBC @USER @USER #Labour #LabourParty #JeremyCorbyn @USER @USER #USA #Venezuela
46858	1	@USER Chuck is a “ DUCK !”
51095	0	@USER And it was Hillary by a landslide I think???? Don’t believe polls
77328	1	@USER Those liberals are kinky people
62188	0	@USER @USER George Soros Antifa People ! URL
76806	0	111007 - i love how active you are on twitter. Forever shining on my TL  - Dislike: dont event know you to dislike anything tbh
50950	0	@USER Beautiful Alex. I hope you are feeling better.  Miss your smiling self in the morning.
40003	1	@USER Fallon is a woosy
91228	0	@USER Bono loves and embraces fugitive Roman Polanski.  That's the kind of guy he and his mates are.
44327	0	@USER @USER @USER Liberals can’t stand all the WINNIG!!  😂. URL
66253	0	"""""""@USER Well if you are so sure this will work... I can hold on to the notebook if it still is available. Plus I can help try and keep the Junko part of your mind away. Apparently being a part of the Blood Tribe makes you naturally good with technology."""""""""""""""""""""""
49569	1	@USER you are absolutely right i am a Fool
81226	1	1// Yal stupid people tell me to “back off cause he is like obsessed” BITCH who has been to all the football games. Walks to class. Does literally everything for them. Knows exact dates and numbers for everything me. Only reasons I’m not competition cause she ain’t gay
34832	0	@USER  Thank You Iron Lilies For very Beatiful pics with Harley Davidson Bikes This Looks Like an Easy Rider Modified Sportster URL
11494	1	@USER I come from a long line of bigots and morons. It's hard to grapple with at first but it gets better. Fill the void with fundamentally decent ppl and you will eventually realize you are better off for it.
11348	1	@USER Go to la casa de las micheladas!!!! They have some crazy ass ones!
84229	0	@USER @USER Wife bet on Penn State! He is upset!
54122	0	@USER Get used to it......thats what he says.
67185	0	There is only ONE reason why Christine Blasey Ford won't testify against Kavanaugh; despite her serious allegations.  She can't testify UNDER OATH. She'll be a willing Dem; but doesn't want to PERJURE herself.  LESS THAN 60 DAYS UNTIL NOV ELECTION  #POTUS #Trump #MAGA #KAG #NEWS URL
29684	1	@USER Actually it seems more specific than that. It appears the CBC is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??
95322	0	.@USER does not possess the wisdom to pass judgment on a honest man like Judge Kavanaugh. She has flawed and suspect judgment as manifested in her ill-advised years long affair with the likes of Mayor Willie Brown. She launched her career on her back. She is trashy. URL
41668	1	@USER Her brain is still somewhere lost in The Matrix... Then again Liberals are just plain delusional no matter what. 👊 URL
68163	0	@USER Fist pump was for the troops.
26674	1	@USER @USER I'm sorry but damn she is hot af
97227	0	@USER I will always tell her she is the worlds prettiest girl. To me like other dads she always will be. URL
40963	1	@USER It was a nail biter
73927	0	@USER @USER So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !
79023	1	@USER @USER any gun control is unconstitutional and you leftist fake news traitors keep lying to the people that's why your enemies of the people
47771	1	@USER I do love you but don't give him an excuse..he isn't mentally ill he is a dangerous idiot!!!!
27076	1	@USER @USER is so biased against conservatives‼️everyone should drop google and use Bing or DuckDuckGo.
51831	0	@USER @USER @USER @USER @USER Alex it has been fantastic watching you race this season   Love how you pass and how determined you are every race . Thank you
91187	1	@USER @USER chloe shut the fuck up. seriously get a fucking life and leave us alone. idk how many time we have to fucking tell you. bc you clearly you don’t fucking get it.
33567	0	@USER @USER @USER So have the conservatives accepted the antisemitism definition yet?..
17917	0	@USER Everything is more intense when grieving. Grief started for me as a child. So I totally get it. Many of your cyber friends got your back. Again every thing will@USER more intense. She is beautiful.
47224	1	@USER @USER @USER @USER Police reform yes. We should try that. Gun control? We’ve tried that over and over again. It doesn’t work. But maybe it’s like socialism or communism. We just haven’t done it right yet. /Sarcasm
79755	0	@USER @USER @USER Where are the capital police? Why let the leftist make a joke of our laws. #MAGA #ArrestClintonCrimeGangAlready  #NoChainMigration #Trump2020 #Spygate IG REPORT PROVES seditious conspiracy UScode18ch115sec2384 yep 20yrs jail time
13752	0	"""""""@USER @USER Conservatives Right we've bought a load of Steam powered Rolling Stock for Brexit Britain, Why not close a few more lines like they did with the Beeching cuts?"""""""" URL"""""""
81683	1	@USER So you’re saying THIS official is suppose to go back and recall every other violation that was let go and than rule?  Silly ass argument.  She was out of line he called it.  That’s like saying billy Martin didn’t get thrown out in 1975 so how can buck showalter get thrown out
97762	1	Ain’t missing shit 🤫🤑
38438	0	#Democracy doesn't have a finishing point @USER &amp; @USER !  It is an ongoing process! URL
83891	0	@USER @USER Dude why do you want #DeepState documents to be kept secret? #MAGA @USER #LockThemUp
66091	0	@ new york yankees yall better start acting like champions bc that's what you are i have a lot of student loan debt and PLENTY of time to come to the bronx to shake-yell-motivate each and every one of you pinstriped millionaires i believe in you and im watching URL
56071	1	@USER This isn't ya finest moment hun. Try again once you fix ya shit and knock this tweet away.
28248	0	@USER You are all brothers
26634	0	@USER @USER Doesn't mean you are just fighting for the money. He loves to fight and wants to make the most money he can while doing it.
13632	0	@USER God save the United States if this travesty happens a second time. One hopes voters learned their lesson the first time
19340	1	@USER @USER Dubious mortgages? lol You mean the NINJA loans for subprime borrowers that banks WERE FORCED TO PROVIDE by Democrats and liberals citing that NOT providing them was racist and discriminating just because people don't have a job. CMOs were a derivative of THE SUBPRIME PROBLEM
91073	0	.Alina_AE Hah! Makes me think of my friend Catherine back at home &lt;/3 mighty hunter that she is!
34914	0	"""""""@USER @USER @USER @USER The only one suffering terrorist attacks is Mussolini""""""""  even if that were true, the way that """"""""terrorist"""""""" is generally defined (as """"""""doing violence against power, outside of government realm"""""""")  of course its true  its irrelevant, Hitler by that analogy wasnt a criminal. Antifa was"""""""""""""""
69551	1	@USER You know we will bitch stop talking like that we gotta paper to get nigga 😎🤟🏽
15061	0	@USER Everyone in the US “heard” you were clearly not qualified to do this job and voted accordingly.
98967	1	@USER @USER Rotten character or what we call in Spanish mal character
22958	1	California - Creepy Fake Uber Driver Tries to Follow Woman Into Her Home    #MAGA #KAG #California #FakeUberDriver #BodyWrapRestraint #CrimeNews  URL
91468	1	@USER As it gets closer to November the left is in full on panic mode their talking points will forever be 25th Amendment. Ok idiots let’s see you try it.
16362	0	"""""""1/ Here's @USER as quoted by @USER factually incorrect on no less than 6 counts: Trump is raising taxes not just on Democrats, he’s raising taxes on  Democrats &amp; Republican &amp; independents &amp; conservatives &amp; short people &amp; tall people."""""""""""""""""""""""
87807	0	@USER Just focus on Price stats when he is behind the plate....😉
23832	0	@USER its okay but you are the emo too i'm not  LOOK TO YOUR ICON AND USERNAME JUST LOOK
13946	0	@USER Conservatives have no class. How is Andy the failed insurance huckster doing these days? URL
26221	0	@USER @USER @USER She is just so effortlessly funny 😍
12609	1	The only thing the Democrats have is lying and stalling to stop Trump from being #President.  What have they done for you lately. #Trump #Kavanaugh #MAGA #DEMSUCK
22457	0	@USER pay close attention he is the same guy that warned us that 45 was a con man
87717	0	@USER beast boy is 15 raven is 18 and robin and starfire are both at least in their early thirties
44842	0	@USER @USER Let us all return to bouncer school.
64322	1	@USER @USER Just Chicago so they can stop the gun violence. Seems that is what democrats claim will stop it. Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works. Make it a model of successful gun control policies.
52890	1	@USER @USER @USER He is a wonder dog he could have a couple doggie girlfriends
12703	0	@USER And millions of us conservatives  will be marching to the polls.
18631	0	@USER There’s this specific person whose tweets r bugging me since morning ..🤣😂 solo fan I guess ..usko har cheez se problem hai aur use shayad aisa lagta hai Jaise he/she is the nly sensible one 🤣🤣
95631	1	@USER @USER @USER @USER @USER Me thinks you're full of shit.
88550	0	@USER i been seeing your tweets all week &amp; you are outta pocket 😂😂😂😂😂
43009	1	@USER Hollywood is packed with pedophiles
86405	0	@USER @USER She is a activist a women’s me too movement whackadoodle.
10283	0	@USER @USER Did @USER advise Iran to do this since he is there go to guy?
74804	1	@USER Guys ugly and unhinged.
98197	0	@USER LMAOO glad you know you are one of the people I was meaning
27795	1	@USER Fast and furious criminal should be behind bars.
97114	0	@USER @USER I completely agree; which is why a potential victim's claim must be afforded due process before she (or he) is villianized.
16109	0	@USER You mean like Hollywood actress .@USER ? She supports #Antifa and uses their handbook as her profile pic. Rants about #MeToo yet her brother Alexis Arquette was abused as a child and she is silent about it 👎🏽 #Hypocrites #LiberalismIsAMentalDisease URL
14110	0	@USER Even London @USER don't like conservatives.
57850	0	"""""""...If we claim to be without sin, we deceive ourselves and the truth is not in us. If we confess our sins, he is faithful and just and will forgive us our sins and purify us from all unrighteousness. (1 John 1:5-9)"""""""""""""""
31470	0	@USER She is so beautiful @USER thank you!!🌺
21728	1	@USER @USER Another Democrat scam.  Republicans don't fund terrorist groups like ANTIFA to threaten people.  ...but go ahead make it look real
30562	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER The feeling is mutual sunshine!! You are probably #Antifa
94623	1	@USER @USER Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?
91451	1	@USER Monte... who fuckin knows at this point
79273	0	@USER Agree. People forgetting how good he is.
13537	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER There is something very wrong with her. She went ballistic when I wrote something that did not suite her. Accusing me of very bad things. She is dangerous.
44162	0	"""""""Nearly Half a Trillion Dollars Already Repatriated; More Coming""""""""  URL #TCOT #MAGA #RedNationRising"""""""""""""""
86690	1	@USER Corrupt dcrats in charge in PR the big problem
18734	0	@USER Today history is just repeating itself. Liberals have got away with these disgusting tricks for too long! They need to be stopped as this is deeply damaging our country. Democrats should be more concerned about our country than power and money. (I know that will NEVER happen)
49289	0	"""""""@USER Because across the country everyone recognizes high handed authoritarian gerrymandering and democratic subversion. Only self serving Ontario conservatives"""""""" speak for this."""""""""""""""
86306	0	@USER Can we have a discussion about sensible gun control laws? I'm interested in having a discussion about sensible gun control laws.   Hello?  Hello?  Is this thing on?
46049	1	@USER Yeah. Gun Control Act of 1968 also uses a lot of innuendoes for black people and ghettos in its text.
56332	0	@USER Goodell should have been fired over a year ago. Looks like the owners will let him steer the ship right into the iceberg. Oh well.
75101	0	@USER @USER Tonight Show? Is that still a thing? Who knew?
43126	0	@USER He went broke and got propped up by white liberals in Hollywood. That’s white privilege all day long. Stop defending coke head Tom Arnold.
16918	0	@USER GD I thought he lost his voice?
37576	1	@USER @USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL
49304	0	@USER @USER YOU PROBABLY NEED MORE GUN CONTROL   AND MORE GOVERNMENT AND MORE TAXES.   LESS IS MORE.
78577	1	@USER @USER @USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.
31723	1	@USER California? How? Gun control laws should of prevented this
48421	1	@USER @USER @USER You bring up a great point. These morons really look at life like it's the movies. They do it in the gun control debate all the time. They seriously think that a shootout with a bad guy will never hurt bystanders. It's why they want to arm teachers. Idiots!
77413	1	@USER Clown who cares about you or the nfl.  #NFLFreeSundays
10979	0	"""""""@USER @USER Sadder still, these guys exist because of a bunch of far-left children that dress like ISIS, burn flags and attack journalists.  Yet our young leftists activists posing as journalists"""""""" don't even cover the group #antifa that does all of the violence. Talk about bizarro world!"""""""""""""""
57171	0	@USER @USER @USER @USER Yes im the cousin of the infamous Cheese! 🤣
54005	1	@USER Trying to justify a death after the fact with a small amount of dope. Fuck. Stop fucking killing people. Get some damn gun control so cops don't feel like every house/apartment they go into could potentially have a gun. Scared people do unpredictable things.
60570	0	@USER @USER He is the best memelord that could exist
10845	0	@USER Donald Trump as President
56592	0	@USER I understand that.. but she has 4 children and she is mad because she and her 7 week old were asked to leave a book club meeting at 9:00... obviously someone was with her other children at home so why bring the baby
33636	0	@USER He is so generous with his offers.
47476	0	@USER So much for gun control...not to be incentive. But really. Just saying
96462	0	@USER Good news. I hope their advertisers are getting free ad space.
31309	1	@USER Oh shit.
12020	0	@USER hope you are enjoying strictly training !! URL
42416	0	@USER @USER @USER @USER @USER Looking forward to the right dragging up these tweets when the New York Times hires me as Antifa Editor
26647	0	@USER @USER #antifa @USER gets a pass?
78209	0	@USER Not smearing Canadian Conservatives. Reread my first tweet and tell me again that I’m wrong.
93286	0	@USER @USER @USER @USER @USER Which side ran into a crowd killing someone? U mentioned ANTIFA like they’re anywhere close to the same hate filled platform that KKK is. All i heard from u was deflection &amp; excuses. Next
40054	1	@USER He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better
14890	0	@USER @USER Not so bloodless for some  ... because ANTIFA...
41570	0	"""""""@USER Hawd me back. Hawd me back """""""". 😂"""""""""""""""
48274	0	@USER I believe that gun control laws should be more extensive. i feel that the government should come up with a better way to assign people guns. i agree with protecting yourself but to what point. Its alot of innocent people dying. #102/20522
71090	0	@USER He is best player!
89738	0	@USER Time to take this twt down. Is there anyone in our team with an ounce of guts?. @USER @USER
34873	0	IN HONOR OF #ConstitutionDay  I PURCHASED A #TRUMP t-SHIRT AND A #MAGA HAT  #TRUMPTRAIN #LIBERTY #FREEDOM #AMERICA #USA #LIBERTY URL
46880	0	@USER Idk if she is but shes black coded....the bonet sets it off
85728	0	@USER If Gov't remains status quo we can Kiss our new found wealth goodbye! OPEN AND TRANSPARENT! NOTHING LESS! Thanks to @USER for having a spine! #MAGA #PURGE #Buildthewall #SundayFunday #NEWS #FAKENEWS #MEDIA #business @USER @USER #FOXNEWS @USER
42884	0	@USER I’m done with you as well. An INTENTIONAL 11th hour attack completely based on hearsay and you want an investigation? What do you think they’ll find other than he said she said. Feinstein admitted she sat on this and here you are ready to lockstep with the swamp.
13575	0	@USER @USER @USER @USER That makes no sense. Try again. #MAGA🍄 URL
13629	1	@USER He is so stupid
10964	0	@USER you are just too cute
40163	0	@USER I do not need to see this film....ANTIFA (see Nazi) propaganda
69791	0	@USER I always have Eddie pick flowers out for me and tell the cashier that he is getting them for me.  LOL
64577	0	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER HONORED TO BE INCLUDED WITH ALL THESE FINE PATRIOTS ! THANK YOU RENA ! #MAGA 🇺🇸😀💕🇺🇸 DEAN !  @USER URL
69271	1	@USER @USER Liberals are the worst sexists.  Not all women speak truth especially political activists.  Try judging the veracity of the allegation by evidence instead of gender.
79681	0	@USER Everyone there knows that during any negotiation the first thing u do is send pallets of cash.
56657	1	@USER Hes sure as hell not one of is either... traitor liberals- all of them-
29022	1	@USER Acting like an ass is not a good view.
