id	subtask_c	tweet
65370	0	@USER Another village missing it is idiot!!! Face With Rolling Eyes
79122	1	@USER The Democrats are  so desperate all those ppl threatening Sen Collins are from CA. They will do anything to delay or halt confirmation and @USER re-election is on the line she is desperate. The ppl &amp;  Grand Old Party  are quite aware of  what is going on.
74555	0	@USER  It is  really slowing me down. I  want to  ask if I could just bring in my personal mac and use that as my work computer but I  do not   want to  seem like that apple snob   but  I am  over here shook.
50543	2	@USER As clear as the mud UKGov are dumping off Swansea. Corbyn offers  no solutions &amp;  no answers ... being non-committal on everything &amp; hoping 'not being the conservatives' will get him elected. Westminster politics &amp; government have degenerated  so much it is  no longer fit for purpose.
11805	0	@USER Lindsey will never sink as low as you and the rest of the hateful liberals.
55865	1	@USER Liberals ....cry and complain that all they do URL
69417	1	@USER Trudeau and Liberals are incompetent to handle it.
58037	0	After going through the system i cameto know that being a criminal (illegal) is most reputed and easy job rather than a simple (illegal) person.
76807	1	. @USER Fake conservatives and their fake outrage over the budget betrayal URL URL
51085	1	@USER Yeah . Niggas who dey wear durag nor dey joke. Hard as fuck
92284	1	@USER This unfortunately is the real way Democrats feel about Blacks! If they could they would put us all on the Plantation! Socialism is making citizens slaves to the Government! The Conservatives will never let that happen! This  very kind of Treason is  why we have the 2 Amendment!
26488	1	@USER You  can not  accuse someone of something like this &amp; expect to not have to come forward &amp; testify about it!  we are  we just suppose to believe it &amp; crucify him? I am sure you liberals think so.
61158	2	@USER But to go all antifa on ppl like friggen Milo? I  do not  buy that conservatives who like medicare don blackout and then going millennials for antifa protests.
77994	0	@USER I feel you dude it Fucking sucks
76414	1	@USER Oh yeah  so  I am  sure  you will  wait a certain amount of time before talking about gun control right?  I am  sure  you are  saying the same thing to all the people using the dead to push laws that do nothing right?
36059	0	@USER Ohh shit Frowning Face With Open Mouth
90425	2	1. How is that gun control working in Chicago? 2. Only the military has access to Assault weapons. Is your ignorance from old age or are you still working for the Chinese. URL
87429	0	@USER you at the prospects game? #fatbastard
85173	1	@USER Question: Hows that gun control laws up the ass they have working out for them?
37576	1	@USER of coarse he is alex and many other nation leaders are as we;ll lapdpgs URL
26528	0	@USER Nasty a dollar dollar Liber also eep...you are prime example of sheeple with NO BRAIN.
26495	0	@USER But but but ..... But like her music sucks!
11650	1	#obama: wall  won not  keep terrorists away. Same Obama: gun control will prevent killings by criminals (and terrorists?)  Walk Away 
28518	0	@USER Then your gonna get bitten
13698	0	@USER That or she is an awfully  good transvestite
62891	0	@USER them pty your mind and  good sha also eak. To you? Through you? If you are wise increase in abundance. But surely  I am  a fool who has not seen the most powerful who has ascended? Or descended? How times are rare but his messages are absolute.
66864	0	@USER WOW! That lie'n bitch is at it again. URL
15839	0	@USER  It is  amazing how low you liberals will go to suit your political agenda.  Do not  believe you one bit. Have a  good feeling you will pay the price for this . Produce some evidence
36350	0	@USER Please watch the story of Welles Crowther. He is a hero. You are simply an asshole. Be ashamed
10054	0	@USER traitor whoever he or she is.
57446	0	@USER Wow you really think this works I am going to tell my wife she is going to hell  Laugh Out Loud 
82489	1	@USER  they are  ab so shite quality tho
48637	0	@USER What happens next is whoever inthe  Grand Old Party  votes against him gets destroyed and we vote MORE republicans to the Senate to ensure margin of victory for AMY CONEY BARRETT liberals worst nightmare.
53170	0	@USER We also e's half right... she is shit
83457	1	@USER Wow!!! Never thought  I would  see the left actually admitting they want to shut down free speech unless  it is  their own. At least they are admitting they are the facist. After all they did create the 2 most facist groups...ANTIFA and  Ku Klux Klan .
89799	0	Impeach Trump and #MAGA
95790	0	@USER He is not a Dalit or a Muslim  no need to remember
22822	0	@USER Ford is a liar &amp; a ultra left wing radical working with George Soros &amp; others such as Antifa &amp; the Dem party has known it all along.
84884	0	@USER Fools No respect
11127	0	@USER oh my god no. You have  no idea wtf you are saying.  It is  like a pink sheet stock that keeps reverse splitting. Will eventually be worthless to everyone. But hey may keep dreaming. We all need dreams.
99668	0	@USER #MAGA Boy go donate to Trump... he is  looking for more  Grand Old Party  suckers like you to cover up his porn stars...shhh  do not  let his wife know either
20722	0	@USER  It is  off of Santa Clarita 9on Netflix  it is  funny as fuck!
61240	0	@USER  I am  with you JR.She is nothing. Do not  waste your time on human waste!
78420	0	@USER Disgusting.
24917	2	@USER We' also op when the Democrats stop using the victims of scho also ootings for their gun control agenda.
72124	1	@USER Where is the gun control crowd now that illegal immigrants are waltzing into our country heavily armed
35276	2	@USER Shame on the tennis hierarchy who stole that from Serena. She is a proven draw and the racists on the upper echelons just  can not  handle it.
58294	0	@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. It isnot current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.
58379	1	@USER Heard from who? You and your lying jealous cronies???
19847	2	@USER Hope they bankrupt soon
22260	0	@USER do you like/love Louis Farrakhan because he is a racist or an anti Semite? Which one?
83819	0	@USER You two are nothing but attention seeking whores. Start talking about real issues such as racial injustice sensible gun control prison reform and other issues that important
11671	0	@USER Totally. Just shown herself up to be a spoilt narcissist. The comment to the umpire that he will never be at her matches for as long as he lives? Just who does she think she is?? Not gracious in defeat. A disgrace to the sport.
57645	2	@USER hey Samsung on your website you declined me. 2 times for credit I can afford your phone without your ass this is my second one maybe next time even though I hate iPhone  I will  buy iPhone  so screw you
49149	0	@USER  Yes bitch Loudly Crying Face Loudly Crying Face Loudly Crying Face Loudly Crying Face
10605	1	@USER They should. Hopefully voters will realise that they could have ended this shitshow well before the midterms.
58303	0	@USER Face With Tears of Joy NIGGA hit them wit the o well lowkie
12117	0	@USER I think he WAS black. But thank God the police here behaved professionally. She is SCARY!
14848	0	@USER because he made guys dumb as SHIT
12609	1	The only thing the Democrats have is lying and stalling to stop Trump from being #President. What have they done for you lately. #Trump #Kavanaugh #MAGA #DEMSUCK
85045	0	@USER haaaaaa cause it never happened  so if ye gonna tweet shit make sure  it is  fact kid Face With Rolling Eyes
20144	0	@USER  Laugh Out Loud ol God he is such an a**hole.
21206	1	@USER Socialism once it is implemented has historically had only one effective stop measure and that has been civil war. Knowing that the force/reasoning behind gun control   becomes clear. You can have a clear picture of this process by reading Saul Alinsky's-Rules for Radicals.
80980	0	@USER A useful idiot. No longer need him. Their to busy to be bothered with gun control now. Busy trying figure out how to sway an election in their favor. Not gunna happen Face With Tears of Joy Flag: United States 💪
86788	1	@USER Everything is a crisis for these conservatives. The only real crisis  i have  noticed is the complete destruction of the Conservative Party.
21521	1	@USER  Do not  even know the subject but I' also de with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool. Beaming Face With Smiling Eyes
77403	1	@USER We all have concerns about the Democrats' disgusting Behavior and disrespect for this country and our Constitution of the United States and the violation of your oath to Citizens and our constitution.
84287	0	@USER Climbs up the charts in Christian Music...only to wither as a fig on a tree as a false prophet. That is @USER
46150	2	@USER Fake News or PROPAGANDA is the ENEMY of this Country
93601	0	@USER I am sure he is doing that in his organization.  also  respect is a two way street. Law enforcement job is to protect and SERVE it is citizens. It like they miss that part .
47545	0	@USER Yes, thats  why you need to bring in gun control. Even better. You shoot yourself in the foot real well. Im going to harass a scho also ooting survivor   ass .
81184	2	@USER Hey  why  do not  you look at  what Keith Elison of Minnesota get off your bully pulpit and do a investigation into his past abuse or do you just CHEERY PICK ……!!!
62393	0	@USER God he is terrible.
90701	0	@USER What exactly is it about Willy that anyone with half a brain would consider conservative? The guy is literally a poster child for Liberals
54245	0	@USER She is a journalist and spreads fake info about painting of shree Krishnaji. Why people forget ligic &amp; professionalism when they try to be secular   . Do not tear our religious books to prove your stupidity. Fight your cause with moral means. URL
11975	1	1/5 Several women MPs key in 1990s gun control debate in Canada. Min of Justice @USER did heavy lifting for @USER In introducing 1991 gun law she said Gun control works. It is probably the oldest and most effective form of crime prevention law...   #cdnpoli #cdnhist URL
15375	0	@USER  fucking s league football HAHAHAH URL
52082	1	@USER I will never forget  what levels you racist liberals went to and  what you did to Clarence Thomas. Liberals are the worst people ever.
78577	0	@USER Did you just say he? HE has a female name. He is actually a she. Actually get your facts right before making a stupid statement. Everyone knows the game gets stale after a few months and the new DLC makes it interesting again.
76865	0	@USER That wench is on something. She must be to spout her drivel. Wanna bet someone gives her the beating first.  Let is  see .. she is in a parking lot with  no one else around and a few black women who are much better then her find her. Or white people much brighter :)
87826	0	@USER DJT2- You have to remember his daughter is married to am Iranian and  so he defends them at all costs. He is a coward and a disgrace. Thank GOD for your Dad or we would all be in a World of hurt!
54062	0	@USER She is a drama queen she pulled the feel  sorry for me card too because she is now a ‘working' mom...give me a break
89781	1	@USER British Standard made up by a lying liberal..a cheap filthy whore, whose lies help to undermine REAL WOMEN who are sexually assaulted. But with trashy liberals who cares?   right? As long as the end can justify the means? Trashy libs tried same thing with Judge Thomas. Democrats are sick.
67144	0	@USER Maxine is just a mean spirited woman. I  can not  imagine the demons she is dealing with to have that much hate &amp; craziness in her. #CrazyMaxine
42778	0	@USER idc if you suck i just  want to  have fuuun
88594	0	@USER  It is  been up since Sunday night. He is a sloth.
10555	1	@USER This is because Japan have a PM with COMMON SENSE &amp; FORESIGHT. They do not pander to Muslims like MAY does. TORY POLITICAL SUICIDE - G.E. 2020 Grinning Face With Smiling E yes URL @USER ex TORY
86742	0	@USER Again another  bitch  story  no one is watching football because of this a******
14424	1	@USER #Conservatives #Republicans are #TRAITORS to #America
56134	0	@USER It sucks hy Woman Facepalming ️
99986	0	@USER Ya know how many ppl have pot in their homes?! So fukn what? The cops are trying to get their buddy off! She is a murderer!
10009	0	@USER Did you attend Governor Abbott's meetings on solving gun problems in school?? I guess not! I did! There were excellent discussions on using guns to protect &amp; defend!  what is  your point? You stand for gun control &amp; 90percent of Real Texans will not have their guns taken away!!
60451	0	@USER A voice from the frontline of domestic violence that the gun lobby cannot drown out. #cdnpoli URL
15001	2	@USER Everyone in Washington including John Heinz is being uncovered as the corrupt elites they are...Like cockroaches running from the light.
70838	0	@USER He is a drunk crazy man.
19119	0	@USER I will beat your ass.
11134	1	@USER dollar 10 says he/she is white. Any other white people notice how many shitty white people there are or am I the only one who sees this?
64441	1	@USER fuck you. You are disgusting animals and your editor who approved the “news” is a bag of shit.
97670	2	@USER Liberals are all Kookoo !!!
80497	0	@USER Coming from the man that threatened to try and kick Turmps ass now  do not  that take a set of  ball is 
43540	0	@USER FUCKOFF YOU BEEN KNEW i am SCARED OF HIM@
49345	2	@USER Omg....he is sex on legs
19906	1	@USER The tweets show how demented liberals have become. They have zero credibility
79227	2	@USER OF COURSE HE IS! THE CORRUPT DEMOCRATE PARTY IS AT STAKE! #MAGA #WWG1WGA
32399	2	@USER He lost his virginity This process has been turned into a clown show Protestors democrats paid for was unethical There hate shows in everyway TRUMP denounced Natzi group and bad on both sides which is true But democrats refuse to denounce Antifa a democratic domestic terror-
33301	0	@USER  It is  amusing and sickening to watch these scientists   twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through.
29140	1	@USER Me-Too lynchings of innocent Republicans/conservatives will continue if  Grand Old Party   let is  the Kavanaugh fraud prevail.  Grand Old Party  should fight fire with fire and do this one time to a prominent Dem male. Watch it stop after that.
85796	0	@USER YOUR TRASH!!!!!!!! But she would have been A great coach if you  would not  listen to zodiac....... But you are sagittarius you hate to be told  what you can or cannot do......... Like the coach from Michigan wolverines hshshahhsjjjsjsjs....... You keep PRAYING now you hear.
63880	1	@USER Horrible.
89659	1	@USER Cowards in masks. Antifa are the true fascists.
46697	2	@USER Democrats continually prove how crazy they are... URL
16462	0	@USER Conservatives only care about democracy when  it is  their opinions and  so called racist rights are in jeopardy. Anyone else they  do not  give a shit about.  It is  sad.
67694	1	@USER Only if you want a murder charge. Stealing guns is already a felony. Shooting someone with their own gun is life in prison at best. There is just  no way this ends well for whoever tries this. I honestly think this is a troll made by 4chan to get stupid antifa members shot/jailed.
55199	0	65 women defend Kavanaugh as 'a  good person' amid allegations - IGNORE Dianne FEInstein. She is obsolete! You disgusting idiot piece of shpercent @USER Feinstein. He will rule supreme!
76063	0	@USER He can go to hell
94383	0	@USER How blindly ignorant you are. Shameful people with the deep thinking you lack can vote
51452	1	...it will be hard to believe any female accusers...ever again...especially liberals who  lie for personal and political gain... URL
63761	1	@USER You mean cheating allegations. Not sexual harassment or assault it was about CHEATING. BIG difference. We all know facts scare liberals. If you are  so concerned about sexual assaults you need to shout for the names on the slush funds to be revealed. Until than have a seat
22207	1	@USER Yes, American women are waiting......to be allowed to continue SLAUGHTERING babies. Mao, Stalin and Hitler all killed babies too. Liberals are pathetic, whiney, crooked, yet, say, we are for the children   , except they slaughter babies!
33983	0	(Albert) Conservatives are spreading the  lie Anderson Cooper faked a hurricane... URL
52042	2	@USER re also it URL
40152	1	@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you.  also  you delete accounts for  no reason and block them ails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.
51937	0	@USER Damn is she ugly!!!!
74004	1	@USER Leftists showing yet again how vile they can be
10057	0	@USER The team even know he is Ass
40302	0	@USER did you watch the music video for jackets hrgggg i love hank's dumb ass
56760	0	@USER Seems hard to believe that you stood next to a guy wearing those shorts and  did not  masturbate but  I will  take your word for it
93437	0	@USER Wow! YOU'RE exactly like ANTIFA! You say  you are  against radical influences but YOU are THE MOST RADICAL OF ALL! De-platforming anyone that disagrees with you? Did you pull that one straight out of Hitler's playbook? Can you get any more Nazi Fascist? LOOK BEHIND YOU! IT'S KARMA!
56523	0	@USER wow Jr. you are not  very bright are you. URL
27599	2	@USER Hollywood is full of demonic democrats.
28841	0	@USER We have been saved from you! MAGA!
23564	0	@USER It doesnt matter who said it. YOU ARE CORRECT . If anyone that stupid to out your life and families lives in jeopardy based on politico. Dam fool.
59639	1	@USER Hope  you are  right about that last part. But  i have  learned  it is  pointless to underestimate the stupidity of TX conservatives.
51521	0	@USER I do not need a female packing a weapon for my protection. Not my kind of girl. If you need that much protection You are in the wrong place.
76044	0	After all the shit Dez was talking about Jerry and The cowboys he is a  fucking clown ass dude if he go back
59746	2	@USER Liberals are not  very smart
54532	1	#Liberals had some sort of mutual masturbation awards show. This is me still not caring. @USER URL
16278	0	@USER  what the actual fuck..ill report them this is  so fucked up
43851	0	@USER please get OFF first take! You yell wayy too much and you seem like you are being a asshole. When you are on set I litterly  can not  hear anything but screaming. It isobvious @USER do not like you and @USER and @USER was like dude stfu!!
61604	0	@USER Great stalk..hunters like yourself and your wife are the reason  why these animals exist  so these crazy liberals have something to complain about.
95210	0	Good Job asshole!!!...You just killed your dad's chance of a get out of jail free card!!! #MAGA @USER URL
19545	0	@USER stop this British Standard. A woman murdered him in his own home! This is  so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man. What does him having weed have anything to do with his murder in his own home?
91002	1	@USER Liberals are sick people!
46819	0	@USER “ Let is  just say she is the most selfish writer  i have  ever come to know.”
90034	1	@USER And then same liberals were accusing falsely in Kathua case while hiding in shithole right now.
46033	0	@USER I AM SO WEAK SHE REALLY BEAT HER A Schutzstaffel 
45622	0	@USER She should be prosecuted to the fullest extent of the law. The tragic waste of such a beautiful person! Her incompetency and hasty judgement has ruined his family and friends lives. I know she is devastated but that is little comfort to his loved ones.😔 Folded Hands Medium-Light Skin Tone
11409	1	@USER Or maybe to pay for their protests since Mnuchin shut that slush fund down. Probably going to pay for Antifa riots. Busing in people and weapons.
42741	0	@USER Stay well clear. She is unhinged.
52554	0	@USER He should be given 5000 volts!
75157	0	@USER  i have  proven that gun control leads to lower gun deaths.  you have  chosen to ignore it and accuse the study of being falsified without any proof. Do you have any proof they used 5 states as you mentioned? Or are you going to continue to ignore me asking for clarification?
24561	0	@USER  can not  we send this pig back to Canada.  He is  an animal.
71844	0	@USER Bitchi am gonna see you on december do not me. We have to see each other
95856	0	@USER The Ironic thing is you are more closely aligned with the far right. They are even agreeing with you. Look down the thread. some asshole just posted a thing about  intelligence quotient  in your defense. Fuck off with that shit!
29684	2	@USER Actually it seems more specific than that. It appears the  Canadian Broadcasting Corporation  is saying opposing gun control is the same as covering up child molestation in the catholic church. WTF??
38393	1	@USER The Q is a photoshop. QAnon is for real though. Silly liberals tricks are for kids!
50597	2	@USER We  do not  support gun control in Texas. So long Beto!
19520	0	@USER And this traitor thinks he is?
97772	0	@USER You are a disgrace defending the wrong doings by ANC umdala kangaka yhuuu
14997	0	@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control   . URL
11041	2	#R Schutzstaffel ReachesOut Now it is open to everyone who really is intolerant. Shame on these Psuedo liberals
84493	0	@USER Kwasia does ur Shatta Wale even have a career to start with . Idiot..his reign album hype seff Dey zero . As if he is not about to release an album Face With Tears of Joy Face With Tears of Joy Face With Tears of Joy Man Facepalming: Medium-Light Skin Tone Man Facepalming: Medium-Light Skin Tone hype  no yh vim zero
65599	1	@USER Top 5 excuses   liberals use when they are losing and desperate. #1 RACISM #2 Sexism #3 Russia #4 Guns #5 the Rich VOTE DEMOCRATS OUT! America  does not  need LOSER leaders. and WHINERS!
22086	2	@USER Does not suffer fools and has seen enough shit to last nine lives.
61319	0	@USER His e yes are  fucking louder than his words!!!! Smiling Face With  Heart-Eyes  Smiling Face With  Heart-Eyes  Purple Heart Purple Heart
75391	0	@USER Hes comin for ur woolly bitches
29558	1	@USER Even pedophiles in interviews will tell you the only way to stop them is to kill them. Pedophiles even admit to when out of prison they will offend again and  that is   what keeps them alive in prison... the hope of another opportunity to molest an innocent child. They are sick  fuck s
87686	2	Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it. #oldageproblems #MAGA URL
81420	0	@USER Liberals  did not  want to hear from Juanita Broderick. She was ignored. Liberals  do not  want to hear from Keith Ellison's accuser. Double Standard
90712	1	Stop Sign Ntknetwork News Stop Sign Backhand Index Pointing Right 'Senate Set to Pass Bipartisan Bill to Combat Opioids' #MAGA￼ Flag: United States #2A #Prolife URL
27680	0	@USER Patrick ass??
66728	1	@USER Far left Antifa just a bunch of bullies who get brave when in a mob confronting a few seems everyone is a nazi if they have a different opinion
76038	0	@USER If Kerry clown is actually doing it and admits he is and  it is  a crime. Throw his ass in jail. He should be arrested...RIGHT ???
79727	0	@USER BITCH I TOOK FOUR YEARS TOO JDKDKDD
21614	2	@USER No people died because officials robbed n  did not  do their jobs
93381	0	@USER We the dregs of society will make sure you are never president Exclamation Mark
62195	1	@USER Total psyop at this point to anger liberals and keep them divided  so they do not leave their  sorry ass party.
98387	1	@USER Conservatives; the trailer trash party of Canada.
29650	1	@USER Those  are not  conservatives those are whackos. The religious zealots that  is not  the Republican Party and we denounce them. Do you denounce antifa?
75988	0	@USER  he is  obviously a bitch
97923	0	@USER how the fuck is puting raven with derrick and dan and dr. wi also ying s he is  a mastermind when she  did not  do shit put bitch about being sick and being annoying and boring. take raven out and put tyler in. he is playing a great game even the great player who won said  he is  good
32697	0	@USER He is virtue signaling playing with young minds. He  also  thinks he can weaponise it in an attempt to stop Brexit. @USER is a disgraceful vile man to be honest he  does not  care who or  what he uses to get  what he wants.
24170	1	@USER And the liberals wonder  why we  do not  want transgenders in our bathrooms?
31046	0	@USER You are low class asshole. You wear your suits and talk about the 1percent or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.
74551	0	@USER He is a sick individual I  do not  care if he is the Pope or the trash pick up guy. Sick and bring to justice
38296	0	@USER Documents must be getting close to this crook.
94418	0	@USER In a country where people openly abuse ram...krishna...tearing geeta is  no bravery....real bra very would have been if she had done this with books belonging to other religions.....but then she is as big a coward as you are.
35474	0	@USER I LOVE YO CUTE A Schutzstaffel 
26267	1	@USER Who has  what to lose? This entire thing is to block Kavanaugh. Because he leans a bit to the conservative side and was nominated by Trump. This is the liberals playing games. If you  can not  see it  you have  been brainwashed by mainstream media.
12681	1	@USER Kind of like when conservatives  want to  associate everyone to their left as communist antifa members?
61063	0	@USER She worked for @USER before he fired her for her comments on The View. She is inconsistent all over the damn place.
42634	0	@USER And the factory's coming back you do n a movie on that... sum worth do n.. cause just sling shit shows No intelligence..
43528	1	@USER  That is  a blatant lie. ANTIFA is the worse hate group. Look at  what they did at Berkeley university in California. They nearly destroyed it over a guy they disagreed with. It  was not  the  Ku Klux Klan  OR WHITE SUPREMACY. They are shutting down free speech
60923	0	@USER Anita Hill wasca liar then and she is a liar now.
37906	0	@USER This Jerry Lewis ripoff needs to just go away already. The guy is  so  good at acting like a fool because he is a fool.
99796	0	@USER Another Fraud Senator from the Left!!!
94169	0	@USER SHE IS A FUCKING ME Schutzstaffel !! I HATE HER SO MUCH
70164	1	@USER Well  that is  going to send the fake makers of main stream media and the left liberals and the powers behind them nuclear. Amazingly powerful world changing moment in humanitys history. #qanon  it is  everything  we have  been told to expect! #WWG1WGA #MAGA #MBGA
55349	0	@USER This whole thing has been a sham from the start!
54165	0	@USER  It is  like that mother with the spoiled rotten bad as heck kid. She still loves that brat and when bad things happen to him because he is a brat and deserves it-she sti also mpathizes with her child. Norm should realize when your livelihood depends on....
15635	0	@USER Wow you are actually terrible. Imagine being proud of getting people in a disaster zone finding water arrested. The store owner  did not  want them arrested and you are an awful person.
42353	1	@USER Any time liberals think their going to get a win they tune into their head cheerleader. Then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey (not racist) and watching Netflix
56036	0	@USER Oh  that is  racist. Big Lips/Big Butt/Big Nose. That  does not  even look like her.  also  she is about 100 pounds to big. It  also  creates the image of the typical black woman with attitude. IT'S SO RACIST. URL
50012	0	@USER See as he thick. A bad bitch.
53665	0	@USER And not all idiots grandstands like he did
87399	1	@USER Liberals will melt Face With Tears of Joy Face With Tears of Joy Face With Tears of Joy
16201	2	@USER You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.
50780	0	@USER We had Leveon Bell. Thats the dumbest argument. But we can compare college for when he played. His best season was 1700 yds 26 TDs. How about Collins? And this is Conners first year starting and he is starting much better than Collins
64168	1	@USER Liberals are addicted to fake news. Chris is their Dope man.
70501	0	@USER  I am  glad you think so. I know you could kick his ass yourself, but  I will  always have your back.   He knows he is doing his best.    That is  awful. That you had to live like that. No child should have to experience such things.   Shitty people like that should not be allowed near+
82955	0	@USER What do you expect from vile violent lying disgusting liberals
34698	2	Actually nvm District of Columbia animated films are the shit
89233	0	@USER His back hole will look like the holland tunnel we he gets to the male prison
72727	0	@USER His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to  reform the Church to his own image.
74446	1	@USER Antifa otherwise known as NAZI Brownshirts   I never thought of that comparison before,  Laugh Out Loud .  It is  ironic that  they are  the one's that call everyone else a 'nazi' for disagreeing with anything they say,  Laugh Out Loud .
95430	0	@USER  so we load into illios insta lock torb immediate flame in all chat moira do not win a fight all game constant shit talking between a team mate and one of their team still have a torbi am fighting a doomfist help
12812	0	@USER Lucky bitch! Face With Tears of Joy Skull
68655	1	@USER So how do propose a ward deal with this? Put the gay/lesbian youth with the opposite gender? Or segregate them from the other kids entirely (awful idea).  I am  just going to assume @USER has more experience and knows  what he is talking about here.
96547	0	@USER Go buy an Antifa shirt from wal mart you lumpenprole
65400	1	@USER What Bhagwat tells shakha minions and  what he says to rest of the world are two different things. Sanghi goons will keep on raping and killing but the stupid liberals will think sanghis are ' not that bad'.  Do not  get taken in by his lies else next 5 years India will disappear.
40207	1	@USER And most Hillary supporters are racist liberals.
20490	0	&gt;500 comments, and all negative, slamming Chris Ha yes for promoting vote suppression via Michael I love rapist &amp; Putin-puppet Assange   Moore &amp; his latest   kill the  Development Engineering Management System    movie. How about a town hall on  woman is  repro rights &amp; gun control on eve of Kavanaugh vote instead? URL
46310	0	@USER So this is how Antifa finally dies? By commiting suicide? Nice.
53591	1	@USER liberals got to crap all over everything.
98653	0	@USER  I am  alright with this. If someone is dumb enough to try this then they deserve  what ever they get. I  can not  wait to hear about the first AntiFa idiot to get blown away after they tried to steal a gun from someone in a stand your ground state Face With Tears of Joy
20292	0	@USER pres trump has the right to release classified docs if it proves this investigation was biased before it began. It isalmost 2 yrs later and mueller has nothing on trump. Damage of his presidency has occurred due to the liberals who are against him
16437	2	@USER As if a liberal beta male could engage in sex with a straight female.
84054	2	@USER Supporting an apartheid state which commits international war crimes. Shame on you.
66869	1	20 Crazy Things Liberals Blame Trump For URL via @USER Unhinged blame everything on our President.
90150	2	@USER Boycotting  National Football League  for the rest of my life.
11200	1	@USER At least you are honest about wanting a nationwide gun ban. I give you credit for that. And the only place you can show that gun control works is in an environment with controlled access. Of course gun control works if the only access to a place is through metal detectors.
47033	0	@USER Eric Holder a major them barrassment to law enforcement. @USER you did nothing about those innocent black males killed in those streets. One  sorry black brother.
35753	0	@USER In the criminal world of the democrats &amp; liberals this is exactly how it works!!
49858	0	@USER 2 ways for President Trump to lose in 2020. Gun control and an immigration bill with  no wall.
63676	2	.If hate speech   were against the law, all of Main Stream Media would need to be locked up because they do it daily, and  so do Democrats, liberals, progressives. Look at the   marches   and their signs &amp; their   speeches   , the  very definition of hate speech. URL
33283	0	@USER Agreed. I have better ideas: ABC—Let AntiFa beat her to death at a pro-Trump Free speech rally. 1/
14285	0	@USER  Very pathetic man !
74550	0	@USER whoaaa  that is  amazing i  want to  see her now Squinting Face With Tongue  also  you are a kinky l also ut but ily
97924	0	@USER Screw you and that keep up   shit honestly Face With Tears of Joy
65291	0	@USER Boatload of crap!
82852	2	@USER The monuments that will be torn down in the next 10 years? Much to the consternation of we conservatives
21552	0	@USER Fuck Alan  I am  sorry
41487	0	@USER Is that the only attorney general in our history to be held in contempt????
66082	0	@USER If you move ahead with Kavanaugh's nominatin without more information you are committing an ethical and legal violation.U violated the constitution with Merrick Garland &amp; now this horrible candidate who says precedent can be overturned. Wait for more info &amp; be sure
84588	0	@USER She is a  want to be Hilary Clinton..  can not  stand that woman and anything that the  New Democratic Party  stands for. I believe that they are even more dangerous than the liberals!
64544	1	@USER I had  no idea all republicans were nazi racists till Trump got elected. Imagine my surprise.  i am  native american  so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.
93663	0	@USER Guess the robber  did not  know about all of NYC's gun control laws
90305	0	@USER  He is  talking as though Pres. Trump if failing at e very turn. Actuality is totally opposite. Get a grip you fool!
75968	0	@USER Too bad Antifa cra she is   Grand Old Party  townhalls.
60753	0	@USER She is a murderer and your whole department should be ashamed of this cover up. SHAME ON THE DALLAS PD! THERE IS NOTHING NOBLE OR RESPECTABLE ABOUT HOW YOUR DEPARTMENT IS HANDLING THIS SITUATION. YOU ARE AIDING A CRIMINAL AND SHOWING YOU DONT CARE ABOUT THE CITIZENS OF DALLAS
20222	0	@USER Touché...but wait till he fla she is  the white supremacist OK Medium-Light Skin Tone sign letting his sound crew know he can hear himself in his ear piece. Heads will roll... Woman Facepalming: Medium Skin Tone Man Facepalming: Medium Skin Tone ️
27991	0	@USER Of course s he is  making money on the situation she is a dem they have  no values but greed and power
34317	0	@USER Antifa  does not  beat facsists to try to get them to change their mind - they know  it is  a lost cause to try to change a  fascist is  mind. They do it to scare them into hiding, to demoralize them, and to stop the spread of their hateful ideology. There is  no forcing views on others   .
69914	1	@USER  i have  said that many times. Liberals and Conservatives are two sides of the same coin and that coin is in the back pocket of the wealthy Canadians.
83264	0	@USER has the same lack of morals as her mother! Abortion is murder!
30076	0	@USER Time will tell. Not the type to jump on the lefty bandwagon and demonize someone until they have had a fair chance. His policies will either be a huge failure like the liberals and result in losing the next election or they will be a success and ontario will dig out of the hole
42031	1	@USER Hate mongering is No solution for  National Football League  KNEELERS - change up your playbook losers
10133	0	@USER You look happy .MAGA
86879	2	@USER  Grand Old Party , Conservatives, Evangelicals, Traditionalists   Catholics are all hypocrites.
