id	subtask_c	tweet
14077	0	@USER holy fuck
54841	1	@USER Being the  good Christian that he is, he asked God to spare his properties. Virginia beach was only slightly impacted. You know the 700 club prayer, God spare me and mine, to hell with everybody else   .
90305	0	@USER  He is  talking as though Pres. Trump if failing at e very turn. Actuality is totally opposite. Get a grip you fool!
79483	1	@USER Disco pose with “white dude overbite” look. Classic 70s dance move.
38911	1	@USER Interesting-cause you leftists not only threaten us-but regulary shoot/stab us. I wonder if maybe Mr. Swalwell  is not  all-in on the violence toward conservatives. He certainly always seems to ignore/suppor it(ANTIFA for instance).
25801	0	@USER It isnot like your not sharing the water! Un  fucking real. Pouting Face
50948	0	@USER Peter....look at your liber also lf making  no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.
94521	0	@USER  good I  do not  know how Your  did not  punch Carole at the reunion. She is a smug asshole. I know you are dealing with a lot. I hope you are well.
64652	0	@USER Holy shit which sears?
32148	0	@USER Yeah! You  can not  just wing cooking!  There is  all kinds of measurements you need to follow otherwise it'll end up tasting like garbage.
87399	1	@USER Liberals will melt Face With Tears of Joy Face With Tears of Joy Face With Tears of Joy
31562	1	@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.
10181	1	@USER Please stop calling the losers “Elite”
18355	2	@USER  Do not  usually do Twitter”conversations”but my point was Dana may be kind of woman who  does not  want to help other woman;wants to be THE prima donna &amp;  so  does not  care about developing next-gen girls.She is against gun control &amp;  is not  bothered by scho also ootings-must not like kids
15836	0	@USER You know  what will make this professor even woker   ? If  he is  a gun control nut....
52805	0	@USER Listen here lady my tweet was about the fact that  I am  sick of hearing about trump e very time I listen to news. Idk where the fuck you get off trying to spin it in to some sort of raci also tuation! YOU are part of the problem. Stop turning shit in to something  it is  not.
40752	1	@USER Index Pointing Up this is  why Conservatives and law abiding citizens  do not  come to the table about gun control. It not about lunatics like this guy that should  no longer own weapons. It isabout removing all guns slowly but surely from everyone regardless of who they are. URL
30598	0	1.Boris Johnson  does not  care about family. Forced abortion of his child by mistress. Daughter says he is a selfish bastard. Betrayed and divorced 2 women. #r4today
30846	1	@USER Wtf  are not  they treating antifa as terrorism?
35533	1	@USER After the  Grand Old Party  wins the mid-terms easilly there will be  no reason we do not put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be  so much fun!!!!
82617	0	@USER And  what does this have to do with a lying attorney and a 35 year old claim? I know  it is  hard for you liberals to look at two things at once
84905	0	@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!
90802	1	A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was  no accident at all. Welcome to the tolerant left. URL
39356	1	@USER Looks like ANTIFA thugs.
34447	1	@USER Look at the pot calling the kettle black. Liberals have been pulling a also rts of stunts trying to get rid of your/my/our President ever since Hillary hilariously lost the election.
11810	0	@USER He will lose his entire career?? You people are despicable. I know you do not believe in  good but hell will be filled with liberals like you and Dianne
63591	0	@USER He is treason. He went to Iran for what? To beg Iran to give them(the treasons) more time to get the power back  so they can keep giving tax payers dollar dollar to Iran the terrorists leader.
51085	1	@USER Yeah . Niggas who dey wear durag nor dey joke. Hard as fuck
19545	0	@USER stop this British Standard. A woman murdered him in his own home! This is  so incredibly irresponsible and I am outraged that you are blaming the victim who is a black man. What does him having weed have anything to do with his murder in his own home?
76433	0	@USER Wow! Why are liberals heads EXPLODING over the TRUTH finally coming out! BEST NEWS EVER! Americans FINALLY GET TO FIND OUT THE TRUTH! The @USER and @USER under @USER was the MOST CORRUPT EVER! #MAGA
34301	1	@USER FASCISTS OF THE FUTURE WILL CALL THEMSELVES ANTI FASCIST. ANTIFA COMES TO MIND.
43151	0	@USER Take the gun violence in the cities that already have strict gun control and  it is  extremely low. Gun crime has decreased at the same time gun ownership has increased.
48606	0	@USER Just please do not let Cruz get away with the he is a tax and spend liberal racist dog whistle crap fire back with facts and call him out on bs
79313	1	@USER We do not need gun control. We need White Male control....
81457	0	@USER He really needs to go. Talks out of both sides of his mouth. Kiss ass !
37773	2	@USER  also  trump IS a fascist- LITERALLY. the central govt thing for anyone always seems to depend upon  who is  running it. magas are fine with fascist trump and liberals were fine with obama. my ideas about  good government are a bit different. of course i did admit to being a quaker.
46954	0	@USER He is a big nerd it seems..
11541	0	@USER #MAGA their podcastful is about blockchainful. but  it is ful about  what it meansful to bewise working mothersful who are trying to makewise...
12422	0	@USER You are an them barrassing citizen!!
56760	0	@USER Seems hard to believe that you stood next to a guy wearing those shorts and  did not  masturbate but  I will  take your word for it
61023	2	@USER Wow !!!  no wonder the Liberals only got worse as a party of bullies to women...???  no accountability.
53665	0	@USER And not all idiots grandstands like he did
31493	0	@USER Bring on the hypocrite gungrabber. MAGA
40399	0	@USER bitch call me.
47171	0	@USER The only thing i  did not  agree with was the match point he was following the rules i think this was more about her sex honestly a also e did was call him a thief and he penalized her shit was wack
58552	1	@USER I second this  they are   fucking nuts
47033	0	@USER Eric Holder a major them barrassment to law enforcement. @USER you did nothing about those innocent black males killed in those streets. One  sorry black brother.
20136	0	@USER because the average American has dollar 500 lying around to buy a new Glock. more likely Mr. Antifa will be using his unemployment check to purchase some dental work or a casket.
73710	1	@USER Liberals  do not  realize that thousands of unaccompanied minors were thrown across the border..... who is supposed to take care of them? Angelina Jolie?
47238	0	@USER You are turd Revolving Hearts
86920	1	@USER Fascists &amp;Nazis  do not  abide by patriotic views shared in their presence. Glad the brownshirt arm (AntiFa) of the left  was not  there to inflict the usual violence vs citizens who dare to speak. Do you hear that,  Development Engineering Management System  who enjoy wings/beer/country music?  You are  less-than.    Walk Away 
22715	0	@USER BITCH I FUCKING FELT THAT SHIT Sneezing Face Skull
76555	0	@USER I told you to stop eating my booty that day but nooooo
52554	0	@USER He should be given 5000 volts!
47883	0	@USER I know you are not being facetious. You are incapable of understanding contradictions.
85014	2	@USER Why cant ISIS blow up these two assholes??
19311	0	@USER John kerry is a loser and a traitor to our country. He doesnt understand that we voted his party out bec we hated the iran deal. He is now working for iran against our gov. At worst he is acting as an agent for a foreign government &amp; if he  is not  registered should be investigated
99844	0	@USER Donald trump said Mr Cruz is a lying dog you  can not  trust him or his wife said his father was involved with shooting president the president in Texas in Dallas America  can not  trust him he is a lier then how can he stand up for him down there in Texas campaing
55174	0	@USER He is Satan
16201	2	@USER You people calling everyone Nazis under the sun becomes tiring and stupid frankly. You people called Zena Bash a Nazi and it turns out she is half Mexican and Polish descent and her family barely escaped death from the Nazis. So keep it up desensitize that word.
66764	0	@USER If It could that shit would be talking to you like BUTCH NOO YOU ALREADY KNOW HE A FUCK BOII BYE
77710	0	@USER Almost forgot you was a nigga in ya past life  Laughing My Ass Off 
26961	0	@USER You are a Liberal who  does not  even live in FL.
14997	0	@USER Paris Terror Attacks brought to you by Eric Holder on behalf of the Obama Administration. Oh but Gun Control   . URL
20559	0	@USER  Laughing My Ass Off  fuck you bae
63914	0	@USER I completely believe she will be in GTMO. She is a traitor.
61110	0	@USER Her life is crappy because she is crappy. And s he is  threatening to kill everyone. Another nut job...Listen up FBI!
70775	0	@USER Just block the idiot.  He is  not even worth this post.
64673	0	#WednesdayWisdom Obama appointed liberal Judges tired of looking stupid smacks California law down on gun control #2A URL
24283	1	@USER Nope.  It is  clear and you are lying.  also  e very accusation against known child molester #RoyMoore was true. Conservatives love (R)apists.
40489	1	@USER Nah Antifa are  good to get killed
72705	0	@USER Congratulaions. . . who were terrific. . . do not let some fucked up umpire ruin things for you. . .  he should  be happy he did.
52719	1	@USER The  Development Engineering Management System  have done this since they were the  Ku Klux Klan . Except back then they accused black men of raping white women then lynched them. Same play from the old playbook. Everyone of these liberals crying outrage are fake if they  are not  pressuring Ellison to resign.
47088	1	@USER 2/The Democratic Party  won not  do anything to him because  he is  Muslim Brotherhood &amp; they  do not  care about Monahan. The Muslim Brotherhood needs to be declared a terrorist organization—all of it! Ellison  also  supports ANTIFA. These people are  so foul  it is  scary!
57096	1	@USER One added me to a “liberals  I would  like to slaughter” last month. That was fun
82685	1	@USER psychotic liberals fake media &amp; RINOS are walking on thin ice when they forget that real Americans ...the ones who put Trump in the White House will never allow them to take him out of the White House. BTW.. thanks for this #Kavanaugh B.S.-insures WE WILL VOTE!! WE ARE SICK OF DC!
21647	0	@USER  what is this? We  do not  want your dollar 2 tacos we want  fucking gun control. Are you seriously trying to capitalize off this tragedy? URL
14848	0	@USER because he made guys dumb as SHIT
25259	0	@USER Ouch. She is horrible.
63892	0	@USER But he is a dildo!
95357	0	@USER I got this
25720	0	@USER Treason he should hang he has  no business even trying this who the Fuck does he think he is Trump needs to Lock him up fast
90396	0	@USER Be coo you got people thinking I really eat ass bitch Face With Tears of Joy
24498	1	@USER Elder and Owen have been the bravest in pointing out that the culture is part of the problem. Liberals have engrained this short lived culture. Culture can change and will being black  does not  have to be linked to poverty and resistance.
37694	0	@USER Ok but please understand that I am not one of dubakoor mumtaj dubakoor army. I only support her for certain things. I get  what you are saying and I  do not  understand how she has survived from up to this point. For me she is not fit for title winner.
26889	0	@USER We have the real facts......you suck pussy grabber MOTHER Fucker
68320	0	@USER You say  you are  part of the resistance  so  I am  fairly certain you are pro-gun control. My question to you is...Why would you want a government headed by this  so called dictator   to enact stricter gun control? I  do not  think  that is  an argument that'll get you  very far.
42879	0	@USER He is a failure in e very way possible.
82106	1	@USER Antifa  are not  fascist  they are  terrorist
87207	0	@USER Quite possible. You are  very right to be skeptical. But one has to start somewhere !
87143	0	@USER I turn the Television  off when Juan speaks. He is a re also cko.
12324	1	@USER Talk about the pot calling the kettle black... You should be ashamed of your cash payoffs to Iran &amp; of you helping Iran to become a necular power. It would be better if you just set your sales and gave us all a big wave goodby. @USER will clean up your mess. URL
40821	1	@USER Colored people should vote! What color is she referring to?  I am  white and bright! White is a color. Next racial dividing statement Ms Obama.
26844	0	@USER Go away
56180	0	@USER Wassamatta? Starting to wet your pants? Worried about all your dirty deeds coming out? Concerned about not getting a view cell at #GITMO? #MAGA #KAG2020  Drain The Deep State   Walk Away Democrats2018 #LiberalismIsAMentalDisease
85444	0	@USER Target is brilliant with this. Keep an eye out (esp online as  there is  online only shit  that is  amazing) because 1. Autumn ( so oranges!) and  also  target on thanksgiving/Black Friday is THEE place to stock tf up on sheets for the YEAR.
59875	1	@USER How Funny...#WNBA Championship Winners Won't Visit @USER Stupidity Of Liberals Is So Amazing...And That Face With The Plastic Stupidity Proves It...Oh...Right...She Might Harm Her Little Face...Whats Next...Complete Body Armor...
27510	0	@USER You are a member of 40 years  are not  you? Surely that means he abused you? I mean I know you  do not  understand idioms but this is next level ignorance
81446	0	Absolutely all  fucking done. Bye Felicia URL
27391	0	@USER Exactly  so shut up
41929	0	@USER I watch Obama for as long as I can stomach him just for the laughs  laughing out loud  he approves himself to be Even more of a narcissist e very day! He is  so full of himself a.k.a. full of shit! #HangHim
80432	0	@USER Holder is a real quality guy. Wouldn't know the truth if it hit him in the face
39627	0	@USER And 15 is probably all they know about. Please tell me he is still in jail. Or better yet dead. You are such a strong woman.  I am   so  sorry that happened to you.
68677	0	@USER Fuck you  I will  put hot sauce on a slice of pizza again for you
90543	0	@USER Reading this thread it sure seems like your followers  are not  for gun control after all Jimmy Face With Tears of Joy Face With Tears of Joy Face With Tears of Joy Face With Tears of Joy
27150	1	...this obvious hit job on kavannah is not going to work...and the liberals continue to reveal themselves as demonic figures... URL
85931	0	@USER Come on Texans! This man can not replace @USER EVER! #MAGA2018
41247	0	@USER Why? Because you are too busy spreading hate with your TDS?  I am  sure you feel fine ridiculing children of conservatives. You represent everything that is wrong in the education (brainwashing) system.
11362	0	@USER Great.  here is  how today has gone: Floris wanted to spank me. Leah wanted to stab me. Curtis  won not  back me up. Adam still looks great at 67 or however old as fuck he is... KL has a bigger dick than me but s he is  a she...he Thinking Face ...she?!? URL
11438	0	@USER I can understand her wanting her title but all that whining and pissing and moaning stop talking and start getting it done enough already  you are  a coward when you got to beat somebody when  they are  not looking
27669	1	@USER  I am   sorry Dana that you have to hear from such sick mental patient liberals! They are  so pathetic! I support you 100 percent
58670	1	@USER So she is using the feminist card as a excuse for her behavior in not getting  what she wanted when the other competitor that she played was a A WOMAN   who just was simply better than her today.  every woman in that room who applauded to that nonsense I feel also d for you.
49942	2	@USER British Standard. People died in PR because the local government is corrupt.
34378	0	,...Criminal Complicity in ALL OF THIS ME Schutzstaffel ! --- Last night, Mr. Gregg Jarrett appeared on Hannity   !,...He is Always Incredible, and He made Another Great point when He reminded All Of US that   Starting an illegitimate Investigation is a Crime   ! --- TRUTH IS COMING OUT MUELLER!
96501	0	@USER What do you expect from The likes of Eric Erickson. . HE is a Piece of Crap.
59400	0	#meneither! She is a liar. Clear as day a liar. URL
76994	1	@USER gfy ...the  National Football League  should get  no protection from the police...and  no support from our military...the league wi also owly die on this road of shame!!!
83018	1	@USER Invite @USER to all of the @USER shows and let her tell you about her interview with Brock Long. Then you will know  why #Cult45Politburo sounds  so unhinged. He is parroting the FEMA admins line of British Standard. @USER tried to fight back against Long's British Standard
81851	1	@USER Who really listens to those post menapausal angry yentas except hardcore liberals and femanazis?
71908	1	@USER All liberals are devils. All of us. Ask any repub. We hold hands to stand together. To know we  are not  alone in this fight for civility and decency. Call us all the names you want. It  does not  matter one bit.
90181	0	@USER Exactly! She was  sorry ti also e found people to cosign her bullshit. Idiots. The pair of them.
62822	2	@USER End of Mos2. SM out in space hears a voice in his head asking if  he is  kryptonian.Turns around and  it is  MM. MM explains his situation &amp; asks for refuge on earth. SM puts out his hand &amp; introduces himself. Has their shaking hand he says welcome to earth. Cut to black.
58864	0	@USER Forget Michael he is a coward.
85481	1	@USER He gets confirmed. Conservatives  do not  care that  he is  a rapist. At all.
59032	0	@USER Where were you in 2008 when people were losing their jobs &amp; their homes &amp; our economy tanked? What did you say about W then? Did you ridicule him &amp; did you praise Obama for saving our country? You are such a hypocrite.
43712	0	@USER I seriously believe he is evil..
21967	0	@USER He makes a  good point. Too bad that is a career death sentence these days.
42488	0	@USER Your shabby self and your traitor buddy BO....Gave us #MAGA....stupid your just stupid.
35558	2	. @USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL
30972	0	@USER The are batshit crazy.
55816	0	@USER oh my god  what country were you in?? It  was not  America. But again you liberals will believe ANYTHING
67777	0	@USER YES BITCH
20570	1	@USER These liberals are responsible for the deterioration of American society. They should be ashamed but we all know  they are  not.
94070	1	@USER When even readers of a liberal paper in effect liberals  do not  believe her accusations are credible. . .
41414	0	. @USER &amp; @USER student loan refinancing plan would give e very single student loan borrower a tax break &amp; let hundreds of thousands of borrowers have immediate lower interests rates at 0 net cost to taxpayers. @USER has 8 years. He did nothing. He is a liar. URL
74066	1	@USER *REPLACES CHICKENS WITH GUN CONTROL* URL
55515	2	@USER This is like when shitty restaurants advertise their “voted #1 world famous crabcakes” but nobody can tell you who voted and nobody who lives outside a 10-mile radius has ever actually eaten there.
37604	0	@USER yea shit sucks thats  why i stopped watching anime mostly
38370	1	@USER FF8 sucks MAJOR wang.
47425	0	@USER He is starting to tweet nonsense like Mango Mussolini
64008	2	@USER Haha you liberals are  so desperate  it is  hilarious. Trying at all ends to set him up. This British Standard last minute stalling tactic about the alleged HS incident and the bait of them ails that were sent to him. And people wonder how Trump won? Because  they are  tired of Democrats and their crap.
67453	0	@USER He is a malignant narcissist.
18696	0	@USER Thats the problem. He is not a slick talking politician
95210	0	Good Job asshole!!!...You just killed your dad's chance of a get out of jail free card!!! #MAGA @USER URL
65340	1	@USER Hmmmm  what about the MEPs who we elect in the UK who attend the European Parliament to represent the UK?  It is  a framework under which we operate.  we are  not the victim until we leave and are then subject to rules we  do not  even control.  It is  a #BrexitShambles.  Let is  stop it.
99778	0	@USER FUCK  yes now i have someone to pressure me to get into e very pit that opens up
71504	0	@USER I met Mark. And he is amazing. He is just as sassy in real life as in the show.
40154	0	INTERRUPTING HIS HEARING AT EVERY TURN! BUT THATS OK HE IS A MAN AND CAN TAKE IT! AT LEAST HE WILL REMEMBER WHO WHAT WHEN AND WHERE HE WAS! AFTER THIS KAVANAUGH WILL HAVE DEFINITELY EARNED HIS ST rest in peace ES TO SCOTUS! MAGA!
48061	0	@USER And  it is  always during active play! Sit your butt down people!
18519	1	@USER There are plenty of sane centrist democrat citizens but far leftist politicians &amp; Antifa weirdos? No thanks.
28660	0	@USER This is a lie! To push a gun control narrative! The actual number is much lower. If you look up  what they are using to reach that number you wi also e  why it is  so high. Always playing politics!
11409	1	@USER Or maybe to pay for their protests since Mnuchin shut that slush fund down. Probably going to pay for Antifa riots. Busing in people and weapons.
69682	0	@USER She is a Republican hypocrite!
52292	1	@USER Better than what? Truth? Politicians have never been  good at that. My America is better than Flake.
31046	0	@USER You are low class asshole. You wear your suits and talk about the 1percent or call us deplorable all while you sit behind your antifa and hate filled lying son of a bitch party and call yourself honorable. At least my pappy would be proud of me for being a man and standing true.
30464	0	@USER He is a disgrace
14512	0	@USER She is not a cheater. That chair ump robbed her.
88097	0	@USER your @USER app is down / sucks
77994	0	@USER I feel you dude it Fucking sucks
42410	0	@USER Feinstein wanted to delay until after the midterms. Hopefully the RED wave will wash her into the Atlantic. #MAGA
69456	0	@USER Maybe  I am  wrong, but  did not  you take an oath to preserve and uphold the constitution? Take your people control ( it is  not gun control) and gtfo with your crazy. Steve Willeford says hi   .  Do not  know the name? Perhaps Google it and realize how stupid you are.
57952	1	@USER lemme rap on that shit.  I will  do a video floatin downstream in a coffin like in horrorland  Laugh Out Loud 
21095	0	@USER Madam will never respond. She is among those who see nothing  good about PMB and his administration. It sucks.
80516	0	@USER Nobody is addressing the cow in the room. Not even when Florence is still doing her thing.  It is  like after a mass shooting and  it is  the wrong time to talk about gun control. @USER
40152	1	@USER you are a racist fake site of fake profiles with fake pictures of scammers who block you.  also  you delete accounts for  no reason and block them ails for customer service. same fake people on by the hour. all date sites are fake who create the profiles themselves.
99729	1	@USER Love how fat they all are while chowing down on cake and cookies.  That is  the future liberals want.
32734	2	 are not it fun when a manager has a stick up his ass that would make a redwood self-conscious about it is size?
98440	0	@USER Canada has inadequate gun control.
41563	0	@USER This is  so entertaining. Nobody has thought about Montel in years... and you are picking a fight with him. This is incredible. Such a feeble mind you have.
26457	0	@USER is not a difficult woman she is a far left leaning bitch. She has  no place in unbiased commentary on any platform. Get rid of her.
43322	1	@USER Antifa is Israel's thug squad in America
38116	0	1. 2 protect Trumpie. 2. 2 increase presidential powers. 3. 2 kill Roe v. Wade. 4. 2 limit voting rights. 5. 2 weaken gun control. 6. 2 deal with religious liberty. Congress is not an august body. They lost that moniker when they went whole hog 4 Trumpism. URL
31480	0	@USER #Republicans love to say  it is  too early to talk   about common sense gun control after these events -  what they really want is people to forget and amnesia to kick in  so they can ignore doing their jobs which is to protect the public Gun control works and R's just procrastinate
40051	0	@USER Ramos sounds like a shitty ump
43269	0	@USER Well they wi also art banishing all acct's for promoting URL FB gave @USER Brandon a 30 day z-jail time.  I am  sure tomorrow Apple/Jacks will do it too.  Let is  all just do it and see how many conservatives &amp;  Walk Away March er's they shut down.poof FB begone
42226	0	@USER Oh shit you went there Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing
74744	0	@USER  can not  take  what they dish out? Joe you are a snake that should be hung by the neck on a live cnn feed.
16097	0	@USER We should meet her face to face! She  won not  be speaking like that much longer. She is a horrid person! Somebody will teach her that you reap  what you sow. She will find out the hard way. She is just UGLY inside!!! FUBAR!
76049	0	@USER Bo no can go away now the 90s are over you sick now
49396	1	@USER Really another one holy crap wow all brought to you by the Liberals.
93004	1	@USER Europeans are morons for electing people like this
44210	0	The “Law and Order” president really hates law enforcement!  Laugh Out Loud  #MAGA URL
66826	0	@USER Congratulations @USER for putting the  National Football League  into the toilet.
54062	0	@USER She is a drama queen she pulled the feel  sorry for me card too because she is now a ‘working' mom...give me a break
69586	0	@USER Chicago has strict gun control laws but the highest gun violence rate Detroit was owened by Unions and is now bankrupt Cali has the second highest welfare rate and is now the homeless capital of the developed world.
25306	0	@USER You are 20X the trader I am  Laugh Out Loud   I am  screwed but I have a tight stop.  I will  let it ride!
48012	0	@USER Time for Canadians to let all liberals if  no Trade deal in two months  no vote for any liberal MP! Make that our red line. It makes NO sense Trump has been able to secure Trade Deals around the world but Canada! Obvious to anyone with a Brain failure is Trudeau! He has failed!
25145	1	@USER He is hurt and  no one has checked on him!!!
37925	1	@USER These guys are only known for diverting topics only. He is a pure sanghi. Let him bark.
49493	0	@USER The more this woman talks the more stupid she becomes. #TermLimits #Liberals
85087	1	@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution  you all   so many innocent people got killed because of guns Pouting Face Pouting Face Pouting Face This has to stop
65285	1	@USER do you have any other recourse? This is  so wrong on  so many levels. Can you sue them? I wish there was a way to reinforce your points on the mistreatment you have received. Liberals are full of hate and discontent and unfortunately there are more of them than us. Idiots. URL
43009	1	@USER Hollywood is packed with pedophiles
29565	1	@USER Should have used a 44 magnum to make a re also atement! And people like this teach our kids?
52026	1	@USER conservatives believe all persons of color are a priori guilty of crimes therefore when PoC are denied their rights in extrajudicial killings  no conservative EVER questions the killing.
19813	0	@USER  Do not  talk shit about 48 laws
68918	2	@USER Holder has a perverted view of the law. Not surprising since he is a Democrat.
50295	0	@USER When will they learn. People do not care about  what they think about politics. Just read your lines and entertain us. Keep your stupid pins and fake tattoos and ribbons at home. #MAGA #Emmys
21422	0	@USER Can somebody please put him back in his coffin.
62905	2	@USER But  they are  still the number one Fake News Network.
32524	0	@USER Fuck off
48660	1	@USER Who is the ring leader of the brain dead sheep. Time to turn it back on him.
99216	1	@USER . #Hypocrisy to see  so called conservatives call out supposed sexual deviancy when just about e very sexual politic also andal in recent memory involves Republicans and  it is  really #homophobia #RoyMoore #Kavanaugh #JimJordan #MarkFoley #BobPackwood #ClarenceThomas #DonaldTrump
83756	1	@USER You hit them for  fucking elo and the reason  I am  posting this is because he is thee booter EX point-of-sale ER   just shows you cant believe everyone in this community
60989	0	@USER shut the fuck upppp kliff  i am  bigger than you and gayer than you  so  do not  try any shit
41059	1	20 more votes for #Democrats &amp;  let is  see... How many murders of #Conservatives #justsaying URL
67258	0	@USER It never gets further that the Caymans But I want to know  what gives Boris the right to spunk £45m on a folly of a bridge that  was not  built Where is the money And  what relation to him were the people who were paid it And  why are they all now abroad No lnvestigation iniated Why
13720	0	@USER josh as slave leia
34571	0	an already-debunked viral hoax   Tell me who decides if a meme has been debunked?? A potentially biased human has to thats who. URL #facebook #rosetta #memes #qanon #maga URL
60491	0	@USER sti also ewing your lies.....you are not  good enuf to lick our President's boot straps...  what about the deaths in Chicago...u r a liar and a manipulator...go vack to indonesia barry
46159	0	@USER Ya Obama on trade 2-YEARS AGO: Trump is just NOT TELLING THE TRUTH     How STUPID could our leaders be   Trump God bless Trump! #MAGA #KAG .. (Full Link+ Trump is  ANSWER URL
79023	1	@USER any gun control is unconstitutional and you leftist fake news traitors keep lying to the people  that is   why your enemies of the people
22102	1	@USER Must be driving liberals crazy!
47242	2	@USER Fuck the DemocRATS. SLIMY BASTARDS.
82139	0	@USER Flake shld end his search for relevancy   .  He is  RINO filled w hatred for POTUS. #Despicable behavior
15286	0	@USER She is demented.
31845	0	@USER I just read that whole thread and that guys thinks he is a boxing media social media sure have mess up some ppls head Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing Rolling on the Floor Laughing
80016	0	@USER That is  why you never want to deal with the left/democrats. They have become lunatics. #TrumpDerangementSyndrome
43212	0	@USER ball is in our court not yours
50593	0	@USER I know  you are  not this naive. Those people make up a  very small percent of Trump supporters. Do all Liberals support terrorist and (groups such as Antifa?
52082	1	@USER I will never forget  what levels you racist liberals went to and  what you did to Clarence Thomas. Liberals are the worst people ever.
69277	2	@USER  what the fuck happened
99915	1	@USER I  do not  know how They said they  are not  gay tho.   and   And by liberals you mean conservatives.   sounds like me being upset. As for  why it matters, if it  does not  matter then  why go to such lengths to deny that  they are  gay?  There is  straight couples,  why not just let them be gay?
49358	2	@USER Jail is TOO KIND for a #Pedovore - where is the prosecution?? #AGSessions is the church getting away with pedo crimes? What the hell is he holding? is that a tentacle? WTH #PedoGateNews
31668	0	@USER Pope Char compares Pope Francis to the false prophet. Bingo! URL
35139	0	@USER  He is  as clueless as out his disgusting looks as he is about e very other thing there is to know.
57228	2	@USER Haha yeah funny communists liberals destroying USA want USA2 like Venezuela China north korea perhaps  why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!
12748	0	. @USER . @USER . @USER . @USER #HypocrisyMuch? . @USER . @USER . @USER  that is   why you are an enemy to the people #FakeNews go against political opponents and hide crimes from #Liberals #BigStuff! URL
36701	0	@USER Then I see like this and lust over the girl with the long blond hair and the bare midriff and micro-mini and realize she is now 48 years older and could be a great grandmother today! Face Screaming in Fear People wonder  why I love legs until I show them  what I grew up with. URL
44391	1	@USER Someone please call for gun control because the Bengals  can not  stop shooting them selfies in the foot URL
71900	0	@USER She lost because she got outplayed. She is disgusting for her behavior
97704	1	@USER What? All 12 of them? What about the terrorists Antifa? Farrakhan's hateful and racist thugs? BLM criminals? Black Panthers? Those groups have NO place either!
34943	0	@USER Joe is just singing the old Liberal bullshit song and misrepresenting facts as usual.
33566	0	@USER brother I randomly tried this dns shit and it worked first time wtf
71656	0	@USER This is  what conservatives think a genius looks like.  Laughing My Ass Off 
93589	0	@USER And this butt fur thinks he is a know it all
58294	0	@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. It isnot current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.
83184	0	@USER  Yes it did... And  it is  on editorial... Is Joe Q the editor of X-Men... No he  is not ... He is editor in Chief. He is the boss of all the other editors... Sooo he  was not  responsible... I  should not  be arguing because this is stupid...
98517	2	@USER #AskAlly Please tell me something  what should i do to help my mom when she is at home with a broken leg cause s he is  in Hospital now with a broken leg Loudly Crying Face Loudly Crying Face Loudly Crying Face Loudly Crying Face
45834	2	@USER Or he is part of the fraud they pulled together.
75507	1	.. @USER 2 of 2 Vote her butt right out of office. #DianeFeinstein is part of the problem in America not part of the solution. Her old ideas and #ClarenceThomas tricks will not work this time. #VoteRed2018 #KAG  Confirm Kavanaugh  #ConfirmCoachK #MAGA
35022	0	# Grand Old Party  on personal responsibility... He was drunk: boys will be boys She was drunk: slut #republicans #conservatives #kavanaugh
62844	2	@USER Damn right .if you think any different then your part of the problem with this country .thank God we have a president who puts #AMERICA #F Internal Revenue Service T instead of putting illigal aliens ahead of americans .
56638	0	@USER bitch my life was flashing before my eyes
94456	0	@USER  He is  been trashing all along even to our allies.
97210	1	@USER People who them ploy fascist tactics are fascists.  That is   what ANTIFA does. Do you want me to start posting videos of ANTIFA riots?
77403	1	@USER We all have concerns about the Democrats' disgusting Behavior and disrespect for this country and our Constitution of the United States and the violation of your oath to Citizens and our constitution.
40574	0	@USER oh fuck i forgot about poopy in my diaper pants you know me before i know myself
77181	0	@USER And hypocrite flies in his private jet around the world?
48438	0	@USER He is the absolute worse. Period. That is all.
77021	1	No my family  are not  MAGA they just  do not  care.  they are  apart of the populace who get distracted by pop culture completely. They have zero idea  what is going on in the world until I tell them &amp; even then they  do not  care.  I am  a lion amongst lambs. URL
24967	0	@USER homer losing his boner over this is  very petty there was a resemblance but again even if she is if they  are not  shoving it in our face then it is okay
33118	2	@USER keemstar said he is not paying he just wanted his sever on rust popin I said pay him or the ooks will come for you on rust Face With Tears of Joy
