id	subtask_c	tweet
60929	2	@USER LOOK UP #Kavanaugh  STOP THIS SHIT!. #MAGA URL
89043	0	-You would never guess that this employee plays Covet (a fashion game) on her iPad in her free time. 📱 -She has a strange phobia of dogs.🐕 -She is amazingly weird! She can jump over her foot while it is in... URL
36206	0	@USER @USER @USER Please stop! You're making it TOO EASY for right-wing conservatards to mock those of us on the Left! #NotHelping
89959	1	@USER Democrats are sick! Back off &amp; let our president Trump continue to help all Americans!
71775	1	@USER @USER .  The #MeToo has been ruined by hateful demonic Democrats.  It's now been WEAPONIZED against MEN.  Disgusting how Democrats/Liberals RUIN everything they touch! #VoteRedToSaveAmerica #MAGA
27391	0	@USER Exactly so shut up
12101	0	@USER @USER @USER 🇺🇸 BECAUSE THey think Sen Collins is A STUPID COWARD   &amp;all they have to do is Bullie   SenCollins  This is what🇺🇸Conservatives Have lives with For 9️⃣yrs now   Please Vote For Kavanaugh  LetGod Take Care Of the Rest
49234	0	@USER @USER Took you this long!! He is a beast and has been for yonks
57305	0	@USER @USER @USER @USER @USER @USER @USER Lie about what? Certainly not about you throwing gun control &amp; accountability out the window once an illegal is involved.  And “a” hollering? Are you seeing shit AND hearing voices?
49817	1	@USER you are all recycling of liars
18102	1	@USER  DEMOCRATS HAVE ORDER THIS MANGINA TO SHUT UP  HE IS NOT LISTENING JUST KEEPS ON GOING ON AND ON IN HIS LITTLE MIND   HE IS LOYAL TO UNCLE SOROS   HIS SISTER MARRIED INTO THE FAMILY URL
12506	2	@USER It bothers me because I feel whoever still supports him is just as racist as he is.  I'm half black and my daughters and daughter are black so I don't get how my family doesn't see anything wrong with supporting him.
98165	0	@USER TEA. I WAS MAD WHEN I SAW THAT SHIT.
97936	1	@USER It’s so weirdly vicious and bitter to extrapolate from ‘everyone should have access to decent healthcare’ to ‘Liberals think all criminals should be free.’  It reveals a pretty brutalist and impenetrable mind.
52042	2	@USER  real shit URL
60658	0	@USER @USER @USER She is a terrible person.
10867	0	@USER @USER I thought you said the NYT was “failing” and “fake news”. So this can’t be true; it’s made up!
29316	2	@USER @USER I’ve never once heard you be thankful. All you do is shit on Canada. On the police. On our history. On Conservatives.
99197	0	@USER 😂 😂 😂 You are delusional URL
92712	0	@USER   How is it you had a document that all those women signed if you didn’t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold
31646	1	@USER Mon « bye bitches » suffisait
30254	0	@USER Just another reason she is vile
83758	1	@USER Yet another really stupid take by Erick. He is a single issue thinker...overturning Roe. Anything that gets in the way of that is to be mocked and trivialized. He has no other core beliefs.
68801	0	@USER @USER i lost my shit and everyone in class is judging me lmao.
12221	0	"""""""""""""""@USER @USER @USER @USER @USER Antifa means anti-fascist"""""""""""""""". I'm not sure there is an Antifa organization, but there are millions who are anti-fascist.  Why are you not one of them?"""""""""""""""""""""""""""""""
64429	1	@USER I mean it worked for gun control right? URL
18205	0	@USER @USER Advocating for herself is ridiculous fam?
78191	0	@USER Are you an ostrich?
29152	0	@USER Vote no on Kavanaugh. He has committed perjury. He has dodgy financials. He thinks the President is above the law. He thinks contraceptives are abortion inducing drugs. He is too extreme for the SC.
28829	1	#qanon LIBERALS ARE LIKE MONKEYS THROWING THEIR OWN SHIT AT EVERYTHING
94310	1	@USER @USER @USER Snowflakes are liberals
23548	0	@USER @USER @USER And your gun control has failed to reduce homicides.  Your homicide rate has not dropped after all of those gun laws.  It has however rose.  Enjoy bending a knee to the people who don't really give a shit about you though.
36791	0	@USER He is kidding no one. His paper towel throwing stunt was seen around the world. He looked the ridiculous clown yet again. And we as a nation were scorned for the epic fail of a rescue mission to Puerto Rico.
10420	0	@USER @USER All he is missing are the inmate number
84280	1	"""""""""""""""@USER @USER Democrats want more Gun Control!  I say,   Just go to the range and practice,..  you'll get better """""""""""""""" URL"""""""""""""""
54013	1	@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.
33232	0	@USER An idiot.  Where the fuck do they get these people?
39258	0	@USER hey bitch daily reminder that i love you
79577	0	@USER @USER do you know what flanking and muscle flashing is with an AR15?; educate yourself and close that c•€k hol~+€r...you don't know why u r talking about😡😡😡😡
14285	0	@USER @USER Very pathetic man !
25970	0	@USER He should bash Trump and that will change... liberals hate Trump more than pedophiles.
27700	0	@USER Thank you for saving the dogs!!!!why are people assholes
21541	1	. @USER @USER @USER Fake conservatives and their fake outrage over the budget betrayal URL URL
32846	2	@USER @USER No. I think he knows @USER is going to lose anyway and he has nothing to lose in this battle. He is like a suicide bomber can only think tactically unfortunately he can only lie to stay in news.
99416	0	@USER I know!! So upsetting 😭😂
43832	0	@USER Gonna be a bitch to re-write this one.
41131	1	@USER @USER @USER Check this ad out. Super creepy  People are pointing out a disturbing problem with this Republican election ad URL
95458	0	@USER @USER Trump has no interest in caring the safety of the country.  He doesn’t care about gun control.  So far with all the shooting in the country.  He doesn’t care... he is a selfish person.  Everything is about him
28562	0	@USER @USER is mentally disturbed
24340	2	@USER @USER The left have become a bunch of thugs. #NancyPelosi #chuckschumer
80107	0	@USER I used to do signifing monkey by heart. Played it for the wife and she is like what the hell?
87416	1	@USER @USER @USER @USER Liars like the Antifa twins you vigorously defend?
29977	0	"""""""""""""""@USER @USER Do you have evidence that Trump didn't collude with Russia?   DUuUueerrrrhhh, he said so...MAGA!"""""""""""""""" URL"""""""""""""""
29999	0	@USER @USER You are out of your fucking mind .. NO socialism is good - NO such thing as “Democratic Socialism” You fool
85481	1	@USER @USER He gets confirmed. Conservatives don’t care that he’s a rapist. At all.
99573	0	@USER He is not qualified to be a politician and that is why I voted for him How can anyone believe the failing Democratic Party as all thier agenda is to discredit a successful President and economy Also here is the idiot that gave IRAN millions to support terrorist
57355	1	@USER can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.
54929	0	@USER Guilty old perv
42517	1	@USER @USER @USER @USER Liberals are vile vicious and disgusting URL
79448	0	@USER ME BITCH I WILL
60130	0	@USER Bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious
63941	0	@USER Another INSANE O.. appointees.. AMOUNTING TO NUT N.. JWB.. the next ONE    Could be real famous.. former..first BLACK president.. OR former first BLACK lady... JUST SAYN IT...and FREEDOM OF SPEECH... r my Am O!!
47681	0	@USER Because he is right the Governor of Puerto Rico 🇵🇷 is a FRAUD
93181	1	@USER @USER @USER @USER @USER @USER @USER @USER You know you're a racist monkey huh?  I'm sure you know what you are a piece of trash.  I never hear these pieces of horse shit speak the truth only their racist lies.  Bitch boy it's ABOUT THE RACIST COPS KILLING UNARMED BLACK AND BROWN PEOPLE!!  THAT'S THE FACT.  ASS CLOWN!!
37761	0	@USER Damn hope you find some bitch 😂 I bought some yesterday LMAOOOO
36424	1	@USER Niggas say anything
59585	0	@USER Lmao good one ! Now listen up Sparky your wife is a disease she is a bought and paid for evil  soulless  propaganda arm for child murderers and Russian agents. So stick with your cutsie  tweets but I'd prepare for a long prison sentence if i were you.
64544	1	@USER @USER @USER @USER @USER @USER I had no idea all republicans were nazi racists till Trump got elected. Imagine my surprise. i'm native american so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.
23228	1	"""""""""""""""@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER They get testy and decide you're a paid shill"""""""""""""""" a lot, if you end up hanging around QAnon you'll get used to it."""""""""""""""""""""""""""""""
69277	2	@USER what the fuck happened
15790	2	@USER Hope the tiny anti American fraction of the USA can support those nfl contracts.
98521	1	@USER Reason is he is in a small market on a mediocre team.
92373	1	@USER @USER @USER @USER @USER @USER @USER And your President respects all of that. You liberals do not.
18097	1	"""""""""""""""...I'm smarter than he is, I would be fine, he can punch me all he wants and it wouldn't work... And by the way this wealthy New Yorker actually earned his money it wasn't a gift from Daddy""""""""""""""""  -Jamie Dimon 😎 $JPM"""""""""""""""""""""""""""""""
31107	0	@USER @USER are you talking about me? I’m more Green than MAGA.. sorry if my Twitter grammar isn’t up to par for you.. my eyes are bad.. maybe you’ll critique my latest article too please.. I don’t have well-paid editors so I’m sure I do slip  URL
14223	2	@USER @USER Is no one considering the fact that Russia might be using Antifa to spread black propaganda??? Remember the Berlin Wall???
82989	1	"""""""""""""""@USER @USER Climate change is a myth. Gun control is unconstitutional. Gestapo?"""""""""""""""" What a stupid thing to say. They are upholding laws that have been on the books since 1996. Dumbasses"""""""""""""""""""""""""""""""
48281	0	@USER You do realize how ridiculously radical all these tweets sound right. Who are you trying to mobilize antifa?
80374	2	@USER because what every lie you are telling if it happened when you were children the guy is a man and I clearly don't believe shit like that happened. Its just another stall tactic by the liberals.
66125	1	@USER thanks Joe!!! my sanity was forsaken a looong time ago hahaha
61240	0	@USER I`m with you JR.She is nothing.Don`t waste your time on human waste!
18226	0	More @USER lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL
15922	0	@USER @USER needs serious psychiatric help. This guy is an anger management bi polar psych 101 case study. URL
81309	0	@USER Moron - Real Americans are PROUD of our accomplishments- you are disgusting for not showing the truth.
16450	0	"""""""""""""""Trump’s Lies Have Grown Far More Frequent—and More Dangerous – Mother Jones URL  Truth decay""""""""""""""""... #maga. We're doomed."""""""""""""""""""""""""""""""
72223	2	"""""""""""""""@USER That's very true Theresa. Most of those MPs however call themselves Conservatives"""""""""""""""" oddly enough."""""""""""""""""""""""""""""""
46757	0	@USER Keep up the good work while the liberals waste time crying and pointing the country moves closer to greatness again! MAGA
78033	0	@USER Nigga keep tryna play both sides lol
21047	0	@USER He is still eating and talking about p**sy on carter V. Trust me
20983	0	@USER Can this guy get any lower?  One of the dumbest people in our country!  How did anyone in Arizona voted for this idiot?
10540	0	@USER Blaming Trump for the hurricane is showing his ignorance and hate..if only he were to give his salary to their recovery maybe then he can help
21521	1	@USER Don’t even know the subject  but I’ll side with Sarandon only because she has class (even if I disagree with her) against the classless rambling fool.  😁
41348	0	"""""""""""""""@USER Why are you acknowledging her existence. Time to block her and give us all a break. She is a nobody"""""""""""""""". She use to be a funny comedian who gave away her power to hate and lost almost everything."""""""""""""""""""""""""""""""
55827	0	@USER by which point the fuckingclass was nearly over... lol!
67265	1	@USER @USER And this isn’t considered hate speech for the liberals.  If a republican said that about democrats the MSM would be raising 10 kinds of Hell   The hypocrisy is to be expected now
58948	0	@USER @USER @USER Why do some conservatives blindly follow a fascist?
79227	2	@USER @USER OF COURSE HE IS! THE CORRUPT DEMOCRATE PARTY IS AT STAKE! #MAGA  #WWG1WGA
91816	2	@USER @USER Liberals don't give a rats ass but having power!! Period!! They cry over everything that doesn't go their way
73659	0	@USER Nigga then how can you say bo2 is the best Cod 🤨 URL
42155	0	@USER @USER she became a alcoholic cealrly became a fatty has had like a year to loose the weight she is the only starlet in Hollywood that doesnt look good with a lilextra weight gonna go for a walk now and one of tays GPS stalking sheldmaidens might have orders to mac miller #TommyValhalla
26708	0	@USER Lol shit I just said this on your other tweet 😂😂
74212	0	@USER @USER Jeff I have a lot of respect for you.    Please vote no to Brett -  not because you don’t like him but because it’s the right thing to do.  He has lied - he is hiding documents -  he thinks trump is above the law.   THIS IS WRONG !!!
25835	0	@USER iNDEED her @ is danikaharrod go follow her because she is the cutest and shitposts from tdp sometimes jhdsfhjsg
36244	1	@USER Gitmo could resolve Holders issues along with all of Obama’s Clowns
82217	0	@USER @USER Prove your claim or be exposed as the lying piece of shit you are.   Meanwhile... URL
15345	1	"""""""""""""""#stcshooting To the kneejerk people crying for gun control"""""""""""""""" after this shooting. We already HAVE very restrictive gun control. You just want a ban. It's a pity no one has politely explained to these criminals that they are supposed to obey the law."""""""""""""""""""""""""""""""
38952	0	@USER @USER  You are pathetic!
82921	2	@USER And why report this garbage.  We don't give a crap.
39851	0	@USER @USER @USER Candiace. She is trash.
66714	0	@USER @USER @USER @USER So you are ok with the racial epithats that the left calls black conservatives? #bigotry #hypocrisy #walkaway I did. Many have. Dont be blind. You are being a tool for a establishment. Keep resisting the outsider and be for the political elite millionaires.
95696	0	@USER Bono sucks
62169	1	@USER Oppression... We need to start a movement.   Could be worse they could be Antifa dogs :)
60513	1	@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL
71062	0	@USER @USER Don’t let the door hit ya...
64188	1	@USER Feinstein and Schumer are political assassins.  Thank heavens that @USER has been able to give a few in the GOP courage to not fold this far.  Conservatives need to hit back hard on these political criminals.
36289	1	#FireMorningJoe he is cut from the same cloth as all other conservatives. His misogyny and bigotry are always on display. He is responsible for Trump. URL
98558	0	@USER No way.... Way too much talent on the Goonies. I’d like to see yall vs them tho real shit my gz.
28166	0	@USER Empty headed bushie whore
87524	1	@USER @USER @USER @USER @USER She is so calm &amp; patient. That’s great..keep it up. Don’t mind people bc everyone has their own viewpoints on each aspects of life.
37110	0	@USER Notice how angry the #MAGA bots are after losing out on a vote this Thursday. Hey #MAGA bots. Would you like some cheese with your whine. LOL
69022	0	@USER Ur fucken fake. I’m a fucken prize.
73062	0	@USER I do not support Trump. He is an abomination!
38370	1	@USER FF8 sucks MAJOR wang.
40574	0	@USER oh fuck i forgot about poopy in my diaper pants you know me before i know myself
11950	0	Just vote for god sake and move on.  It be a non issue in 3 months. Do not allow libtards to veer you into the trap.  Harden the fuck up and let’s go! Seriously  #Kavanagh  #scotus  #maga
24516	0	@USER @USER Just like gun control will not keep guns from the hands of criminals....
50330	0	@USER Creepy old pedo desperately trying to be relevant. Just an old guy from the old world which Trump has shattered.
60140	1	@USER @USER Fair point but i didnt make the meme and couldnt take the big gov sucks off of it. And besudes meddling in many counties politics and economics. He funds antifa black lives matter to try and divide we the people to try and tear the country apart URL
98992	0	@USER Fuck off
35558	2	.@USER Liberals are steamrolling #TPP through Parliament without proper debate. Why are the Liberals hell-bent on killing Canadian manufacturing jobs? #cdnpoli URL
41659	1	@USER @USER People died in Puerto Rico because of their government’s corruption !!!!
15618	1	@USER American liberals will eat their own young to maintain power. Everyone is a racist a rapist  a fascist keep everyone addicted to social programs don’t teach them to fend keep them addicted to government don’t let them think for themselves dems will keep black n Hispanics chained
71941	0	@USER and he took away the constitution from us.  congress refuses to restore it to us why is that?  Article 4 sec 4 was taken away..  and because of that there are NO gun control laws anymore. OBAMA is a STUPID MAN
53781	1	@USER @USER Anyone who supports gun control is a racist.  Just like Shannon Twatts
84702	0	@USER Hopefully it is joking.  I hate boycotting the Leftist entertainers but I do.  Stop saying stupid stuff.
96947	1	@USER @USER The FASCISTS are Anti-American Communist Scum like yourself!! Now go Fuck Yourself you piece of human garbage!! USA #MAGA  ANTIFA are Terrorists
74831	0	@USER Trump kicks dem butt - its so fun.
50419	0	@USER Just listening to Juan Williams on the FIVE drives me crazy.  He is such an ignorant man.  Where does this man get his facts?  Thank GOD for Jesse Waters and you ladies!
96180	1	@USER @USER @USER How convenient a conservative dummy believes people are selectively unemployed.Conservatives always try to use this type of propaganda. No facts!Just their warped conservative beliefs. It’s very clear.Many conservatives like @USER don’t have the ability to learn or think
64203	0	@USER Oh what a tangled web we weave when first we practice to deceive.! Give it up Serena you are looking silly now.
82522	0	@USER  You were on the same stage as Farrakhan. You total hypocrite. You are pathetic.
35216	0	@USER Perhaps the Myers House. Wynn runs Smithsgrove and he’s the leader of the Thorn cult. I used to think he was my friend until he revealed his true intentions. He is a madman!
28057	0	@USER Bono is clearly a racist
64887	2	@USER @USER @USER Move to North Korea where you will find all the oppressive authoritarian gun control you want. Any one of these other countries with low gun ownership should work for you too. Good luck! URL
84118	2	@USER @USER @USER Cops rarely got shot in countries with gun control
81899	0	@USER @USER They should dress him in an Ice Uniform no weapons and make him walk the boarder at night calling for the drug cartel.
40131	0	@USER @USER Bloodsport who can forget the monologue by jackson describing this big monster. and to think he is in his 60's now
92335	0	@USER The Democrats don't care. They will do anything to undermine President Trump. People had better realize how serious they are about getting rid of him. Vote Red or suffer under the liberals.
67709	0	@USER Can you Say Insanity? #LockThemAllUp #HandCuffsForHillary #MAGA URL
72727	0	@USER His fruits comes not only from his mouth; he is a liar and a deceiver. He is definitely NOT a Catholic — he likes to re-form the Church to his own image.
82193	1	@USER @USER @USER Typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most ANTI AMERICAN bunch
25944	1	@USER @USER So we should be denouncing Democrats &amp; their ANTIFA Thugs? Done &amp; Done!!!
18448	0	@USER @USER Grab em by the pussy!!!  What's the problem?
17191	0	"""""""""""""""@USER Why are you liberals, who are so quick to scream I'm a victim"""""""""""""""", so clueless as to how our legal system works &amp; which law depts investigate which crimes? Assault crimes are not what the FBI investigates, period. Your ignorance on this matter is glaring &amp; you should be embarassed."""""""""""""""""""""""""""""""
94815	0	@USER You are awful.
69656	0	@USER This nigga prob made her infertile god only knows all the germs he brought back
38231	0	@USER Thanks Vince You fucker. No need to hold out and chance that clients miss it.
44514	0	@USER A hypocritical stance.
61602	0	@USER @USER @USER Holy shit get a lawyer false advertisement colon in not a football player he is a vag head
45155	0	@USER Fuck you it’s 3
27456	1	@USER The transparency of their acts furthers the myth that all women are victims. Some truly are but these crazed liberals wouldn’t know one if they saw one. In the end their hubris will hurt the real women that really need help.
56099	0	What if I told you there's a group in Israel &amp; in America that has been controlling US foreign policiy for decades using spie lies &amp; quasi blackmail schemes. would you believe me? #MAGA #AmericaFirst @USER The @USER @USER URL
88599	0	@USER Me estoy fucking alterando
17578	2	@USER Dominos is ass
17779	1	@USER @USER Love this woman Telling the truth every day WHY do conservatives have to point out the obvious.Are people really that stupid
69928	0	Now she scarred herself for life lol #MAGA URL
88866	1	@USER Fudge report...then apparently she is not a socialist as you and your kind label her and is a successful capitalist but with much higher morals and opportunities for society. You have the dumbest followers.
58389	0	@USER 😐 sorry but she is an idio
94737	1	@USER Thats is not what i was saying.. read my other tweet to you.  I never said that.. you sir are putting words in my mouth!  liberals really are just assholes.. cant have a civil discussion!
39156	0	@USER Let's not kid ourselves...you are a prostitute...for the @USER
26274	1	@USER Liberals be like URL
36200	1	@USER just censored the @USER #Qanon merchandise. Really Zazzle? Meanwhile communism and Antifa merch are allowed on your site. The constitution of the USA means nothing to you? Well done. @USER time to take our merch elsewhere. #WWG1WGA URL
55870	1	@USER @USER It’s easier for Pod to believe both sides are terrible. Then he doesn’t have to honestly look at the conservatives.
78431	1	@USER @USER @USER @USER @USER Obama never laments for those that are killed in Chicago every week. Chicago his old stomping ground.  Ask him how those draconian gun control laws are working there? And watch him blame Indiana.
20339	2	"""""""""""""""@USER @USER @USER But what makes you think they are liberals?  There is nothing liberal about any of that.  These people spent the '90s insulting liberals, publicly humiliating black activists, and openly attacking the New Deal.  Where is the liberal"""""""""""""""" part?  They passed GOP policies!"""""""""""""""""""""""""""""""
60091	1	@USER Cuz liberals are sick of cnn!!!!
56694	1	Adam Schiff saying he is FOR releasing FISA info URL Just another in a long list of bureaucratic hacks that need to be purged from DC! @USER please keep doing what your doing to expose these frauds and hypocrites!! #MAGA #KAG2020  #QAnon  #WINNING #WWG1WGA URL
81179	1	@USER Omfg... 😂
60393	0	@USER His mouth goes to one side all smirky and shit and I don’t like it.
96773	0	@USER But he is still fucked up for not respecting LGBTQ
87329	1	@USER I think you say and write more intelligent commentary than most of the hosts at MSNBC. Fake liberals with big corporate blind spots.
30611	0	@USER and @USER you need to find this lady! Do your thing. She is a terrorist waiting to strike. URL
82904	1	@USER @USER Da fuck is going on people?   There's the men's room and the women's room  Pick one and stick w it 🤔
37397	0	@USER nah it's coz you're a cunt. blocked
46697	2	@USER Democrats continually prove how crazy they are... URL
18688	1	@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit
69914	1	@USER I've said that many times. Liberals and Conservatives are two sides of the same coin and that coin is in the back pocket of the wealthy Canadians.
75067	2	@USER Why don't you say he knew those emails were approved to be released.  He knew he could release them.  His grand standing got called out and his theatrics are unbecoming of a US Senator.  Call him out or you are FAKE news just like @USER calls you.
86871	0	@USER @USER Sorry to say but you are ignorant and should not tweet something without some research. Some of the ones that were arrested were seniors. They are all people that care enough about what is happening to go out to have their voices heard.
98382	0	@USER If you go by anything other than he or she you are fucked in the head.
61109	0	@USER @USER This is ridiculous. She is going to have to vote for him at this point or it will be apparent she accepts bribes.
36537	0	@USER @USER @USER ...unless you are good with an accused rapist sitting on the highest bench in the land. I'm sure your female constituents would love to hear you explain that away...
35211	0	@USER @USER Be safe you fucker
50681	1	"""""""""""""""@USER Eg, ANTIFA holding the position that police are racist or should be killed. Generalizations such as those are what I'd call attacking law enforcement.""""""""""""""""  """"""""""""""""Attacking the cancer in the body"""""""""""""""" is not the same as """"""""""""""""attacking the body"""""""""""""""" even if it's systemic."""""""""""""""""""""""""""""""
64836	0	@USER @USER The burden of proof is on Ford. She should put up or shut up. She is not credible by any stretch.
65473	0	"""""""""""""""#Kavanaugh can't back out of nomination. He couldn't go back to #DCCircuit w/no repercussions. This charge will follow him. When Dems take back Congress, they WILL launch investigations. Conservatives who lie to get Judgeships will be impeached for high Crimes &amp; Misdemeanors"""""""""""""""""""""""""""""""""""""""""""""""
52515	1	"""""""""""""""@USER Police state tyrant liberals LOVE the word dangerous"""""""""""""""" when gaslighting their sheep."""""""""""""""""""""""""""""""
43468	0	@USER @USER I am talking about your comment that Nick was a fascist...   Brittany means nothing to me.   So like I said are you Antifa?
85087	1	@USER This is ridiculous...UNBELIEVABLE !!! So this fine young man is now dead because of a stupid reason .... come on !!!!! Gun control is the solution y'all so many innocent people got killed because of guns😡😡😡 This has to stop
70317	2	@USER @USER John Kerry is a swamp rat nothing more nothing less CNN we all know is the clown news network
15375	0	@USER fucking s league football HAHAHAH URL
15876	1	"""""""""""""""@USER But But But we need more gun control right? Oh wait... GUESS THAT DOESNT STOP CRIMINALS, only law abiding citizens. Which is known. So.... think on why they"""""""""""""""" want to CONTROL you and disarm you."""""""""""""""""""""""""""""""
31514	0	@USER @USER @USER No you wouldn't sis I know damn well you would probably call it cute people propose in concerts all the time yet when its a gay couple its wrong you're at a fucking concert you don't have to pay attention
24698	1	And there we go ... so according to the MAGA believers kavanaugh  couldn't have attempted to rape Dr. Ford because her lawyer made a donation to @USER . Idiots URL
15635	0	@USER Wow you are actually terrible. Imagine being proud of getting people in a disaster zone finding water arrested.   The store owner didn't want them arrested and you are an awful person.
42541	0	@USER It’s a disgrace and @USER are in danger of imploding if they don’t remove @USER
31527	0	@USER He is quite good at faking. Must have done it numerous times
77585	2	@USER @USER Democrats gun control and mass shootings data determined to be FRAUDULENT.  Democrats are liars once again.  URL
95631	0	@USER @USER @USER @USER @USER Me thinks you're full of shit.
11090	0	@USER I'm honestly not surprised coming from the school you are in. Why would you be vaping. I noticed they like to accuse you of a lot of stupid stuff but don't let it get to you.
33913	1	@USER Maybe they will Havana an Antifa race war &amp; slam the dildos out of each others butts.
82489	1	@USER they’re abso shite quality tho
62766	0	@USER @USER @USER @USER He did not born so he is not pakistani?Get a life man.If ur wife deleiver boy in london nd back to pk so the baby is not pakistani?You nd  ur wife r not pakistani?Just some papers of registration in london make ur boy non Pakistani 😂😉.Honey see the forefathers history.
95790	0	@USER @USER He is not a Dalit or a Muslim no need to remember
44298	1	... a bunch of self-aggrandizing liberals in fancy dresses mocking Trump.” Except for the fancy dresses, sounds a lot like the Dems who are trying to lynch Kavanaugh... #politics #MeTooWitchhunt URL
41955	0	@USER She is a nut case
30116	2	"""""""""""""""@USER @USER @USER @USER I still find it hilarious that people like you think that literally any response to a comment is liberals being upset"""""""""""""""" and that getting a liberal upset is some kind of accomplishment."""""""""""""""""""""""""""""""
51664	0	@USER He is toxic even for alligators
49383	0	@USER sis Mandys no nose havin ass from the grim adventures of billy and Mandy can smell that shit wheeew URL
51839	0	@USER Eric u got alot of balls ...
86824	0	@USER Bono is a fakir. Always sticking his hand out for someone else’s buck. May it be his concerts. Tax evasion. Lecturing america on Africa. Never has he put his own money up.
33095	2	@USER Awful
75502	1	@USER Disgusting Liberals have no shame!!!
97772	0	@USER @USER @USER @USER You are a disgrace defending the wrong doings by ANC umdala kangaka yhuuu
87686	2	Who does your hair? Only asking as my pussy is getting bald and I am thinking of trying some new comb-over to hide the worst of it.  #oldageproblems #MAGA URL
48099	0	@USER That's a lie...your antifa lefties are nothing but violent. This teacher spent a lot of time planning this attack on an honorable man with zero evidence. No reason at all to hold up kavanaugh! Another crazy liberal hit job!!
93280	0	@USER @USER @USER i think i missed a few replies here (im on a conference call) but most of the anti jihadi muslim vets i know would disagree with gun control. so this seems odd...?
11971	1	@USER The epitome of class. A big fat class.
63069	1	@USER @USER @USER Most mass shooters are liberal white men. We should have liberal control not gun control.
60912	0	@USER @USER He is desperately trying to deflect. This is what Jordan &amp; Nunes have been wanting. Trump doesn’t care who he endangers. Fck tRump
44053	0	@USER @USER Oh WOW! You look like a 1980's Porn Star #loveit
47009	1	@USER @USER @USER @USER Only a liberal would support a liberal that spent a MILLION to get liberals elected to office. #LibFAIL! URL
92958	1	"""""""""""""""@USER Finally! No more terrible takes of The NFL owners are racist"""""""""""""""""""""""""""""""""""""""""""""""
28949	0	@USER @USER Why is this crook walking free?
86788	1	@USER @USER Everything is a crisis for these conservatives. The only real crisis I’ve noticed is the complete destruction of the Conservative Party.
47082	2	#Theresa May Using #LabourParty Policies to Cling On To her Weak and Wobbly #Government #HousingCrisis #housingmarket the #conservatives are the Corrupt #Landowners #ToriesOut #Corruption
48660	1	@USER @USER Who is the ring leader of the brain dead sheep. Time to turn it back on him.
38942	1	"""""""""""""""@USER Lol, read the title and you already know whats coming... ...who support common sense solutions to reducing gun violence,"""""""""""""""" How is gun violence different from other violence? What is a non-automatic firearm? What is common sense gun control? Is it like Chicago, NY,.. London?.."""""""""""""""""""""""""""""""
94623	0	@USER @USER Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?
69013	1	@USER @USER @USER Liberals complain of not having time to evaluate records but they sit on an anonymous letter for weeks and wait like a criminal to assassinate the character of a good man at the end.Despicable. @USER @USER  @USER  @USER  @USER
25180	0	"""""""""""""""@USER  Regarding the story I think I'm going to kill the president"""""""""""""""", why is it reporters """"""""""""""""never"""""""""""""""" follow up on how a convicted felon could obtain, in this case, 6 guns? What's the police doing about, or would that bring light to the gun control issue? Bias?"""""""""""""""""""""""""""""""
70652	0	@USER @USER @USER She is mentally unstable.
98282	0	"""""""""""""""@USER @USER @USER @USER @USER @USER 36 years ago I was sexually assaulted by a Supreme Court nominee, but I would like to remain anonymous so that I don't have to answer questions. This is basically a smear campaign because I am a democrat and don't want conservatives with a majority on SCOTUS."""""""""""""""""""""""""""""""""""""""""""""""
34477	1	@USER @USER Even the parody antifa page couldn't  deal with this shit
34584	2	Baaaaa baaaaa...that's the American sheeple who prove Roger Goodell right: The #NFL CAN do whatever it wants and you'll take it because you'll NEVER give up the NFL. Baaaaa baaaaa.  URL @USER #QAnon #MAGA #WWG1WGA #FreeAlexJones
52085	1	@USER Nice hat😂  Hey #Liberals and #Democrats  @USER is living Rent Free in y'all's heads...  like McDonald's  #ImLovingIt   Sweet Revenge Has Never Tasted So Good  #MAGA #WalkAway
44962	0	@USER That’s shitty
55351	0	"""""""""""""""Fort Trump in Poland?! Sounds great to me!! Another lasting reminder to the Left/Dems how much the rest of the world hates"""""""""""""""" @USER #MAGA #WWG1WGA #RedWave2018 #DrainTheSwamp #FortTrump"""""""""""""""""""""""""""""""
79302	0	@USER @USER A clear majority of conservatives approve of Trump and the GOP. Don’t be stupid.
